in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,FRAN: Well I went to this church and this is very interesting.
out,FALSE,FALSE,SEAN: This is in Meridia?
out,FALSE,FALSE,FRAN: Merida.
out,FALSE,FALSE,SEAN: Merida.
in,FALSE,TRUE,FRAN: In the Yucatan.
out,FALSE,FALSE,SEAN: That's right.
in,TRUE,FALSE,FRAN: And it's lovely.
in,FALSE,FALSE,FRAN: The people are ʔuh sweet and nice they're little they're dark they all wear white and the city is quite nice.
in,FALSE,FALSE,FRAN: It's a very manageable size.
in,FALSE,FALSE,FRAN: Merida.
in,FALSE,FALSE,FRAN: You can ʔuh
out,FALSE,FALSE,SEAN: Unhunh?
in,FALSE,FALSE,FRAN: You know walk around a lo:t.
out,FALSE,FALSE,SEAN: Walk everywhere.
in,FALSE,FALSE,FRAN: and you know i- i- it's really lovely.
in,FALSE,FALSE,FRAN: A:nd uh: anyway I wen
in,FALSE,FALSE,FRAN: And th
in,FALSE,FALSE,FRAN: And the: twine makers the: jute industry was very big there at one time.
in,FALSE,FALSE,FRAN: And the cemetery there's a there was I don't know if it was called a labor union.
in,FALSE,FALSE,FRAN: But some kind of ʔassociation.
in,FALSE,FALSE,FRAN: ʔUh: of twine makers.
in,FALSE,FALSE,FRAN: We:re uh: buried together they had a section in the cemetery.
in,FALSE,TRUE,FRAN: And carved in marble and then painted garish colors like aqua and yellow and everything.
in,TRUE,FALSE,FRAN: But carved in stone is these ropes all around the the various graves and great knots and things.
in,FALSE,FALSE,FRAN: And
in,FALSE,FALSE,FRAN: But it all carved in stone and then painted your b:asic Mexican house paint?
out,FALSE,FALSE,FRAN: You know all those colors?
out,FALSE,FALSE,SEAN: Yeah.
out,FALSE,FALSE,FRAN: ⌈ Yellow.
out,FALSE,FALSE,SEAN: Nice bright
out,FALSE,FALSE,FRAN: and a⌉qua and pink and you know.
out,FALSE,FALSE,SEAN: Nice bright colors.
out,FALSE,FALSE,FRAN: green you know that green?
out,FALSE,FALSE,SEAN: .
out,FALSE,FALSE,FRAN: And it's a wonderful pla⌈ce.
out,FALSE,FALSE,ALIC: Celandine.
out,FALSE,FALSE,SEAN: Indian Indian colors.
out,FALSE,FALSE,FRAN: The cemetery ⌉.
in,FALSE,TRUE,FRAN: But the: But this Where now is this church.
out,FALSE,FALSE,SEAN: celandine % laugh.
out,FALSE,FALSE,BERN: not celandine.
out,FALSE,FALSE,BERN: No that's Ch
in,TRUE,FALSE,FRAN: that was built from the:.
out,FALSE,FALSE,SEAN: much too subtle.
out,FALSE,FALSE,ALIC: darn.
out,FALSE,FALSE,BERN: ⌈ That's f- China.
in,FALSE,FALSE,FRAN: ⌊ uh stones of the temple.
out,FALSE,FALSE,BERN: ⌉.
in,FALSE,TRUE,FRAN: by ⌋ this p- t
out,FALSE,FALSE,ALIC: Modern.
in,TRUE,FALSE,FRAN: this same ⌈ priest.
out,FALSE,FALSE,SEAN: Mhm.
out,FALSE,FALSE,BERN: .
in,FALSE,TRUE,FRAN: and ⌉ is
in,TRUE,FALSE,FRAN: ʔA
in,FALSE,FALSE,FRAN: ʔuh there
in,FALSE,TRUE,FRAN: There was a tree that burned all night and never
in,TRUE,FALSE,FRAN: And and wasn't consumed by the flame and the tree's still there and they It's you know i- ʔuh it's fenced a:nd people say this is the tree and there are several things around this big square.
out,FALSE,FALSE,ALIC: Oh mythology's so great.
in,FALSE,FALSE,FRAN: ⌈ a:nd.
out,FALSE,FALSE,ALIC: That's what we're doing we're making our own up right now.
in,FALSE,TRUE,FRAN: you know what's right the⌉:re?
out,FALSE,FALSE,ALIC: With our little tape recorder.
in,TRUE,FALSE,FRAN: An AA uh: meeting place.
in,FALSE,TRUE,FRAN: And ⌈ painted.
out,FALSE,FALSE,SEAN: Ah:.
in,TRUE,FALSE,FRAN: ⌉ on the door of this little shacky building it's ʔa
in,FALSE,TRUE,FRAN: A: all around this big square there are these kinda beat little buildings.
in,TRUE,FALSE,FRAN: And painted on one a big the circle with the triangle inside.
in,FALSE,TRUE,FRAN: And I looked and I said God is that what I think it is And I walked over and there it was in Spanish and the meeting schedule was painted on the wa:ll and everything and it's right there by this most sacred site.
out,FALSE,FALSE,ALIC: Did you go to that meeting Sean?
out,FALSE,FALSE,BERN: That's amazing.
out,FALSE,FALSE,SEAN: I've never been there.
out,FALSE,FALSE,FRAN: Isn't that wonderful?
out,FALSE,FALSE,ALIC: Oh you weren't Oh.
out,FALSE,FALSE,SEAN: No:.
out,FALSE,FALSE,FRAN: It was great.
out,FALSE,FALSE,BERN: That i:s.
out,FALSE,FALSE,SEAN: I've never been to Merida?
out,FALSE,FALSE,FRAN: Yeah.
out,FALSE,FALSE,BERN: Cause they have a lot
out,FALSE,FALSE,FRAN: Right there by this sacred site.
out,FALSE,FALSE,ALIC: I thought you were.
in,TRUE,FALSE,BERN: We were in Mexico City.
out,FALSE,FALSE,SEAN: No:.
out,FALSE,FALSE,ALIC: Really?
in,FALSE,FALSE,BERN: and it was hard to scrape up a meeting.
in,FALSE,TRUE,BERN: It was mostly Americans that work for the.
out,FALSE,FALSE,SEAN: Embassy.
in,TRUE,FALSE,BERN: CIA or Was
out,FALSE,FALSE,BERN: We were
out,FALSE,FALSE,SEAN: Well no.
out,FALSE,FALSE,SEAN: They
in,FALSE,TRUE,SEAN: In Mexico City there was always a Mexican meeting going on same time as an American speak- English speaking.
in,TRUE,FALSE,SEAN: English speaking was upstair⌈s.
in,FALSE,TRUE,BERN: But it's harder for them to be alcoholic.
in,TRUE,FALSE,SEAN: and ⌉ Spanish people were downstairs.
out,FALSE,FALSE,FRAN: Why they can't find booze % laugh?
out,FALSE,FALSE,FRAN: I mean what's the pro:blem.
out,FALSE,FALSE,FRAN: .
out,FALSE,FALSE,SEAN: No there.
out,FALSE,FALSE,FRAN: .
out,FALSE,FALSE,SEAN: there was always
in,FALSE,TRUE,BERN: No it's th- harder for th
in,TRUE,FALSE,BERN: Uh supposedly it's harder for them It's
in,FALSE,FALSE,BERN: It's so like hard i
out,FALSE,FALSE,FRAN: To
in,FALSE,FALSE,BERN: It's against their machismo to.
out,FALSE,FALSE,FRAN: Oh of course.
in,FALSE,FALSE,BERN: Machismo to be.
out,FALSE,FALSE,ALIC: Y- you know at at gay AA meetings do they have signers.
out,FALSE,FALSE,SEAN: Yes.
out,FALSE,FALSE,BERN: Sometimes.
out,FALSE,FALSE,FRAN: They are in New York now.
out,FALSE,FALSE,FRAN: More and more.
out,FALSE,FALSE,SEAN: Yes.
out,FALSE,FALSE,BERN: Yeah they do this a lot.
out,FALSE,FALSE,BERN: .
out,FALSE,FALSE,ALIC: .
out,FALSE,FALSE,FRAN: That's a sign.
out,FALSE,FALSE,ALIC: Yeah.
out,FALSE,FALSE,BERN: It % laugh certainly % laugh i:s % laugh.
out,FALSE,FALSE,FRAN: .
out,FALSE,FALSE,ALIC: .
out,FALSE,FALSE,BERN: .
out,FALSE,FALSE,FRAN: .
out,FALSE,FALSE,X: Yes.
in,FALSE,TRUE,SEAN: About a year ago we had a lo:t.
in,TRUE,FALSE,SEAN: And they sort of a:ll.
in,FALSE,FALSE,BERN: Went to different meetings.
