in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,TUCK: You guys all
out,FALSE,FALSE,TUCK: All drinking the same thing?
out,FALSE,FALSE,TOM3: (.) M-m . ▶
out,FALSE,FALSE,TOM1: I know Tommy⌈'s having ⌉ the red wine . ▶
out,FALSE,FALSE,TOM3: ⌊ No ⌋ . ▶
out,FALSE,FALSE,TOM1: You want some ⌈ more ⌉ ? ▶
out,FALSE,FALSE,TUCK: Tom what do you want.
out,FALSE,FALSE,TOM3: ⌊ Mhm ⌋ . ▶
out,FALSE,FALSE,TOM3: (.) ⌈ Yeah I'll ⌉ have a little ⌈ more Tuck ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ Sure ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ Sure ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ Course he wants ⌋ red wine . ▶
out,FALSE,FALSE,TUCK: Red wine?
out,FALSE,FALSE,TOM3: (.) Mhm . ▶
out,FALSE,FALSE,TOM1: ⌈ Which is right ⌉ there . ▶
out,FALSE,FALSE,TUCK: XXX.
out,FALSE,FALSE,TOM2: Everybody [% laugh] wants [% laugh] ⌈ red wine ⌉ . ▶
out,FALSE,FALSE,TUCK: And Pop you're drinking champagne?
out,FALSE,FALSE,TOM1: ⌊ &=in &=tsk ⌋ No: I'm gonna switch I think ⌈ and . ▶
out,FALSE,FALSE,TUCK: What do you want.
out,FALSE,FALSE,TOM1: (.) I don't ⌉ know what I'm gonna (.) end up with here . ▶
out,FALSE,FALSE,TUCK: You want me to get something?
out,FALSE,FALSE,TOM1: ⌊ &=in ⌋ I was drinking beer but I've &{l=@ had so many ⌈ beers . ▶
out,FALSE,FALSE,TOM3: ⌊ &=laugh &=laugh &=laugh &=laugh &=laugh &=laugh ⌋ &=in . ▶
out,FALSE,FALSE,TOM1: I don't think I wanna &}l=@ ⌉ +... ▶
out,FALSE,FALSE,TOM3: ⌈ There's a point ⌉ . ▶
out,FALSE,FALSE,TOM2: ⌊ You bringing the bo⌋ttle or ⌈ you ⌉ bringing the drin⌈k ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ Bring- ⌋ +... ▶
out,FALSE,FALSE,TUCK: W
out,FALSE,FALSE,TUCK: W- whichever you want me to X
out,FALSE,FALSE,TOM3: ⌊ ʔYeah ⌋ . ▶
out,FALSE,FALSE,TOM1: ⌊ Bring the ⌋ ⌊ bo⌋⌈ttle ⌉ . ▶
out,FALSE,FALSE,TOM3: ⌊ Yeah- ⌋ +/. ▶
out,FALSE,FALSE,TOM3: ⌊ xxx ⌋ ⌈ bring the bo⌉⌈ttles ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ and another ⌋ ⌊ gla⌋:ss for me ⌈: ⌉ . ▶
out,FALSE,FALSE,TOM2: ⌊ xxx bottle ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ &=laugh ⌋ ⌈ &=laugh &=laugh &=laugh ⌉ ⌈ &=laugh &=in ʔuh ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ You know I'll have some ⌋ ⌊ champagne with Tom ⌋ . ▶
out,FALSE,FALSE,TUCK: Okay.
out,FALSE,FALSE,X: xxx.
out,FALSE,FALSE,TOM3: ⌈ &=in I +... ▶
out,FALSE,FALSE,TOM2: ⌊ &=in Anyway ⌋ . ▶
out,FALSE,FALSE,TOM3: X ⌉ . ▶
out,FALSE,FALSE,TOM2: any⌈way . ▶
out,FALSE,FALSE,TOM3: ⌊ X ⌋ . ▶
in,TRUE,FALSE,TOM2: in ⌉ my in my checkered career (..) when I started off as a young fellow in the war &=in (..) ʔuh first of all my father ⌈ was in ʔuh ⌉ +... ▶
out,FALSE,FALSE,TOM3: ⌊ How old ⌋ are you now &{l=X live &}l=X +/. ▶
out,FALSE,FALSE,TOM3: ⌈ N:- +... ▶
out,FALSE,FALSE,TOM2: ⌊ I I +... ▶
out,FALSE,FALSE,TOM3: Now let ⌉ ⌈ me start with the ⌉ +... ▶
out,FALSE,FALSE,TOM2: ʔuhʔuh Ne⌋⌊xt week I'm gonna ⌋ ⌈ be seven⌉ty . ▶
out,FALSE,FALSE,TOM1: ⌊ X ʔuh &=ex &=lengthened ⌋ ⌊ thirty-eight ⌋ . ▶
out,FALSE,FALSE,TOM3: (..) You're ⌈ gonna be sev⌉en⌈ty ⌉ ? ▶
out,FALSE,FALSE,TOM1: ⌊ Are you really ⌋ ? ▶
out,FALSE,FALSE,TOM2: ⌊ Yeah ⌋ . ▶
out,FALSE,FALSE,TOM1: Are ⌈ you really ⌉ ? ▶
out,FALSE,FALSE,TOM3: ⌊ Jesu⌋s Christ you're older than I am . ▶
out,FALSE,FALSE,TOM1: Congratula⌈tions ⌉ . ▶
out,FALSE,FALSE,TOM2: ⌊ Thank you ⌋ . ▶
out,FALSE,FALSE,TOM2: (..) Uh (..) ⌈ and tom⌉orrow Reese is gonna be twenty two . ▶
out,FALSE,FALSE,TOM3: ⌊ You t- ⌋ +/. ▶
out,FALSE,FALSE,TOM3: (.) &{l=HI &=laugh &}l=HI . ▶
out,FALSE,FALSE,TOM1: Tomorrow Reese's ⌈ gonna be ⌉ ⌈ twenty two . ▶
out,FALSE,FALSE,TOM2: ⌊ Yeah ⌋ . ▶
out,FALSE,FALSE,TOM3: ⌊ Now that I &{l=X don't &}l=X believe ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ And &{l=X just is a nice &}l=X ⌋ +... ▶
out,FALSE,FALSE,TOM1: Last week ⌉ . ▶
out,FALSE,FALSE,TOM2: (.) The conti⌈nuity of the whole world &{l=X right &}l=X ⌉ . ▶
out,FALSE,FALSE,TOM3: ⌊ That's a nice⌋⌈: ⌉ +... ▶
out,FALSE,FALSE,TOM1: ⌊ la:⌋st week ⌈ I w⌉⌈as ⌉ sixty . ▶
out,FALSE,FALSE,TOM3: ⌊ Yeah ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ X ⌋ . ▶
out,FALSE,FALSE,TOM3: (.) yeah ? ▶
out,FALSE,FALSE,TOM2: (.) Good . ▶
out,FALSE,FALSE,TOM1: (..) I ad- +/. ▶
out,FALSE,FALSE,TOM1: I: look up to somebody who's seventy . ▶
out,FALSE,FALSE,TOM3: ⌈ I do too ⌉ . ▶
in,FALSE,TRUE,TOM1: ⌊ I admire ⌋ ⌈ somebody who's seven⌉⌈ty . ▶
out,FALSE,FALSE,TOM3: ⌊ (.) Yeah I ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ Well I ⌋ +... ▶
out,FALSE,FALSE,TOM3: ⌊ p- to- ⌋ +... ▶
out,FALSE,FALSE,TOM1: Boy that's ⌉ +... ▶
in,TRUE,FALSE,TOM3: Well particularly when they're tall . ▶
in,FALSE,TRUE,TOM2: (.) You know I⌈: have nev⌉⌈e:r ʔuh p⌉articularly admired uh President Nixon . ▶
out,FALSE,FALSE,TOM1: ⌊ Yeah ⌋ ? ▶
out,FALSE,FALSE,TOM3: ⌊ &{l=X They don't &}l=X ⌋ +... ▶
out,FALSE,FALSE,TOM1: &=SNIFF . ▶
in,TRUE,FALSE,TOM2: but the other day he had this great quote . ▶
in,FALSE,FALSE,TOM2: (.) &=in He turned eighty . ▶
out,FALSE,FALSE,TOM1: &=ex . ▶
in,FALSE,FALSE,TOM2: (.) And someone came to him and said (.) &=in what do you think about that and he said (.) &{l=F I ha:te &{n=POUND &=nonvocal being &}n=POUND eighty &}l=F &=in . ▶
out,FALSE,FALSE,TOM3: &=laugh &=laugh ⌈ &=laugh &=laugh ⌉ . ▶
in,FALSE,TRUE,TOM2: ⌊ until I ⌋ thought of the alternative⌈: . ▶
out,FALSE,FALSE,TOM3: ⌊ &=laugh &=laugh &=laugh &=laugh &=laugh &=laugh ⌋ . ▶
out,FALSE,FALSE,TOM2: &=ex &=in &=ex And I ⌉ ⌈ said ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ &=laugh &=lengthened &=laugh ⌋ ⌈ &=laugh &=laugh ⌉ ⌈ &=laugh &=laugh ⌉ . ▶
out,FALSE,FALSE,TOM3: ⌊ &=laugh ⌋ . ▶
out,FALSE,FALSE,TOM2: ⌊ &=in ⌋ ⌊ I'm ⌋ ⌈ really beginni⌉⌈ng to like ⌉ ⌈ old Tricky . ▶
in,TRUE,FALSE,TOM3: ⌊ Now the alter⌋⌊natives aren't ⌋ . ▶
out,FALSE,FALSE,TOM1: ⌊ &=laugh &=laugh ⌋ . ▶
in,FALSE,TRUE,TOM3: ⌊ aren't really worth much . ▶
out,FALSE,FALSE,TOM2: &=in Right &=in yeah [% laugh] &=in &=laugh &=laugh &=laugh ⌉ ⌈ yeah [% laugh] &=in &=lengthened &=laugh ⌉ . ▶
out,FALSE,FALSE,TOM3: Yeah . ▶
out,FALSE,FALSE,TOM3: (.) Yeah ⌋ . ▶
out,FALSE,FALSE,TOM3: ⌊ XXXXX ⌋ . ▶
in,TRUE,FALSE,TOM1: ⌊ And he has thought of the al⌋ternative . ▶
out,FALSE,FALSE,TOM1: Did you +... ▶
out,FALSE,FALSE,TOM3: Yeah . ▶
out,FALSE,FALSE,TOM3: ⌈ He should have ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ &=in Have you +/. ▶
out,FALSE,FALSE,TOM1: Are you ⌋ +/. ▶
out,FALSE,FALSE,TOM1: Have you read (.) Halberstam's (.) Fifties ? ▶
out,FALSE,FALSE,TOM3: He sh:ould have . ▶
out,FALSE,FALSE,TOM2: (..) I'm in it right now . ▶
out,FALSE,FALSE,TOM1: &{l=BR Go:d ⌈ he &}l=BR ⌉ +... ▶
out,FALSE,FALSE,TOM2: ⌊ I've ⌋ got it home ⌈ right now ⌉ . ▶
out,FALSE,FALSE,TOM1: ⌊ Did you ⌋ +/. ▶
out,FALSE,FALSE,TOM1: Did you read about (.) Nixon's plans for his funeral ? ▶
out,FALSE,FALSE,TOM1: That he +... ▶
out,FALSE,FALSE,TOM2: Ye⌈:s yes . ▶
