in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,DOLO: Mom did you want me to to cook the rest of the of the the red uh tam- uh chilis?
out,FALSE,FALSE,SHAN: .
out,FALSE,FALSE,JULI: I don't know.
out,FALSE,FALSE,DOLO: Where are they.
out,FALSE,FALSE,JULI: ʔI- ʔI
out,FALSE,FALSE,JULI: I put the chilis over there or in- in here already.
out,FALSE,FALSE,DOLO: Oh do you want some more?
out,FALSE,FALSE,JULI: What do you think.
out,FALSE,FALSE,X: .
out,FALSE,FALSE,JULI: It's pink enough?
out,FALSE,FALSE,DOLO: ʔuh Yeah ʔuh looks
out,FALSE,FALSE,DOLO: Yeah it sure is.
out,FALSE,FALSE,DOLO: Verdad?
out,FALSE,FALSE,JULI: Sí.
out,FALSE,FALSE,JULI: No tienes de polvo nada?
out,FALSE,FALSE,DOLO: Sí.
out,FALSE,FALSE,JULI: En el queremos tantito del polvo a ver sí.
out,FALSE,FALSE,DOLO: You want paprika or chili.
out,FALSE,FALSE,JULI: Chili.
out,FALSE,FALSE,DOLO: .
out,FALSE,FALSE,KATE: Did you tell Sharon to be real careful.
out,FALSE,FALSE,SHAN: Yeah.
out,FALSE,FALSE,SHAN: I:'m sure they're doing fine.
out,FALSE,FALSE,DOLO: xxx xxx Shane.
out,FALSE,FALSE,KATE: Oh:.
out,FALSE,FALSE,DOLO: They can't stay put anywhere.
out,FALSE,FALSE,SHAN: Why do you say that.
out,FALSE,FALSE,DOLO: Oh it has to be Santa Fe:.
out,FALSE,FALSE,DOLO: Coulda sa- you
out,FALSE,FALSE,SHAN: Mom they
out,FALSE,FALSE,DOLO: You could've saved a ton of money not
out,FALSE,FALSE,DOLO: you not having to fly:.
in,TRUE,FALSE,SHAN: Well that was our original plan.
out,FALSE,FALSE,DOLO: What.
in,FALSE,FALSE,SHAN: We were planning for them to drive up and I was gonna fly.
in,FALSE,FALSE,SHAN: That was the original plan.
out,FALSE,FALSE,DOLO: Oh it was?
out,FALSE,FALSE,SHAN: Yeah.
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,DOLO: Say when.
out,FALSE,FALSE,JULI: What's that.
out,FALSE,FALSE,DOLO: Chili powder.
out,FALSE,FALSE,DOLO: You told me.
out,FALSE,FALSE,JULI: .
out,FALSE,FALSE,DOLO: Didn't you want chili powder?
