in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,CHI: looks like a suitcase .
out,FALSE,FALSE,MAT: it's a +...
out,FALSE,FALSE,CHI: it's a suitcase .
out,FALSE,FALSE,MAT: yeah .
out,FALSE,FALSE,MAT: Sarah +...
out,FALSE,FALSE,CHI: what ?
out,FALSE,FALSE,MAT: &-um (.) look it over there [= camera] .
out,FALSE,FALSE,CHI: uhuh .
out,FALSE,FALSE,CHI: Matthew do you think this is real wood ?
out,FALSE,FALSE,MAT: yeah .
out,FALSE,FALSE,CHI: where do these go Matthew ?
out,FALSE,FALSE,MAT: 0 .
out,FALSE,FALSE,CHI: Matthew (.) why don't we both put this in there ?
out,FALSE,FALSE,MAT: (o)kay .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHI: Matthew .
out,FALSE,FALSE,MAT: what ?
out,FALSE,FALSE,MAT: yeah .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,MAT: wow !
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHI: Matthew .
out,FALSE,FALSE,CHI: how do these xxx go together ?
out,FALSE,FALSE,MAT: I don't know .
