in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,CHI: the boy hasta sleep on the floor downstairs Shannon .
in,FALSE,FALSE,CHI: this is the girl's room .
out,FALSE,FALSE,SHA: know what happened ?
in,FALSE,TRUE,SHA: she [//] &-um he can sleep on the couch .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,CHI: downstairs .
in,TRUE,TRUE,CHI: she gets upstairs all to herself .
in,TRUE,TRUE,CHI: here's a rocking chair +...
out,FALSE,FALSE,SHA: Patti look .
out,FALSE,FALSE,CHI: &~a:h !
out,FALSE,FALSE,CHI: you scared me !
in,TRUE,FALSE,"CHI: +"" I think I'll put my &-uh (.) book in my drawer ."
in,FALSE,TRUE,"CHI: +"" oopsie (.) my drawer fell out ."
in,TRUE,FALSE,SHA: Patti I want my girls again .
out,FALSE,FALSE,CHI: okay .
out,FALSE,FALSE,CHI: this is a +...
in,FALSE,TRUE,CHI: how bout the boys get up here and the girls (o)kay ?
out,FALSE,FALSE,SHA: Patti .
in,TRUE,TRUE,CHI: the rocking chair's gonna stay down here .
in,TRUE,TRUE,CHI: where's your girl going ?
in,TRUE,FALSE,CHI: how bout the kids sleep up and the grownups sleep down ?
out,FALSE,FALSE,SHA: no .
in,FALSE,TRUE,SHA: the grownups sleep up .
out,FALSE,FALSE,SHA: where's the dad ?
out,FALSE,FALSE,SHA: oh here .
in,TRUE,FALSE,SHA: xxx put them all together xxx .
out,FALSE,FALSE,CHI: xxx .
in,FALSE,TRUE,SHA: okay (.) the kids (.) go (.) here xxx .
in,TRUE,FALSE,CHI: can't I have this little kid ?
out,FALSE,FALSE,SHA: hunhunh .
in,FALSE,FALSE,CHI: <and you can have> [//] I'll have the two kids and you'll have those two ?
out,FALSE,FALSE,SHA: hunhunh .
in,FALSE,FALSE,CHI: it'd be much more fair .
out,FALSE,FALSE,SHA: 0 .
in,FALSE,FALSE,CHI: then I'll have a boy and you'll have a boy (.) I'll have a girl and you'll have a girl .
in,FALSE,TRUE,CHI: Shannon (.) it's no fair then .
out,FALSE,FALSE,CHI: thanks .
out,FALSE,FALSE,CHI: mm .
in,TRUE,TRUE,SHA: okay (.) the children sleep up there xxx .
in,TRUE,FALSE,CHI: can you move your legs over Shannon ?
out,FALSE,FALSE,SHA: but Patti +/.
in,FALSE,FALSE,CHI: how bout we lay down ?
in,FALSE,TRUE,CHI: it's much more better .
in,TRUE,FALSE,"SHA: +"" I wanna get xxx downstairs ."
out,FALSE,FALSE,CHI: mm .
out,FALSE,FALSE,SHA: hm: .
in,FALSE,TRUE,"CHI: +"" I'll make your breakfast (.) before you go up [//] downstairs ."
in,TRUE,FALSE,SHA: <what's that> [/] what's that guy's name ?
out,FALSE,FALSE,CHI: don't know .
out,FALSE,FALSE,CHI: Pat [//] Teddy .
out,FALSE,FALSE,CHI: what's yours ?
out,FALSE,FALSE,SHA: mm [>] (.) Lynn .
out,FALSE,FALSE,CHI: xxx [<] .
in,FALSE,FALSE,CHI: (o)kay (.) what's &~y your dad's name ?
out,FALSE,FALSE,SHA: Dave .
out,FALSE,FALSE,CHI: (o)kay (.) Dave (.) Lynn (.) Shannon .
out,FALSE,FALSE,SHA: no .
in,FALSE,FALSE,SHA: this is Dave .
in,FALSE,FALSE,SHA: this is Lynn .
out,FALSE,FALSE,SHA: what's that [= figure] ?
out,FALSE,FALSE,CHI: Dave_Lynn .
out,FALSE,FALSE,SHA: no .
in,FALSE,FALSE,CHI: these for Dave (.) those for Lynn .
in,FALSE,TRUE,SHA: these two are Lynn ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,SHA: no no Patti .
out,FALSE,FALSE,SHA: okay +/.
out,FALSE,FALSE,CHI: <David and Lynn> [//] Dave and Lynn (.) Dave and +...
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,SHA: Kelly .
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,CHI: xxx okay ?
out,FALSE,FALSE,SHA: okay .
out,FALSE,FALSE,CHI: www .
