in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,JUL: I made two donuts .
in,FALSE,TRUE,JUL: and these are called (.) crullers .
out,FALSE,FALSE,CHI: &=laughs .
in,TRUE,FALSE,JUL: I'm making a cruller .
out,FALSE,FALSE,JUL: (o)kay .
in,FALSE,TRUE,CHI: is that the yellow thing ?
in,TRUE,FALSE,JUL: I got a cruller here .
out,FALSE,FALSE,CHI: (o)kay .
in,FALSE,TRUE,JUL: I made a cruller .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,CHI: a cruller .
in,TRUE,FALSE,JUL: one cruller coming up .
out,FALSE,FALSE,JUL: &=laughs .
out,FALSE,FALSE,JUL: gettin_gettin_gettin_gettin@wp .
out,FALSE,FALSE,CHI: a cruller .
in,FALSE,TRUE,JUL: here's another donut .
in,TRUE,TRUE,JUL: I think I needta cut something off this .
out,FALSE,FALSE,JUL: xxx .
out,FALSE,FALSE,CHI: oops .
out,FALSE,FALSE,JUL: (o)kay Ivan ?
out,FALSE,FALSE,CHI: what ?
in,TRUE,FALSE,JUL: I just finished .
in,FALSE,TRUE,JUL: okay I have another donut .
in,TRUE,FALSE,CHI: I'm not gonna make an a@l .
in,FALSE,FALSE,JUL: you're not gonna make an a@l ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,JUL: xxx .
out,FALSE,FALSE,JUL: rats .
out,FALSE,FALSE,JUL: then why aren't you ?
in,FALSE,FALSE,JUL: Ivan this is going to be +/.
in,FALSE,TRUE,CHI: cause I'm not going to that's why .
in,TRUE,FALSE,JUL: this is a weird donut .
in,FALSE,TRUE,JUL: it [/] it isn't even a donut .
out,FALSE,FALSE,JUL: see Ivan look at this .
out,FALSE,FALSE,JUL: &=laughs .
in,TRUE,FALSE,JUL: it makes a shape .
out,FALSE,FALSE,JUL: another shape .
oin,FALSE,FALSE,JUL: and I make another shape on mine .
in,FALSE,TRUE,JUL: make another shape on mine .
out,FALSE,FALSE,JUL: oh Ivan .
in,TRUE,TRUE,JUL: look what happens when I put two shapes together .
out,FALSE,FALSE,JUL: looks (.) good .
in,TRUE,FALSE,JUL: okay (.) that's three donuts .
in,FALSE,FALSE,CHI: divided by one donut is three donuts .
in,FALSE,FALSE,JUL: how did you know that ?
in,FALSE,FALSE,CHI: I just knew it .
in,FALSE,FALSE,JUL: ya just knew it ?
in,FALSE,FALSE,JUL: <how did> [>] you just know it ?
out,FALSE,FALSE,CHI: yeah [<] .
out,FALSE,FALSE,JUL: I just +...
out,FALSE,FALSE,JUL: I don't know .
in,FALSE,FALSE,CHI: how did [!!] I just know it ?
in,FALSE,FALSE,JUL: I don't know .
in,FALSE,FALSE,CHI: do you know ?
in,FALSE,FALSE,JUL: no .
in,FALSE,FALSE,CHI: well I sure don't .
in,FALSE,FALSE,JUL: I don't either .
in,FALSE,FALSE,JUL: so why are you asking me ?
in,FALSE,FALSE,CHI: well why are you asking me [!!] ?
in,FALSE,FALSE,JUL: why are you asking me [!!] then ?
in,FALSE,FALSE,"CHI: why are you asking me +""/."
in,FALSE,FALSE,"CHI: +"" why are you asking me ?"
in,FALSE,FALSE,"JUL: why are you asking me +""/."
in,FALSE,FALSE,"JUL: +"" why are you asking me why are you asking me ?"
in,FALSE,FALSE,CHI: I'm not sure why I'm asking you .
in,FALSE,FALSE,JUL: why are ya asking me ?
i,FALSE,FALSE,CHI: cause you asked me .
in,FALSE,FALSE,CHI: and I don't know the answer so I'm asking you .
in,FALSE,FALSE,JUL: well I'm asking you .
out,FALSE,FALSE,CHI: no no .
in,FALSE,FALSE,CHI: I'm asking you .
in,FALSE,FALSE,JUL: I asked you first .
out,FALSE,FALSE,CHI: what did you say ?
in,FALSE,FALSE,JUL: I askeded@n you first .
out,FALSE,FALSE,CHI: no I did .
out,FALSE,FALSE,JUL: I xxx [>] .
in,FALSE,FALSE,CHI: <we both> [<] tied then .
in,FALSE,TRUE,JUL: oh yeah (.) I guess we did .
out,FALSE,FALSE,CHI: &=laughs .
in,TRUE,FALSE,JUL: guess I hafta use this then .
in,FALSE,TRUE,JUL: punch this out .
out,FALSE,FALSE,JUL: okay .
out,FALSE,FALSE,JUL: o:h .
out,FALSE,FALSE,JUL: here's some .
in,TRUE,FALSE,JUL: here's a water gun .
in,FALSE,FALSE,JUL: this isn't a water gun .
out,FALSE,FALSE,CHI: &=laughs .
in,FALSE,TRUE,CHI: it's a donut spreader .
out,FALSE,FALSE,JUL: xxx .
in,TRUE,FALSE,JUL: okay the donut spreader is going .
out,FALSE,FALSE,JUL: xxx .
out,FALSE,FALSE,JUL: whoa .
out,FALSE,FALSE,CHI: &=laughs .
in,FALSE,FALSE,JUL: donut spreader coming to get you .
in,FALSE,TRUE,CHI: it will mix up this +...
in,TRUE,TRUE,CHI: can I have this yellow thing ?
out,FALSE,FALSE,JUL: yep .
out,FALSE,FALSE,JUL: xxx .
out,FALSE,FALSE,CHI: this goes +...
out,FALSE,FALSE,JUL: there you go .
