in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,CAM: Oh: my God I think they're all nuts.
out,FALSE,FALSE,JO: So she ⌈ had to have it.
out,FALSE,FALSE,CAM: .
out,FALSE,FALSE,JO: She ⌉ had to have the extra one.
in,TRUE,FALSE,JO: So I got Dad had made this other little thing it's just like a little house so I put mine out there.
out,FALSE,FALSE,WESS: Yeah maybe you Neil:.
out,FALSE,FALSE,CAM: Isn't she forty?
out,FALSE,FALSE,CAM: .
out,FALSE,FALSE,JO: three.
out,FALSE,FALSE,CAM: My goodness.
out,FALSE,FALSE,CAM: .
out,FALSE,FALSE,JO: But I m
out,FALSE,FALSE,JO: See?
out,FALSE,FALSE,JO: I knew:.
out,FALSE,FALSE,JO: I said to Wess.
out,FALSE,FALSE,WESS: What'd I do with my hearing aid now.
out,FALSE,FALSE,JO: I knew there'd be trouble because.
in,FALSE,TRUE,WESS: Well that was Neil on the phone.
out,FALSE,FALSE,JO: they.
in,TRUE,FALSE,WESS: to say well you d
in,FALSE,TRUE,WESS: the Packers got their merry Christmas.
out,FALSE,FALSE,JO: Oh did they?
out,FALSE,FALSE,CAM: Oh did they wi:n?
out,FALSE,FALSE,JO: Did they win?
in,TRUE,FALSE,WESS: Well yeah: because uh the t- the Steelers were on the one yard line.
out,FALSE,FALSE,CAM: Unhunh?
in,FALSE,FALSE,WESS: for four downs.
in,FALSE,FALSE,WESS: And they didn't get in.
out,FALSE,FALSE,CAM: Wow:.
in,FALSE,FALSE,WESS: And then they were on the ten yard line with fourth down to go and they had inches to go the guy didn't even get up to the line of scrimmage that was had the ball.
out,FALSE,FALSE,CAM: Nice.
in,FALSE,TRUE,WESS: But he must've pushed it up there or something I don't know how he got it up there.
in,TRUE,FALSE,WESS: But they gave it to them then then that'd give em another four down- ʔuh four downs on the one yard line.
out,FALSE,FALSE,JO: So it's over with.
out,FALSE,FALSE,WESS: So it's over with.
out,FALSE,FALSE,CAM: They won.
out,FALSE,FALSE,WESS: Green Bay won four to nineteen.
out,FALSE,FALSE,CAM: So now we can have a merry Christmas % laugh.
out,FALSE,FALSE,JO: oh.
out,FALSE,FALSE,CAM: .
out,FALSE,FALSE,JO: ⌊ Yes.
in,FALSE,TRUE,JO: That's what Patty said- ⌋ Oh I'm praying Mom that they win because ⌈ she said.
out,FALSE,FALSE,CAM: .
in,TRUE,FALSE,JO: other⌉wise everybody'll be mad.
out,FALSE,FALSE,CAM: .
out,FALSE,FALSE,WESS: Kathy Wesley.
out,FALSE,FALSE,CAM: Oh:.
out,FALSE,FALSE,WESS: Tommy.
out,FALSE,FALSE,JO: Y- not Wesley.
out,FALSE,FALSE,JO: Wesley n:ever gets mad.
out,FALSE,FALSE,CAM: xxx Is it Is Fred in there crying?
out,FALSE,FALSE,WESS: Oh.
out,FALSE,FALSE,CAM: .
out,FALSE,FALSE,JO: Is Fred crying?
out,FALSE,FALSE,WESS: No:.
out,FALSE,FALSE,JO: Did he win his fifty bucks?
out,FALSE,FALSE,WESS: Well he won fifty bucks.
out,FALSE,FALSE,JO: Goo::d.
out,FALSE,FALSE,CAM: He won fifty bucks-?
out,FALSE,FALSE,WESS: His sco:re was uh four and nine.
out,FALSE,FALSE,CAM: Oh.
out,FALSE,FALSE,WESS: So he won fifty buck
out,FALSE,FALSE,WESS: I wonder if he's got the right teams.
out,FALSE,FALSE,JO: .
out,FALSE,FALSE,WESS: Hey Fred?
out,FALSE,FALSE,FRED: Yeah?
out,FALSE,FALSE,JO: ⌈ Well.
out,FALSE,FALSE,WESS: ⌊ You had four and nine.
out,FALSE,FALSE,JO: No Wesley n- na
