in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,PHIL: But But anyways back to the the first thing.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,PHIL: what we were talking about was.
out,FALSE,FALSE,BRAD: Yeah.
out,FALSE,FALSE,PHIL: .
in,TRUE,FALSE,BRAD: I've gotta pick up ⌈ Pat.
out,FALSE,FALSE,PHIL: .
out,FALSE,FALSE,BRAD: I l- ⌉
in,FALSE,TRUE,BRAD: I dropped her off at the bookkeeper.
out,FALSE,FALSE,PHIL: .
out,FALSE,FALSE,BRAD: Uh.
in,TRUE,FALSE,PHIL: Uh I would prefer that that you were there ʔuh on one hand because I think that it would be most expedient.
in,FALSE,FALSE,PHIL: But I think what was f:elt was that at this point rather than ha
in,FALSE,TRUE,PHIL: than create
in,TRUE,FALSE,PHIL: I don't really f:- find it to be you know a: confrontation by any means but.
out,FALSE,FALSE,BRAD: Mhm.
in,FALSE,TRUE,PHIL: I just think they wanna be able to just kind of ʔuh figure out I think our board eh quite frankly we have more problems to resolve interior than we do outside of it.
out,FALSE,FALSE,BRAD: Hm.
in,TRUE,FALSE,PHIL: I think most of it is just attitudes.
out,FALSE,FALSE,BRAD: Hm.
in,FALSE,TRUE,PHIL: I think ʔuh you know like I said what we need to do is this board has to realize in my opinion that that they have to come to grips with the fact that they are responsible for basically what they've created.
out,FALSE,FALSE,BRAD: Mhm.
out,FALSE,FALSE,PHIL: Okay You know ⌈.
out,FALSE,FALSE,BRAD: Mhm.
in,TRUE,FALSE,PHIL: You ⌉ can't th- penalize somebody for m
in,FALSE,TRUE,BRAD: And the Vetters are somewhat ⌈ responsible.
out,FALSE,FALSE,PHIL: ⌊ That's right.
out,FALSE,FALSE,BRAD: and that's uh ⌉.
out,FALSE,FALSE,PHIL: Mhm ⌋.
in,TRUE,FALSE,BRAD: well it was far beyond our ⌈ control.
out,FALSE,FALSE,PHIL: ⌊ Well and the thing is I mean.
out,FALSE,FALSE,BRAD: That uh ⌉.
in,FALSE,TRUE,PHIL: we're ⌋ we're a different board.
in,TRUE,FALSE,PHIL: We are not the same.
out,FALSE,FALSE,BRAD: Yeah.
in,FALSE,TRUE,PHIL: And we have to do that.
out,FALSE,FALSE,BRAD: That's right.
in,TRUE,FALSE,PHIL: but we have to realize that there's the faults here we have to claim responsibilities.
out,FALSE,FALSE,PHIL: I mean.
out,FALSE,FALSE,BRAD: Mhm.
in,FALSE,FALSE,PHIL: I think there was there's manners of- of speaking that I was very outspoken about at this meeting you know w- that I talked to uh Bill and Carmela and Nancy about you know and they
out,FALSE,FALSE,PHIL: X
out,FALSE,FALSE,PHIL: we did
in,FALSE,TRUE,PHIL: they asked me to meet with them about Teresa's thing.
out,FALSE,FALSE,BRAD: Mhm.
in,TRUE,FALSE,PHIL: that I find v- really nothing to be honest nothing of any ⌈ validity.
out,FALSE,FALSE,BRAD: ⌊ Well I
out,FALSE,FALSE,BRAD: you know ⌋.
out,FALSE,FALSE,PHIL: Okay ⌉.
in,FALSE,TRUE,BRAD: I have spoken twice with Teresa.
out,FALSE,FALSE,PHIL: Did you Unhunh.
out,FALSE,FALSE,BRAD: Yeah.
out,FALSE,FALSE,PHIL: .
in,TRUE,FALSE,BRAD: And I told her exactly
in,FALSE,FALSE,BRAD: well i t- I simply told her what what I: know to have happ
out,FALSE,FALSE,BRAD: and I
out,FALSE,FALSE,BRAD: it's
in,FALSE,FALSE,BRAD: to me it's n- just ludicrous.
out,FALSE,FALSE,BRAD: and I
out,FALSE,FALSE,BRAD: anyway we
in,FALSE,TRUE,BRAD: w- we went through the whole thing and uh: and and I also said that it would probably be brought up at b:oard retreat or DI don't know.
out,FALSE,FALSE,BRAD: ⌈ Uh
out,FALSE,FALSE,PHIL: ⌊ Well I
in,TRUE,FALSE,PHIL: I'm gonna write a letter to Teresa.
out,FALSE,FALSE,BRAD: Uh um ⌉.
in,FALSE,FALSE,PHIL: just to tell her that l- you know ⌋.
in,FALSE,TRUE,PHIL: d- Thank you for your l
in,TRUE,FALSE,PHIL: you know ʔy: what you've done for the board and so forth.
out,FALSE,FALSE,BRAD: Mhm.
in,FALSE,TRUE,PHIL: and just say you know I'm hoping we are gonna address this letter of concerns that you've given us.
out,FALSE,FALSE,PHIL: .
out,FALSE,FALSE,BRAD: Mhm.
in,TRUE,FALSE,PHIL: Um: she's asked that you know she want
in,FALSE,FALSE,PHIL: she didn't really want her things to be kind of everywhere.
out,FALSE,FALSE,PHIL: You know those th
out,FALSE,FALSE,BRAD: M:hm.
in,FALSE,FALSE,PHIL: what her comments:.
in,FALSE,TRUE,PHIL: She really wanted em to be within this p- committee.
out,FALSE,FALSE,PHIL: .
out,FALSE,FALSE,BRAD: Mhm.
out,FALSE,FALSE,PHIL: ʔuh: my f
out,FALSE,FALSE,BRAD: Summarized?
out,FALSE,FALSE,BRAD: or something like that I guess?
in,TRUE,FALSE,PHIL: S- they were her summar
in,FALSE,FALSE,PHIL: her summary th- you know.
in,FALSE,FALSE,PHIL: She kyu- very- m- very concisely.
out,FALSE,FALSE,BRAD: Yeah.
in,FALSE,TRUE,PHIL: I don't know if she put it together or if Nancy put it together.
out,FALSE,FALSE,PHIL: ⌈ But.
out,FALSE,FALSE,BRAD: M:hm.
out,FALSE,FALSE,PHIL: ⌉ you know that just says ʔuh they
out,FALSE,FALSE,PHIL: ʔI d
out,FALSE,FALSE,PHIL: I really had a ho
out,FALSE,FALSE,PHIL: everybody: there including Nancy.
out,FALSE,FALSE,PHIL: .
out,FALSE,FALSE,BRAD: Mhm.
out,FALSE,FALSE,PHIL: You know.
out,FALSE,FALSE,PHIL: Uh had very: little to- to:
out,FALSE,FALSE,PHIL: ʔuh you know to agree with the validity.
out,FALSE,FALSE,PHIL: Okay?
out,FALSE,FALSE,BRAD: Yeah.
in,TRUE,FALSE,PHIL: It was a matter of
in,FALSE,TRUE,PHIL: I just don't ʔuh you know see where this is coming from.
out,FALSE,FALSE,BRAD: Yeah.
out,FALSE,FALSE,BRAD: It's % laugh
out,FALSE,FALSE,BRAD: .
in,TRUE,FALSE,PHIL: Okay you know these are
in,FALSE,FALSE,PHIL: these are rooted.
out,FALSE,FALSE,BRAD: I know.
out,FALSE,FALSE,BRAD: Jeez.
in,FALSE,TRUE,PHIL: obviously in a personal issue.
out,FALSE,FALSE,BRAD: Yeah.
in,TRUE,FALSE,PHIL: Um Teresa is a very sensitive person she f
out,FALSE,FALSE,PHIL: you know ʔuh I don't
in,FALSE,FALSE,PHIL: I have no doubt that she believes what happened happened.
out,FALSE,FALSE,PHIL: But.
out,FALSE,FALSE,BRAD: Well but.
in,FALSE,FALSE,PHIL: My- my feeling is as I told them I said if it's that issue I says you know I said let's just get real here.
out,FALSE,FALSE,PHIL: I said.
out,FALSE,FALSE,BRAD: Yeah.
in,FALSE,FALSE,PHIL: we all know Brad I said we all know Teresa I said and I don't know anybody on this board who does not tiptoe around Teresa.
out,FALSE,FALSE,PHIL: Period.
out,FALSE,FALSE,BRAD: Yeah.
