in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,FRED: Okay.
in,TRUE,FALSE,FRED: One: large loan renewed a hundred seven: thousand a hundred eighty dollars.
in,FALSE,TRUE,FRED: It's on Gerald and Pamela.
out,FALSE,FALSE,JIM: Okay.
in,TRUE,FALSE,FRED: They've paid they've reduced no problem.
in,FALSE,FALSE,FRED: He's handled his line of credit as agreed so it's pretty routine.
out,FALSE,FALSE,FRED: Joe?
out,FALSE,FALSE,JOE: Okay.
in,FALSE,TRUE,JOE: First loan request I have is: an existing real estate mortgage that will be refinanced into the secondary market of Fannie Mae.
in,TRUE,FALSE,JOE: Customer is Gerry and Pamela Tucker at one eight Main Street in Hillsdale Illinois they're requesting four thousand dollars on a year Fannie Mae fixed rate loan this would include the cost of doing the refinance appraisal title work and points.
out,FALSE,FALSE,FRED: four?
in,FALSE,TRUE,JOE: Eighty four even.
in,TRUE,FALSE,JOE: Their monthly payment of principle interest taxes and insurance would be seven one nine based at the current year rate.
in,FALSE,TRUE,JOE: They estimate the value of their home to be hundred and ten thousand dollars.
in,TRUE,FALSE,JOE: We had an appraisal in nineteen one by a certified appraiser that indicates the value of the house was a hundred and three thousand dollars.
in,FALSE,TRUE,JOE: Eighty percent of that would make it two four.
in,TRUE,FALSE,JOE: So u:m in order to make them a loan for four thousand it m:ust appraise for a hundred and five.
in,FALSE,FALSE,JOE: So that will be will determine whether or not we can go the full four and whether they have to come up with some money out of pocket.
in,FALSE,TRUE,JOE: Their assets total one sixteen four seventeen their: liabilities eighty three their: net worth one.
out,FALSE,FALSE,FRED: So all they owe is the house?
out,FALSE,FALSE,JOE: Mhm.
out,FALSE,FALSE,JOE: They um.
out,FALSE,FALSE,FRED: T T T.
in,TRUE,FALSE,JOE: currently have a debt to income of eight over seven and after the refinance they would have a debt to income of fifteen over three.
out,FALSE,FALSE,JOE: .
out,FALSE,FALSE,JIM: Where are they now I missed that.
in,FALSE,TRUE,JIM: They're fifteen over
out,FALSE,FALSE,JOE: No.
in,TRUE,FALSE,JOE: They're currently twenty
out,FALSE,FALSE,FRED: They can't be.
out,FALSE,FALSE,"""JOE: +, ⌊ ove ⌋ r twenty-seven . ▶"""
out,FALSE,FALSE,JOE: I
out,FALSE,FALSE,FRED: Oh okay.
out,FALSE,FALSE,FRED: Twenty.
out,FALSE,FALSE,JOE: Yeah.
out,FALSE,FALSE,JOE: Twenty over seven.
out,FALSE,FALSE,JOE: Yeah:.
out,FALSE,FALSE,FRED: You ⌈ can't even
out,FALSE,FALSE,JOE: ⌊ Twenty over tw
out,FALSE,FALSE,KURT: XXXX.
in,FALSE,TRUE,FRED: You ⌉ ⌈ can't even read your writing.
in,TRUE,FALSE,JOE: I ⌋ ⌊ couldn't even read my f
in,FALSE,FALSE,JOE: my own writing.
out,FALSE,FALSE,FRED: ⌉.
