in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,ALIC: Well when you said that though ʔuh m- my my new boss she came
in,FALSE,TRUE,ALIC: She told Mike yesterday- she's I wanna be there at seven o'clock to go to community meeting.
in,TRUE,FALSE,ALIC: And so Mike is there at seven fifteen he says I wonder where she is.
in,FALSE,FALSE,ALIC: You know and he says I get up I wasn't planning on coming in until eight and here I am early.
in,FALSE,TRUE,ALIC: And so she comes in she says I apologize for for being late and everything.
in,TRUE,FALSE,ALIC: She's I forgot we might have to scrape windows out here cause she's from Arkansas.
in,FALSE,TRUE,ALIC: And so she went into the community afterwards she's it hasn't been a good morning she says I bought four five pairs of new pants before I left and had em shortened.
in,TRUE,FALSE,ALIC: She goes and I didn't bother to try em on before I left.
in,FALSE,TRUE,ALIC: So she's all of em are not short enough.
in,TRUE,FALSE,ALIC: She's these are the shorter one and they're about two inches too % laugh lo⌈:ng % laugh.
out,FALSE,FALSE,ANNE: Oh: % laugh ma:n.
in,FALSE,TRUE,ALIC: And then ⌉ she brought- bought a brand new attache case.
in,TRUE,FALSE,ALIC: And yesterday was the first day she used it.
in,FALSE,TRUE,ALIC: Put a bunch of stuff in it to read went home last night and couldn't get it open.
in,TRUE,FALSE,ALIC: The lock would not open.
in,FALSE,FALSE,ALIC: And she's I don't think it came with a kay and it's this
out,FALSE,FALSE,ALIC: K- a key.
in,FALSE,TRUE,ALIC: And it's this beautiful attache leather.
in,TRUE,FALSE,ALIC: One that she bought just before she left.
in,FALSE,TRUE,ALIC: She couldn't get it open.
in,TRUE,FALSE,ALIC: So Mike tried and he couldn't get it and I says uh don't worry I says we'll get we'll get one of the maintenance men I says they can fix anything.
in,FALSE,TRUE,ANNE: Or % laugh get % laugh one of the kids they could probably % laugh
in,TRUE,FALSE,ALIC: Well that's what I told her.
out,FALSE,FALSE,ANNE: .
out,FALSE,FALSE,ALIC: I said % laugh.
out,FALSE,FALSE,ANNE: .
in,FALSE,TRUE,ALIC: one of the kids could probably have it out in five seconds she's I know.
out,FALSE,FALSE,ALIC: We won't
out,FALSE,FALSE,ANNE: .
in,TRUE,FALSE,ALIC: We won't test them.
in,FALSE,TRUE,ALIC: So I had Bill come over Bill comes over with his Leatherman Toolma:n or
out,FALSE,FALSE,ALIC: Or whatever it is?
in,TRUE,FALSE,ALIC: Few minutes he had it undo:ne % laugh.
in,FALSE,TRUE,ANNE: So she can't use it now though.
in,TRUE,FALSE,ALIC: Well she says she has to really look and it came with a strap too she says maybe on the strap there's a key.
in,FALSE,TRUE,ALIC: She's and I didn't bother.
in,TRUE,FALSE,ALIC: She just likes it with the handle not the shoulder strap.
out,FALSE,FALSE,ANNE: Mhm.
in,FALSE,TRUE,ALIC: So she says it has not been a good day.
in,TRUE,FALSE,ALIC: My pants didn't fit and she says they're too long.
in,FALSE,TRUE,ALIC: She says I ha:te em.
out,FALSE,FALSE,ALIC: They ʔuh
out,FALSE,FALSE,ALIC: You know and they were kinda long on her shoes?
in,TRUE,FALSE,ALIC: And we were kidding her I says just buy real high heels and then you won't have to have em reshortened.
in,FALSE,TRUE,ALIC: Her attache case wouldn't
in,TRUE,FALSE,ALIC: Well first and then the windshield wipers needed wiping and then the attache % laugh case % laugh she's this is not a good % laugh morni:ng % laugh.
out,FALSE,FALSE,ALIC: I says well.
out,FALSE,FALSE,ANNE: Mm:.
in,FALSE,TRUE,ALIC: this is your second day of work it only goes down hill from there:.
out,FALSE,FALSE,ANNE: Unhunh and that
out,FALSE,FALSE,ANNE: That ice stuff was th:ick too cause I took the blankets off my car this morning?
out,FALSE,FALSE,ALIC: Mhm?
in,TRUE,FALSE,ANNE: By the time I went out there again they were still f
in,FALSE,FALSE,ANNE: They were frozen over you know that that thi:n.
out,FALSE,FALSE,ALIC: Mhm:?
in,FALSE,TRUE,ANNE: just that f:oggy stuff and I'm like oh my Go:d.
out,FALSE,FALSE,ALIC: Why didn't you go work out this morning.
in,TRUE,FALSE,ANNE: Ma- my legs were kinda sore this morning.
out,FALSE,FALSE,ALIC: Still?
in,FALSE,FALSE,ANNE: when I got up so I thought that's probably not good.
in,FALSE,TRUE,ANNE: I'm gonna go tomorrow but I was thinking I don't wanna.
out,FALSE,FALSE,ALIC: Di
in,TRUE,FALSE,ANNE: you know if if I did pull something I don't know what I did to em.
out,FALSE,FALSE,ALIC: Y- ʔuh
out,FALSE,FALSE,ALIC: Did you take the Tylenol.
out,FALSE,FALSE,ANNE: xxx.
out,FALSE,FALSE,ALIC: like I told you to yesterday?
out,FALSE,FALSE,ANNE: Yeah.
in,FALSE,TRUE,ANNE: I took some this morning then too.
out,FALSE,FALSE,ALIC: Okay.
in,TRUE,FALSE,ANNE: Just to make sure.
in,FALSE,TRUE,ALIC: I think you know and you might be just a bug that kind of a flu achy type thing.
out,FALSE,FALSE,ANNE: ⌊ Yea:h.
in,TRUE,FALSE,ANNE: Yeah cause ⌋ Jenny had that flu today she went ho:me today: and a_lot_of people have had it b- you know the like s- fall
in,FALSE,TRUE,ANNE: Paula went in and found out to the doctor she was tired of just having this kind of just not f:eeling real well and she thought she had an ear infection.
out,FALSE,FALSE,ALIC: Mhm.
in,TRUE,FALSE,ANNE: she went in and she she- had a sinus infection.
out,FALSE,FALSE,ALIC: Mhm.
out,FALSE,FALSE,ANNE: Gave her some antibiotics.
in,FALSE,FALSE,ANNE: She goes at least I'll get over it then.
out,FALSE,FALSE,ALIC: Yeah.
out,FALSE,FALSE,ALIC: Yeah.
in,FALSE,TRUE,ANNE: You know so I think it just might have been something around but God that was the weirdest thing.
