in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,LENO: Disgusting.
out,FALSE,FALSE,ALIN: Well you know.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: remember Tyke?
out,FALSE,FALSE,ALIN: Lived next door to Mom?
out,FALSE,FALSE,LENO: ʔuh Yeah:.
out,FALSE,FALSE,ALIN: Okay.
in,TRUE,FALSE,ALIN: Two weeks ago I'm watching TV and David Horowitz is going to have this former car radio thief on?
out,FALSE,FALSE,LENO: It's her boyfriend?
out,FALSE,FALSE,ALIN: Yeah her boyfriend.
out,FALSE,FALSE,ALIN: Mike.
in,FALSE,FALSE,ALIN: He's the one that stole Hector's radio.
out,FALSE,FALSE,LENO: How do you know.
in,FALSE,FALSE,ALIN: Well cause well he
in,FALSE,FALSE,ALIN: he was a cocaine addict.
in,FALSE,FALSE,ALIN: So he's talking about he
in,FALSE,FALSE,ALIN: you know he's yeah man he's gonna show us you know how X not X.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: to protect your car not to get it you know ripped off man.
in,FALSE,FALSE,ALIN: Cause you know I
in,FALSE,FALSE,ALIN: yeah I was into it uh let me show you how easy it was.
in,FALSE,FALSE,ALIN: He's actually pretty intelligent.
in,FALSE,FALSE,ALIN: You know he just
in,FALSE,FALSE,ALIN: uneducated so u:m yeah:.
in,FALSE,FALSE,ALIN: Hector's radio: with
in,FALSE,FALSE,ALIN: I- it was bro:ken we were gonna s
in,FALSE,FALSE,ALIN: take it out and send it back to the factory to get a new factory radio we never got a chance because the back window was broken and they stole it.
in,FALSE,FALSE,ALIN: The radio.
in,FALSE,FALSE,ALIN: And you can't send something back to the factory that isn't there anymore.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: right?
in,FALSE,FALSE,ALIN: So he never got his ⌈ radio.
out,FALSE,FALSE,LENO: ⌊ It's really hard.
out,FALSE,FALSE,ALIN: ⌉.
out,FALSE,FALSE,LENO: Oh.
out,FALSE,FALSE,LENO: Shit ⌋.
in,FALSE,FALSE,ALIN: So he got another radio this summer.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: but of course that got ripped off also.
in,FALSE,FALSE,ALIN: But never mind.
out,FALSE,FALSE,ALIN: .
in,FALSE,FALSE,LENO: He's having bad luck with that car.
out,FALSE,FALSE,LENO: What i- what i- what is this.
out,FALSE,FALSE,ALIN: I don't know.
out,FALSE,FALSE,LENO: So
out,FALSE,FALSE,LENO: ʔYou
in,FALSE,FALSE,LENO: Y- it's o:bvious now that this guy w
in,FALSE,FALSE,LENO: This: was the one who stole Hector's I mean nobody came out and told you guess ⌈ what.
out,FALSE,FALSE,ALIN: ⌊.
out,FALSE,FALSE,LENO: I confess ⌉.
in,FALSE,FALSE,ALIN: Oh we knew ⌋.
in,FALSE,FALSE,ALIN: We knew.
in,FALSE,FALSE,ALIN: We figured it had to be Michael.
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: Oh shit.
out,FALSE,FALSE,ALIN: Mhm.
in,FALSE,TRUE,ALIN: So Mom didn't want me to
in,TRUE,FALSE,ALIN: We had to go see Jan: last Sunday:?
in,FALSE,FALSE,ALIN: at her house for dinner?
in,FALSE,FALSE,ALIN: And
in,FALSE,FALSE,ALIN: or breakfast?
in,FALSE,TRUE,ALIN: And Mom said n- you know don't bring it up to Linda don't tell her about Mike.
in,TRUE,FALSE,ALIN: So I- I- b
in,FALSE,TRUE,ALIN: That's like waving a red flag.
in,TRUE,FALSE,ALIN: Yeah: hello Tyke did you see Mike on TV:?
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: Did she?
out,FALSE,FALSE,ALIN: Yeah.
in,FALSE,FALSE,ALIN: She said sh- they were sitting there watching TV and the next thing she know there's Mike:.
in,FALSE,FALSE,ALIN: on the
in,FALSE,FALSE,ALIN: on: TV.
in,FALSE,FALSE,ALIN: And she goes.
in,FALSE,FALSE,ALIN: And of course Jo:hn who's just as ba:d is sitting there going oh: did you see M:ike your boyfriend?
in,FALSE,FALSE,ALIN: But he's no better.
in,FALSE,FALSE,ALIN: He does other goofy things.
out,FALSE,FALSE,LENO: Goofy:.
out,FALSE,FALSE,ALIN: Yeah.
out,FALSE,FALSE,ALIN: A little goofy ʔuh.
out,FALSE,FALSE,LENO: Gra:ft.
out,FALSE,FALSE,LENO: Goofy:.
out,FALSE,FALSE,ALIN: I know.
out,FALSE,FALSE,LENO: Hee:.
out,FALSE,FALSE,LENO: Sleepy:.
in,FALSE,TRUE,ALIN: ⌊ steali
in,TRUE,FALSE,ALIN: Stealing car:s but you know it's okay.
in,FALSE,FALSE,ALIN: At least it's not car radios ⌋ it's the who:⌈le car.
out,FALSE,FALSE,LENO: ⌊ It's the whole car.
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: Go big or don't go at all.
out,FALSE,FALSE,LENO: Sh:oot ⌋.
out,FALSE,FALSE,ALIN: I ⌉ know it.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: I know:.
out,FALSE,FALSE,LENO: It's amazing.
in,FALSE,TRUE,LENO: No Jan talked the whole time in a voice like this.
out,FALSE,FALSE,LENO: .
in,TRUE,FALSE,ALIN: Hi: Mar Ali:na: Alina I'm so happy to see you:.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: And we're going.
out,FALSE,FALSE,LENO: .
in,FALSE,TRUE,ALIN: Go:d turn the volume down let % laugh me out of here.
out,FALSE,FALSE,LENO: .
in,TRUE,FALSE,ALIN: And I kept looking over at Mar.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: and she's going.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: .
in,FALSE,TRUE,ALIN: cause she didn't wanna go:.
out,FALSE,FALSE,LENO: .
in,TRUE,FALSE,ALIN: and I she
in,FALSE,TRUE,ALIN: I said Mom we gotta go so we never have to go again right?
in,TRUE,FALSE,ALIN: So ʔuh well at least we had a good time Saturday we went to see Oba Oba.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: You know Ruben loved it.
out,FALSE,FALSE,ALIN: They kinda
out,FALSE,FALSE,LENO: Ola Ola what'd he call it?
out,FALSE,FALSE,ALIN: Oba Oba?
out,FALSE,FALSE,ALIN: ⌈ That
out,FALSE,FALSE,LENO: ⌊ What
out,FALSE,FALSE,LENO: He ⌋
out,FALSE,FALSE,ALIN: Oh ⌉ he called it Oho Oho.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: They ca
in,FALSE,FALSE,ALIN: They came and grabbed everybody and got you dancing in the aisle:s and they were just nice people.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: They were really happy to be doing it.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: One of the g
in,FALSE,TRUE,ALIN: The male athletes were incredible but one of the guys his entrance on
in,TRUE,FALSE,ALIN: on to the sta:ge is he comes sliding across on his hea:d.
in,FALSE,FALSE,ALIN: And Hector of course looks over at me and goes I couldn't do that Lina otherwise I'd have n:o hair left.
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: .
in,FALSE,TRUE,ALIN: But there was hardly anybody there.
out,FALSE,FALSE,LENO: .
in,TRUE,FALSE,ALIN: It was the matinee: the place was completely empty.
out,FALSE,FALSE,LENO: R:eally:.
in,FALSE,TRUE,ALIN: That's why Marcia and J:im could get up and mo:ve.
out,FALSE,FALSE,LENO: .
in,TRUE,FALSE,ALIN: They
in,FALSE,FALSE,ALIN: They thri
in,FALSE,TRUE,ALIN: They: feed off of all these
out,FALSE,FALSE,LENO: .
in,TRUE,FALSE,ALIN: ʔTh- the friend that was there with them is this older guy with this young chick.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: And she was like a real pill you know.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: she's sitting there with this hair: pulled back in a little ponytail:.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: And she's like sitting there: and he said I would have been here but she was so late.
in,FALSE,FALSE,ALIN: And getting her any place on time she's going well I had to get rea:dy:.
in,FALSE,FALSE,ALIN: ⌈ I don't know why:.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: ⌉ Nothing was gonna help her.
in,FALSE,FALSE,ALIN: No makeup no nothing.
in,FALSE,FALSE,ALIN: Cause she's the little gir:l and he's the older man and he's taking care of me.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: God.
out,FALSE,FALSE,ALIN: .
in,FALSE,TRUE,LENO: It sounds like the tape I made last night and these guys ʔuh start talking about.
out,FALSE,FALSE,ALIN: .
in,TRUE,FALSE,LENO: you know some you know she's so vulnerable.
out,FALSE,FALSE,ALIN: .
in,FALSE,FALSE,LENO: She's probably like six and she looks thirteen and it's just so.
out,FALSE,FALSE,ALIN: .
in,FALSE,FALSE,LENO: it's like what did
in,FALSE,FALSE,LENO: They said something like you know what.
out,FALSE,FALSE,ALIN: .
in,FALSE,TRUE,LENO: it's the butterfly you can'⌈t catch
out,FALSE,FALSE,ALIN: .
in,TRUE,FALSE,LENO: ⌉ And I'm like I'm trying not to vomit ⌈ listening to this.
out,FALSE,FALSE,ALIN: ⌊ Give me: br:eak.
out,FALSE,FALSE,LENO: ⌉.
out,FALSE,FALSE,ALIN: Give me a break ⌋.
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: That stupid little b::itch.
out,FALSE,FALSE,ALIN: She just married ⌈ d:addy to take care of her.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: ⌉ They all live down like in Del Mar?
out,FALSE,FALSE,ALIN: w- Super ritzy area.
out,FALSE,FALSE,LENO: I know.
out,FALSE,FALSE,LENO: What about uh:.
out,FALSE,FALSE,ALIN: What.
out,FALSE,FALSE,LENO: Th- the other L Perrizo in this world.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: Oh Liza?
out,FALSE,FALSE,ALIN: Oh Go:d.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: Well
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: t- like
in,FALSE,TRUE,ALIN: Did I tell you about when Mom was having Arnold and Lisabeth over for lunch finally.
in,TRUE,FALSE,ALIN: Okay well Mom % laugh
in,FALSE,TRUE,ALIN: They call up in August and go I mean it's Daddy's been dead what seven years and finally it dawns on Lisabeth that she doesn't see Mom that much.
in,TRUE,FALSE,ALIN: Well it's cause she n
in,FALSE,TRUE,ALIN: I know she never calls her right?
in,TRUE,FALSE,ALIN: So Mom
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: She just goes I feel like you've got a whole other w:orld outside of us like you don't even need us Mar and that you have a whole other life.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: Mom said I do.
in,FALSE,FALSE,ALIN: ⌈ Well.
out,FALSE,FALSE,LENO: Poor Lisabe:th.
in,FALSE,FALSE,ALIN: you've ⌉ hurt my feeli:ngs and bu:h.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: Mom's go
out,FALSE,FALSE,LENO: Maybe she's just kind of dense.
out,FALSE,FALSE,LENO: Hunh.
in,FALSE,FALSE,ALIN: Well she wants everything on her terms.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: You know.
out,FALSE,FALSE,LENO: Is she vicious or dense.
out,FALSE,FALSE,ALIN: She's a dope.
out,FALSE,FALSE,ALIN: .
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: So.
out,FALSE,FALSE,LENO: Explains that.
out,FALSE,FALSE,LENO: .
out,FALSE,FALSE,ALIN: ⌊ Exactly.
in,FALSE,FALSE,ALIN: So ⌋ t- Mom said you know ʔuh she goes when can I see you.
in,FALSE,FALSE,ALIN: Or
in,FALSE,FALSE,ALIN: So Mo:m said.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: well my next free day's like October fourth.
in,FALSE,FALSE,ALIN: So that was when.
out,FALSE,FALSE,LENO: .
in,FALSE,FALSE,ALIN: they set up two months in advance to have lunch.
in,FALSE,FALSE,ALIN: So October fourth ⌈ rolls around.
out,FALSE,FALSE,LENO: .
in,FALSE,TRUE,ALIN: and Liza had to go do some⌉thing so they're stuck babysitting Cassandra.
in,TRUE,FALSE,ALIN: Great.
in,FALSE,TRUE,ALIN: You know just your big thrill ⌈ in the world.
out,FALSE,FALSE,LENO: How old is she now.
out,FALSE,FALSE,ALIN: this little ⌉ piss ass.
