in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,JENN: We need a
out,FALSE,FALSE,JENN: Do you have any sharp objects on you?
out,FALSE,FALSE,DAN: ʔNo.
out,FALSE,FALSE,DAN: Keys?
in,TRUE,FALSE,JENN: No I need like a little pin or something.
out,FALSE,FALSE,JENN: You have a pencil?
out,FALSE,FALSE,DAN: You have anything in your hair?
out,FALSE,FALSE,JENN: No.
out,FALSE,FALSE,DAN: .
out,FALSE,FALSE,JENN: Fuck.
in,FALSE,TRUE,DAN: What do you have to hit.
out,FALSE,FALSE,JENN: ʔuh See this is the little
out,FALSE,FALSE,MAC: .
out,FALSE,FALSE,JENN: Oh.
out,FALSE,FALSE,JENN: Oh oh.
out,FALSE,FALSE,DAN: Cool?
out,FALSE,FALSE,JENN: Okay.
out,FALSE,FALSE,JENN: Alrigh:t.
out,FALSE,FALSE,JENN: See it was just slow.
out,FALSE,FALSE,JENN: Okay.
out,FALSE,FALSE,JENN: This is me?
out,FALSE,FALSE,JENN: Is this me?
out,FALSE,FALSE,DAN: Yeah.
out,FALSE,FALSE,DAN: Yeah.
out,FALSE,FALSE,DAN: Jennifer.
out,FALSE,FALSE,JENN: Oh.
out,FALSE,FALSE,JENN: That's right.
out,FALSE,FALSE,DAN: There you go thinking again.
out,FALSE,FALSE,JENN: Smart ass.
out,FALSE,FALSE,JENN: Smart ass.
out,FALSE,FALSE,JENN: Alright.
out,FALSE,FALSE,JENN: .
out,FALSE,FALSE,DAN: Wow.
out,FALSE,FALSE,DAN: Who took over uh.
out,FALSE,FALSE,JENN: Oh.
in,TRUE,FALSE,JENN: They got North America.
in,FALSE,FALSE,JENN: But not for lo:ng.
out,FALSE,FALSE,JENN: Oh: my God.
out,FALSE,FALSE,DAN: .
out,FALSE,FALSE,JENN: Oh my God did you see that?
in,FALSE,TRUE,DAN: Because player thr
in,TRUE,FALSE,DAN: player three is aggressive so he's gonna like go for everything.
out,FALSE,FALSE,JENN: How do you know.
out,FALSE,FALSE,JENN: Did I make him aggressive?
in,FALSE,FALSE,DAN: Yeah you made him aggressive so he's gonna like try to tear everything up now.
in,FALSE,TRUE,DAN: U:m that's pretty well like secure right there so maybe
out,FALSE,FALSE,DAN: That's me xxx.
out,FALSE,FALSE,JENN: Oh: fuck.
in,TRUE,FALSE,DAN: Wow he wiped my ass out.
out,FALSE,FALSE,MAC: .
out,FALSE,FALSE,JENN: Ah: you suck.
out,FALSE,FALSE,JENN: Watch this.
