in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,DORI: Sam has been has taken such an interest in this retirement bit.
out,FALSE,FALSE,DORI: That it
in,FALSE,FALSE,DORI: it really surprises me.
in,FALSE,TRUE,ANGE: Well she's begun to listen.
out,FALSE,FALSE,DORI: Yes she has.
out,FALSE,FALSE,ANGE: You know.
out,FALSE,FALSE,DORI: She has.
in,TRUE,FALSE,ANGE: uh: she used to go over and ⌈ read a book.
out,FALSE,FALSE,DORI: ʔuh_Yeah or.
out,FALSE,FALSE,ANGE: or something ⌉.
out,FALSE,FALSE,DORI: b- turn a deaf ear.
out,FALSE,FALSE,DORI: That was for sure % laugh.
out,FALSE,FALSE,DORI: .
in,FALSE,TRUE,ANGE: Bu:t uh: once you understand it you know you:.
out,FALSE,FALSE,DORI: .
in,TRUE,FALSE,ANGE: you:'re interested in getting right in and going after it.
out,FALSE,FALSE,DORI: Yeah.
in,FALSE,TRUE,DORI: I really oughta call at least Reg Barr and ask if: uh he's still speaking to me.
in,TRUE,FALSE,ANGE: Well now he was the one that was up on the ʔuh ⌈ left.
out,FALSE,FALSE,DORI: ⌊ Yeah.
out,FALSE,FALSE,ANGE: Up there.
out,FALSE,FALSE,DORI: Yeah.
out,FALSE,FALSE,DORI: Yes ⌋.
in,FALSE,FALSE,ANGE: ⌉ Well he came over to you all smiles I noticed.
out,FALSE,FALSE,DORI: N_yes.
in,FALSE,TRUE,DORI: Well we've known each other for thirty some years why wouldn't he % laugh.
in,TRUE,FALSE,DORI: But a- anyway: u:m I was so glad that he opened up on this disclosure bit.
in,FALSE,TRUE,DORI: because it was Bu:rns that's been ob jecting to our having it.
out,FALSE,FALSE,ANGE: Oh?
out,FALSE,FALSE,DORI: And I knew this.
in,TRUE,FALSE,DORI: So when he opened up on that and she followed through and told about her husband you know?
out,FALSE,FALSE,ENV: .
in,FALSE,TRUE,DORI: Not necessarily that she would approve of it but at least she wasn't disapproving
out,FALSE,FALSE,ANGE: Yeah.
out,FALSE,FALSE,"""DORI: +, (.) of it . ▶"""
out,FALSE,FALSE,ANGE: Yeah.
in,TRUE,FALSE,DORI: An:d uh course Duvall might
out,FALSE,FALSE,DORI: ʔuh: And I
out,FALSE,FALSE,DORI: I cannot get over this.
out,FALSE,FALSE,DORI: That man.
out,FALSE,FALSE,DORI: I really cannot.
in,FALSE,TRUE,DORI: And you know he must have been thinking when he said he wasn't a political appointee he must have been ʔʔassociating his relationship wi:th Steitler.
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,ANGE: Oh.
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,DORI: I really do believe that.
out,FALSE,FALSE,ANGE: Mhm.
out,FALSE,FALSE,DORI: In his thinking.
in,TRUE,FALSE,DORI: I don't know how else he could have done it.
out,FALSE,FALSE,DORI: That topples over.
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,DORI: Um.
out,FALSE,FALSE,SAM: .
in,FALSE,FALSE,DORI: but he didn't say that.
out,FALSE,FALSE,ANGE: Oh.
in,FALSE,TRUE,DORI: He said I loved your ʔuh hum- humor uh and I love you but I: am no:t a political appointee.
in,TRUE,FALSE,DORI: And his eyes were just snapping.
out,FALSE,FALSE,ANGE: .
out,FALSE,FALSE,DORI: And I said oh?
out,FALSE,FALSE,DORI: .
out,FALSE,FALSE,ANGE: .
in,FALSE,TRUE,DORI: How did you get on the board.
out,FALSE,FALSE,ANGE: .
in,TRUE,FALSE,DORI: Well he said I got a letter from the governor asking.
out,FALSE,FALSE,ANGE: .
in,FALSE,TRUE,DORI: Everybody on there is an app- political appointee:.
out,FALSE,FALSE,ANGE: .
in,TRUE,FALSE,DORI: that wasn't the p:oint.
out,FALSE,FALSE,ANGE: .
in,FALSE,FALSE,DORI: The point wa:s I could have mentioned what was in the paper about hi:m that he was related ʔuh you know had business with Steitler And I just said and there's: Doctor Duvall you know?
out,FALSE,FALSE,DORI: .
out,FALSE,FALSE,ANGE: .
in,FALSE,TRUE,DORI: And then I went to Rotus who's a seasoned politician.
out,FALSE,FALSE,ANGE: Yeah.
in,TRUE,FALSE,DORI: if there ever was one he just would flare.
out,FALSE,FALSE,DORI: And I said well I
out,FALSE,FALSE,DORI: Alrigh:t.
in,FALSE,TRUE,DORI: I said I'll apologize next time.
in,TRUE,FALSE,DORI: ʔuh And I'm gonna make hay out of it.
out,FALSE,FALSE,DORI: Don't you worry.
out,FALSE,FALSE,DORI: ⌈.
out,FALSE,FALSE,ANGE: .
in,FALSE,TRUE,DORI: ⌉ I wanna know how you birds got on that board if you're not political appointees.
out,FALSE,FALSE,ANGE: .
out,FALSE,FALSE,DORI: .
out,FALSE,FALSE,ANGE: Mm.
out,FALSE,FALSE,DORI: Oh: my.
in,TRUE,FALSE,ANGE: Can I grow some basil?
in,FALSE,FALSE,ANGE: From seed?
in,FALSE,FALSE,SAM: Yes that's how I've
in,FALSE,FALSE,SAM: I don't have any this year but I've grown it other years.
out,FALSE,FALSE,ANGE: Well
out,FALSE,FALSE,SAM: There's no problem.
in,FALSE,FALSE,SAM: It will not take any frost.
out,FALSE,FALSE,SAM: Soon as the b
out,FALSE,FALSE,SAM: .
out,FALSE,FALSE,ANGE: Yeah I
in,FALSE,FALSE,SAM: A little bit of frost it's gone.
out,FALSE,FALSE,ANGE: I l
in,FALSE,FALSE,ANGE: I learned that.
in,FALSE,FALSE,ANGE: one time the
in,FALSE,FALSE,SAM: I learned it just went down.
out,FALSE,FALSE,ANGE: the hard way.
out,FALSE,FALSE,ANGE: Hm?
out,FALSE,FALSE,ANGE: Uh huh.
out,FALSE,FALSE,SAM: Yes?
in,FALSE,FALSE,ANGE: Well I think it was Barbara that has some seeds.
out,FALSE,FALSE,SAM: Just
out,FALSE,FALSE,SAM: No problem.
out,FALSE,FALSE,SAM: It comes right up.
out,FALSE,FALSE,ANGE: Yeah.
out,FALSE,FALSE,ANGE: Yeah.
out,FALSE,FALSE,DORI: Isn't that what you gave the neighbor one time?
out,FALSE,FALSE,SAM: I
in,FALSE,TRUE,DORI: You gave him some kind of herb.
in,TRUE,FALSE,SAM: Did I give him some
in,FALSE,TRUE,SAM: I gave him a red pepper.
out,FALSE,FALSE,DORI: I think you
in,TRUE,FALSE,DORI: I think you gave him some herb of some kind.
in,FALSE,FALSE,SAM: I may have given- given him some basil yes.
out,FALSE,FALSE,DORI: Yeah.
in,FALSE,FALSE,SAM: I don't have any this year I forgot to plant it I have oregano.
out,FALSE,FALSE,ANGE: Yeah.
in,FALSE,FALSE,SAM: a good stand of it if you want any.
out,FALSE,FALSE,ANGE: Yeah.
in,FALSE,FALSE,ANGE: I have a_lot_of dried or- oregano.
out,FALSE,FALSE,SAM: X.
in,FALSE,TRUE,DORI: Is your cigarette out everybody's.
in,TRUE,FALSE,ANGE: Yeah it's out.
in,FALSE,TRUE,DORI: You smoked it down into the cork didn't you.
out,FALSE,FALSE,ANGE: Pardon?
in,TRUE,FALSE,DORI: You smoked it down into the cork.
in,FALSE,TRUE,ANGE: Well yeah you don't like that.
out,FALSE,FALSE,DORI: .
out,FALSE,FALSE,ANGE: Do you but
in,TRUE,FALSE,DORI: No It chokes me to death.
out,FALSE,FALSE,ANGE: It's
out,FALSE,FALSE,DORI: .
in,FALSE,TRUE,ANGE: It's there might as well smoke it.
out,FALSE,FALSE,DORI: Oh.
out,FALSE,FALSE,ANGE: .
out,FALSE,FALSE,DORI: No good.
out,FALSE,FALSE,ANGE: No good.
out,FALSE,FALSE,ANGE: Uh.
out,FALSE,FALSE,DORI: .
out,FALSE,FALSE,ANGE: how's Ted doing.
in,TRUE,FALSE,SAM: He's ʔuh keeping very busy he's on mostly: uh evening hours.
out,FALSE,FALSE,ANGE: Mhm.
in,FALSE,TRUE,SAM: they're redoing the: pharmacy there at Wel- Wallmart.
out,FALSE,FALSE,ANGE: Oh?
out,FALSE,FALSE,SAM: Enlarging it.
out,FALSE,FALSE,SAM: A:nd.
out,FALSE,FALSE,ANGE: Well.
in,TRUE,FALSE,SAM: it's close to the garden shop and so the f:ellows in the garden shop and the pet shop have to move things out from that ⌈ area.
out,FALSE,FALSE,ANGE: oh:.
in,FALSE,TRUE,SAM: into ⌉ the garden shop so they can work on the pharmacy.
in,TRUE,FALSE,ANGE: Well they needed to expand the pharmacy I've never been there but what I had to wait and wait and wait.
out,FALSE,FALSE,SAM: So I: don't
in,FALSE,FALSE,DORI: Where are they putting the pharmacy.
in,FALSE,FALSE,SAM: Well they're b- leaving it in the same place they're just taking out two rows of of uh:.
out,FALSE,FALSE,ANGE: S:
out,FALSE,FALSE,SAM: where the toiletries were.
out,FALSE,FALSE,ANGE: Yeah.
in,FALSE,FALSE,ANGE: Just inventory stuff.
out,FALSE,FALSE,ANGE: Moving it.
out,FALSE,FALSE,SAM: ʔuh ʔuh They're
in,FALSE,FALSE,SAM: they're moving that.
in,FALSE,FALSE,SAM: I don't know where where they're going to put all that.
out,FALSE,FALSE,ANGE: Hm.
out,FALSE,FALSE,DORI: .
in,FALSE,TRUE,SAM: But Ted says there's not much garden left.
out,FALSE,FALSE,DORI: .
in,TRUE,FALSE,SAM: Just all of this stuff out in there he works uh six days next week instead of five days.
out,FALSE,FALSE,ANGE: X.
in,FALSE,FALSE,SAM: he only gets one day off.
out,FALSE,FALSE,ANGE: Hm.
out,FALSE,FALSE,ANGE: Mhm.
in,FALSE,TRUE,SAM: He's off today.
out,FALSE,FALSE,ANGE: Mhm.
out,FALSE,FALSE,SAM: And uh.
out,FALSE,FALSE,ANGE: Well.
in,TRUE,FALSE,SAM: but he hasn't had day hours he's been working evening hours and weekends.
