in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,REED: Hey man.
out,FALSE,FALSE,DARR: Hey.
out,FALSE,FALSE,REED: Good to see you we:ll I see you went ahead with your plans to do a little skiing there?
out,FALSE,FALSE,DARR: I did.
out,FALSE,FALSE,DARR: .
out,FALSE,FALSE,SALL: .
in,TRUE,FALSE,REED: We:ll I'm glad you didn't hurt yourself too bad.
out,FALSE,FALSE,DARR: Me too.
in,FALSE,TRUE,REED: and she says you're getting better already.
out,FALSE,FALSE,ENV: .
in,TRUE,FALSE,REED: so that's always a good sign.
in,FALSE,TRUE,DARR: Yeah I mean I couldn't
in,TRUE,FALSE,DARR: I couldn't begin to deal with the slightest pressure.
in,FALSE,TRUE,REED: Yeah give it easy easy yeah don't
in,TRUE,FALSE,DARR: That still hurts back here.
out,FALSE,FALSE,REED: Yeah yeah.
in,FALSE,FALSE,REED: Well you don't want to stretch see what happened you st
out,FALSE,FALSE,REED: Ch
in,FALSE,FALSE,REED: According to this other guy you stretched your ligaments in there and the ligaments are the things that hold your joint together keep it from flopping around so if they get you know stretched just a little when they try to peel down and tighten up and you don't want to you know get em too la:x while they're trying to tighten.
in,FALSE,FALSE,REED: You know you want to let em heal as strong as they can.
in,FALSE,FALSE,REED: I mean you can move it I'm not saying you got to go around with it just totally but you don't wanna stretch those ligaments very much when while they're healing.
out,FALSE,FALSE,REED: Just
in,FALSE,FALSE,REED: Just gra:dually bring it around.
out,FALSE,FALSE,DARR: Okay.
out,FALSE,FALSE,REED: Are you using any kind of walking aids.
out,FALSE,FALSE,DARR: mm.
out,FALSE,FALSE,REED: Nope.
out,FALSE,FALSE,REED: Just walking around.
out,FALSE,FALSE,REED: Hunh?
in,FALSE,FALSE,DARR: Yeah I had for the first two days I had a crutch or two.
out,FALSE,FALSE,REED: Okay.
in,FALSE,FALSE,DARR: I switched from two to one like a cane and then I.
out,FALSE,FALSE,REED: Yeah.
out,FALSE,FALSE,REED: Okay.
in,FALSE,FALSE,DARR: Uh: it was really icy there so I it had a spike on it so: I
out,FALSE,FALSE,REED: Oh that was neat.
out,FALSE,FALSE,DARR: Yeah.
in,FALSE,FALSE,DARR: Peg it in the ground % laugh.
in,FALSE,FALSE,REED: If you forget and walk inside with your spike I guess you're not too well appreciated.
out,FALSE,FALSE,DARR: No: % laugh.
out,FALSE,FALSE,REED: Bet you.
out,FALSE,FALSE,DARR: No % laugh.
out,FALSE,FALSE,REED: Let me set you up there.
out,FALSE,FALSE,REED: .
out,FALSE,FALSE,DARR: Is it okay if I record this I
out,FALSE,FALSE,DARR: I already have
out,FALSE,FALSE,REED: Sure.
out,FALSE,FALSE,DARR: It's for a project.
out,FALSE,FALSE,REED: Sure.
out,FALSE,FALSE,REED: Sure.
out,FALSE,FALSE,DARR: Cool.
out,FALSE,FALSE,REED: Alright what are you doing over there.
in,FALSE,FALSE,REED: I thought you were doing something different.
in,FALSE,FALSE,REED: I thought you were working with languages in
in,FALSE,TRUE,DARR: Oklahoma?
out,FALSE,FALSE,REED: Hunh?
in,TRUE,FALSE,DARR: Or in California.
in,FALSE,FALSE,REED: I mean well yeah y- California your basic project.
in,FALSE,TRUE,DARR: I wa:s in linguistics.
in,TRUE,FALSE,DARR: That's what this project's for.
out,FALSE,FALSE,REED: Yeah that's
in,FALSE,TRUE,DARR: but I did a year of it an:d decided it wasn't quite what I really l
out,FALSE,FALSE,REED: Quite quite what you want okay.
in,TRUE,FALSE,DARR: Yeah it was an unfortunate cause I really don't know quite what I want % laugh.
out,FALSE,FALSE,REED: We:ll that's alright.
in,FALSE,TRUE,REED: I mean there's a_lot_of things out there you'll find something.
out,FALSE,FALSE,DARR: I hope so.
out,FALSE,FALSE,REED: You know ʔuh
in,TRUE,FALSE,DARR: I move to Oklahoma.
out,FALSE,FALSE,REED: X
out,FALSE,FALSE,REED: Completely.
in,FALSE,TRUE,REED: My son is still flopping around he
in,TRUE,FALSE,REED: He uh graduated from medical school this year and uh I mean he's in uh Soho in New York.
out,FALSE,FALSE,DARR: Really.
in,FALSE,TRUE,REED: Starting an art career.
out,FALSE,FALSE,DARR: .
in,TRUE,FALSE,REED: So: % laugh so you see I mean a_lot_of people you know I mean he's gonna paint for a year and just see whether he can do well enough with that to
out,FALSE,FALSE,DARR: Cause he doesn't want to be a doctor after all?
in,FALSE,TRUE,REED: Well he couldn't find anything he really wanted to do.
out,FALSE,FALSE,REED: You know I mean he.
out,FALSE,FALSE,DARR: Did he specialize at all?
out,FALSE,FALSE,REED: he
in,TRUE,FALSE,REED: Well that's what I mean no he hasn't specialized yet.
in,FALSE,TRUE,REED: But he couldn't find anything that just really pulled him toward it a:nd so he said well you know I guess he got a lot out of always doing art when he was young and he's gotta scratch that little itch I ⌈ think.
out,FALSE,FALSE,DARR: Good for him.
in,TRUE,FALSE,REED: a:nd ⌉ so he's up there and he'll give it a year and see what happens.
in,FALSE,TRUE,REED: And the same for you you got
in,TRUE,FALSE,REED: You got plenty of
in,FALSE,TRUE,REED: There's: uh fortunately this day and time I think it allows ʔuh one to proceed like you're and- you're proceeding and he's proceeding.
in,TRUE,FALSE,REED: And I think it I think it's the right thing to do.
out,FALSE,FALSE,REED: I would've d
in,FALSE,FALSE,REED: I would probably do the same thing were I you know another generation down the line.
in,FALSE,FALSE,REED: You know although I r- ʔuh I didn't make the wrong decision for me.
in,FALSE,FALSE,REED: But I'm sure I would have been a lot more.
in,FALSE,TRUE,REED: Uh uh I guess diligent in in working it out beforehand but in in my time you know you really kinda just
in,TRUE,FALSE,REED: There wasn't too many things to do you know and you- too many opportunities and so you just kinda chose between a few and that was it.
out,FALSE,FALSE,DARR: Yeah.
out,FALSE,FALSE,DARR: .
out,FALSE,FALSE,REED: .
out,FALSE,FALSE,DARR: .
in,FALSE,FALSE,REED: So % laugh a little simpler lifesty:le in those days.
out,FALSE,FALSE,REED: Tell me where it hurts.
in,FALSE,TRUE,DARR: Uh still a little bit back here.
out,FALSE,FALSE,REED: kay.
