in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,DANA: I thought they were gonna be back by now.
out,FALSE,FALSE,KELL: You didn't hear em playing last night.
out,FALSE,FALSE,DANA: I know:.
out,FALSE,FALSE,KELL: Where did they go.
out,FALSE,FALSE,DANA: They went out to dinner with Arianna's parents.
out,FALSE,FALSE,KELL: Arianna's parents.
out,FALSE,FALSE,KELL: Yeah.
out,FALSE,FALSE,KELL: That was her grandma on the phone.
in,TRUE,FALSE,DANA: They left at like quarter of eight.
out,FALSE,FALSE,KELL: Mm.
in,FALSE,TRUE,KELL: Maybe they went shopping.
in,TRUE,FALSE,KELL: First and then went to dinner.
out,FALSE,FALSE,DANA: I think they're hanging out.
out,FALSE,FALSE,DANA: With.
out,FALSE,FALSE,KELL: xxx.
out,FALSE,FALSE,DANA: the Callahans.
out,FALSE,FALSE,DANA: Gotta have some of my sister's bread.
out,FALSE,FALSE,DANA: It is so: good.
out,FALSE,FALSE,KELL: What
out,FALSE,FALSE,KELL: Is it like regular bread or is it.
out,FALSE,FALSE,DANA: No.
out,FALSE,FALSE,DANA: Molasses.
out,FALSE,FALSE,KELL: Oh.
out,FALSE,FALSE,DANA: Oh I love this bread.
out,FALSE,FALSE,DANA: It's so good.
out,FALSE,FALSE,DANA: Oh.
out,FALSE,FALSE,KELL: You should make it.
out,FALSE,FALSE,DANA: No I don't know how to make it.
out,FALSE,FALSE,KELL: That is the cutest cutting board.
out,FALSE,FALSE,KELL: Isn't it?
out,FALSE,FALSE,DANA: I know: % laugh.
out,FALSE,FALSE,KELL: I love it.
out,FALSE,FALSE,DANA: Little piggies.
out,FALSE,FALSE,DANA: You wanna piece of toast?
out,FALSE,FALSE,KELL: Sure.
out,FALSE,FALSE,DANA: Here.
out,FALSE,FALSE,DANA: Try some of it first.
out,FALSE,FALSE,KELL: It's different.
out,FALSE,FALSE,KELL: I like it.
out,FALSE,FALSE,KELL: When'd she start making this.
out,FALSE,FALSE,DANA: I don't know Kinda like couple years ago.
out,FALSE,FALSE,KELL: Mm.
out,FALSE,FALSE,KELL: Does she always come home in the summer?
out,FALSE,FALSE,KELL: From school?
out,FALSE,FALSE,DANA: Mhm.
out,FALSE,FALSE,KELL: Oh really?
out,FALSE,FALSE,DANA: xxx X Cause she gets really homesick?
out,FALSE,FALSE,KELL: Oh does she?
out,FALSE,FALSE,DANA: so and she likes to come home.
out,FALSE,FALSE,DANA: And we have that house at the Cape and stuff.
out,FALSE,FALSE,KELL: Yeah.
out,FALSE,FALSE,KELL: See I don't really miss home.
out,FALSE,FALSE,KELL: I mean I miss my family you know but like I don't th:ink about them when I'm up here really.
out,FALSE,FALSE,KELL: Except for I call every few days.
out,FALSE,FALSE,DANA: Oh I don't I miss my house.
out,FALSE,FALSE,KELL: Yeah.
out,FALSE,FALSE,KELL: I miss my house.
out,FALSE,FALSE,DANA: I miss the feeling of being ho:me.
out,FALSE,FALSE,KELL: Mm:.
out,FALSE,FALSE,KELL: Mhm.
out,FALSE,FALSE,KELL: But like I'm not homesick at all.
out,FALSE,FALSE,KELL: Like I'm perfectly happy up here.
out,FALSE,FALSE,DANA: Yeah.
out,FALSE,FALSE,KELL: Plus it's such a pai:n to drive home.
out,FALSE,FALSE,KELL: Four hours or whatever?
out,FALSE,FALSE,DANA: Mhm.
out,FALSE,FALSE,DANA: This on the bread.
out,FALSE,FALSE,DANA: It's good.
out,FALSE,FALSE,DANA: We have so many plates.
out,FALSE,FALSE,DANA: These are such awesome cups where do you think they got them.
out,FALSE,FALSE,KELL: I have no: idea.
out,FALSE,FALSE,KELL: I love em though.
out,FALSE,FALSE,KELL: I totally would.
out,FALSE,FALSE,DANA: They're so: awesome.
out,FALSE,FALSE,KELL: I would use that all: the time.
out,FALSE,FALSE,KELL: And I really try hard not to lose it too % laugh.
out,FALSE,FALSE,KELL: This is cute.
out,FALSE,FALSE,KELL: who brought this.
out,FALSE,FALSE,DANA: I did.
out,FALSE,FALSE,KELL: Oh really?
out,FALSE,FALSE,KELL: Oh yeah.
out,FALSE,FALSE,KELL: I think I remember unpacking it.
out,FALSE,FALSE,KELL: .
out,FALSE,FALSE,DANA: It's not really for sugar but.
out,FALSE,FALSE,KELL: That's okay.
out,FALSE,FALSE,KELL: It's basically for crea:m?
out,FALSE,FALSE,KELL: I won't tell.
out,FALSE,FALSE,KELL: Just as long as it's something white.
out,FALSE,FALSE,DANA: Whoops.
out,FALSE,FALSE,DANA: ⌈ What'd you have for dinner?
out,FALSE,FALSE,KELL: Oh yeah it's a good flour.
out,FALSE,FALSE,DANA: Oh you made ⌉ pasta.
out,FALSE,FALSE,KELL: Yeah and then we went to Hank's where we made chicken sandwiches?
out,FALSE,FALSE,KELL: And then we had free ice cream out on the quad.
out,FALSE,FALSE,DANA: Oh was there free ice cre
out,FALSE,FALSE,DANA: Did you see anybody?
out,FALSE,FALSE,KELL: Na.
out,FALSE,FALSE,KELL: I saw that girl Amanda?
