in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,PAM: Juice anybody?
out,FALSE,FALSE,SHA: I like it for a little while.
out,FALSE,FALSE,SHA: You go
out,FALSE,FALSE,SHA: You go crazy.
out,FALSE,FALSE,CARO: .
out,FALSE,FALSE,SHA: I already
out,FALSE,FALSE,CARO: I don't go crazy.
out,FALSE,FALSE,PAM: Juice Warren?
out,FALSE,FALSE,WARR: Good.
out,FALSE,FALSE,WARR: xxxXX.
out,FALSE,FALSE,PAM: Care?
out,FALSE,FALSE,CARO: No thanks.
out,FALSE,FALSE,CARO: I ʔi ʔi
out,FALSE,FALSE,CARO: I can't drink OJ anymore.
out,FALSE,FALSE,CARO: I get
out,FALSE,FALSE,PAM: Hm:.
out,FALSE,FALSE,CARO: Ugh it's gross.
out,FALSE,FALSE,KATH: Juice in the morning makes you sick?
out,FALSE,FALSE,KATH: You know it gets me too.
out,FALSE,FALSE,CARO: You know what's good is hibiscus cooler.
out,FALSE,FALSE,CARO: That stuff is great.
out,FALSE,FALSE,KATH: Maybe it doesn't have as much s⌈ugar in it.
out,FALSE,FALSE,CARO: Stuff is so good.
out,FALSE,FALSE,KATH: But or⌉ange juice has so much sugar in it.
out,FALSE,FALSE,PAM: X xxx xxx.
out,FALSE,FALSE,WARR: It's okay I used this one.
out,FALSE,FALSE,CARO: It does?
out,FALSE,FALSE,SHA: Cooper Llenar is to fill?
out,FALSE,FALSE,KATH: Just makes me feel like I ate a candy bar.
out,FALSE,FALSE,CARO: Oh now does this guy look original.
out,FALSE,FALSE,SHA: Llenar is to fill?
out,FALSE,FALSE,SHAN: Yeah.
out,FALSE,FALSE,CARO: Show Gun.
out,FALSE,FALSE,SHA: That's what I thought.
out,FALSE,FALSE,SHA: And.
out,FALSE,FALSE,SHAN: xxx.
out,FALSE,FALSE,CARO: Whoo: hoo: hoo:.
out,FALSE,FALSE,CARO: Actu⌈ally.
out,FALSE,FALSE,SHA: um.
out,FALSE,FALSE,CARO: that's not ⌉ a bad black and white.
out,FALSE,FALSE,CARO: all honesty.
out,FALSE,FALSE,SHA: Is remanar a verb or did I just imaginate : imagine
out,FALSE,FALSE,SHA: imagine ʔit ʔuh
out,FALSE,FALSE,SHA: ʔuh that
out,FALSE,FALSE,KATH: xxx.
out,FALSE,FALSE,SHA: I just.
out,FALSE,FALSE,CARO: In your dreams.
out,FALSE,FALSE,SHA: assumed that if
out,FALSE,FALSE,KATH: You made it up from a noun?
out,FALSE,FALSE,SHA: No to remain.
out,FALSE,FALSE,SHA: a verb to remain.
out,FALSE,FALSE,KATH: unhunh I've never heard it no.
out,FALSE,FALSE,SHA: No wonder the kids always giggle when I say that word.
out,FALSE,FALSE,CARO: Whoo: hoo: hoo:.
in,TRUE,FALSE,SHA: ⌈ They love to
in,FALSE,FALSE,SHAN: .
in,FALSE,FALSE,SHA: They love to point it out when I ⌉
