in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: have you ever spilt anything ?
in,TRUE,FALSE,CHI: yeah milk &=giggles .
out,FALSE,FALSE,INV: tell me about it .
out,FALSE,FALSE,INV: what happened ?
in,FALSE,TRUE,CHI: I was &-uh reaching over like that and my +//.
in,TRUE,FALSE,CHI: (be)cause the ketchup and it's goes poom@o and the +...
in,FALSE,TRUE,CHI: &~hum &~hum I spilled gum one time
out,FALSE,FALSE,INV: gum all over the floor ?
in,TRUE,FALSE,CHI: it was a carpet .
in,FALSE,FALSE,CHI: and usually gum doesn't come out_of a carpet .
out,FALSE,FALSE,INV: right .
in,FALSE,FALSE,CHI: well anyhow my mom just put an icecube on it .
in,FALSE,FALSE,CHI: <and so it did> [//] and it came right off .
out,FALSE,FALSE,INV: have you ever been on a trip ?
in,FALSE,TRUE,CHI: oh we've gone to Michigan .
out,FALSE,FALSE,INV: Michigan ?
out,FALSE,FALSE,INV: well tell me about it .
out,FALSE,FALSE,INV: tell me about the trip .
in,TRUE,FALSE,CHI: well there's a_lot_o(f) &~ah &~ah pine trees there .
in,FALSE,FALSE,CHI: all you could smell is pine trees .
out,FALSE,FALSE,INV: pine trees ?
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,TRUE,CHI: and we slept out in a tent one time .
out,FALSE,FALSE,INV: uhhuh ?
in,TRUE,FALSE,CHI: we didn't have our brother though .
in,FALSE,FALSE,CHI: and (.) we'd have a_lot_of fun .
in,FALSE,TRUE,CHI: we'd go deress@c like a little path and me and my sister went down the path .
out,FALSE,FALSE,INV: you and your sister went down the path ?
in,TRUE,FALSE,CHI: uhhuh and my day +//.
in,FALSE,TRUE,CHI: oh I gotta tell you the important part .
out,FALSE,FALSE,INV: okay .
in,TRUE,FALSE,CHI: see we [//] &~wen the whole family went up to the [//] ah this great big path .
in,FALSE,FALSE,CHI: then we kept on going up and then finally gotta a hill .
in,FALSE,FALSE,CHI: we went up then [/] then there was another hill we went down and a [//] then <we got> [//] we turned so many curves that we couldn't find our way back home .
in,FALSE,FALSE,CHI: and it was early in the morning .
in,FALSE,FALSE,CHI: so we didn't get home about un(til) midnight .
out,FALSE,FALSE,INV: (un)til about midnight huh ?
in,FALSE,FALSE,CHI: uhhuh .
in,FALSE,FALSE,CHI: then <my dad> [//] (be)cause he goes all nuts my dad likes shortcuts but his shortcuts are the long way .
in,FALSE,FALSE,CHI: but when my mom wants to take a shortcut they are shortcuts .
in,FALSE,FALSE,INV: so when your mom takes shortcuts they are shortcuts .
in,FALSE,FALSE,"CHI: yeah and my when my dad says +""/."
in,FALSE,FALSE,"CHI: +"" oh let's take a shortcut ."
in,FALSE,FALSE,"CHI: mom goes +""/."
in,FALSE,FALSE,"CHI: +"" oh no you don't ."
in,FALSE,FALSE,CHI: she doesn't wanna get lost again .
out,FALSE,FALSE,INV: have you ever been on a boat ?
out,FALSE,FALSE,CHI: no
in,FALSE,TRUE,CHI: ah oh yeah we've been on a boat .
out,FALSE,FALSE,INV: oh tell me about it .
in,TRUE,FALSE,CHI: you_know one of those great big boats ?
in,FALSE,FALSE,CHI: those great big ones ?
in,FALSE,FALSE,CHI: we've gone on those before .
in,FALSE,FALSE,CHI: they're real(ly) fun .
out,FALSE,FALSE,INV: are they ?
out,FALSE,FALSE,INV: tell me about it .
in,FALSE,FALSE,CHI: we were on it and ah we were sitting on it and I fell asleep .
in,FALSE,FALSE,CHI: <my sister> [//] and we went back ah by this great big island and you_know my sister was trying to wake me up .
in,FALSE,FALSE,"CHI: and <I was> [/] I was [//] kept on sleeping (be)cause ah we like one time my mom said +""/."
in,FALSE,FALSE,"CHI: +"" get up"
in,FALSE,TRUE,"CHI: +"" there's a fire ."
in,TRUE,FALSE,CHI: and there really wasn't .
in,FALSE,TRUE,CHI: she was trying to trick us to see if we were really awake and we weren't .
in,TRUE,FALSE,CHI: she could even hit us over the back and we won't wake up .
out,FALSE,FALSE,INV: she can even hit you over the back and you won't wake up ?
in,FALSE,FALSE,CHI: uhhuh .
in,FALSE,FALSE,CHI: that's what my sister did and I still didn't wake up so +...
in,FALSE,FALSE,CHI: and then finally I just woke up .
in,FALSE,FALSE,"CHI: and I looked and I go +""/."
in,FALSE,TRUE,"CHI: +"" where are we ?"
in,TRUE,FALSE,"CHI: +"" where are we ?"
in,FALSE,TRUE,"CHI: and she goes +""/."
in,TRUE,FALSE,"CHI: +"" I don't know ."
in,FALSE,FALSE,"CHI: +"" ask Mom ."
in,FALSE,FALSE,"CHI: so I asked her and she goes +""/."
in,FALSE,TRUE,"CHI: +"" what kind of eye I'm in ."
in,TRUE,FALSE,CHI: then we just kept on going .
in,FALSE,TRUE,CHI: my mom has though and you know what ?
in,TRUE,FALSE,CHI: my [//] ah <the policeman> [//] we had this one truck and it was kind_of like stolen and the policeman got it back and my dad usually teases us .
in,FALSE,FALSE,"CHI: he goes +""/."
in,FALSE,FALSE,"CHI: +"" policeman cars ."
in,FALSE,FALSE,"CHI: and I go +""/."
in,FALSE,FALSE,"CHI: +"" uhuh ."
in,FALSE,FALSE,CHI: and they really did .
in,FALSE,TRUE,"CHI: and he stopped her and said +""/."
in,TRUE,FALSE,"CHI: +"" you better fix your engine ."
out,FALSE,FALSE,INV: you better fix your engine huh ?
in,FALSE,FALSE,CHI: it was real funny .
out,FALSE,FALSE,CHI: I know a kid ah
out,FALSE,FALSE,INV: the man opened up the door ?
out,FALSE,FALSE,CHI: I don't like that so well .
out,FALSE,FALSE,INV: have you ever been to the fair ?
out,FALSE,FALSE,CHI: you think this is a good deal ?
