in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: are you sure ?
out,FALSE,FALSE,MOT: you know how to make xxx ?
out,FALSE,FALSE,CHI: (..) Mom !
in,TRUE,FALSE,CHI: we made gingerbread houses out_of graham crackers and frosting .
out,FALSE,FALSE,MOT: you did ?
in,FALSE,FALSE,CHI: yeah we're gonna eat (th)em <and xxx> [//] and decorate (th)em tomorrow (.) and then eat (th)em tomorrow too .
out,FALSE,FALSE,MOT: wow .
out,FALSE,FALSE,CHI: Mama .
out,FALSE,FALSE,MOT: what ?
out,FALSE,FALSE,CHI: &-um (.) did you +//.
out,FALSE,FALSE,CHI: xxx ?
in,FALSE,TRUE,CHI: I know a song of something (.) <that's xxx> [//] that's not xxx .
in,TRUE,FALSE,CHI: if you're gonna be a grub (.) then you gotta learn to scrub .
out,FALSE,FALSE,CHI: you know what grub@q is ?
out,FALSE,FALSE,MOT: no .
in,FALSE,FALSE,CHI: &-um it's (.) if you're gonna get dirty then you better (.) &~ha (.) <learn to> [>] scrub .
out,FALSE,FALSE,MOT: oh [<] .
out,FALSE,FALSE,MOT: oh [>] .
in,FALSE,FALSE,CHI: like [<] scrub yourself after you get dirty .
out,FALSE,FALSE,MOT: oh that's neat .
out,FALSE,FALSE,MOT: where'd you learn that ?
in,FALSE,FALSE,CHI: at school .
out,FALSE,FALSE,MOT: oh .
in,FALSE,FALSE,CHI: we did it today .
out,FALSE,FALSE,MOT: cool .
out,FALSE,FALSE,MOT: <what did you &-um> [/] (.) what did you do with the gingerbread man again ?
in,FALSE,TRUE,CHI: we made a gingerbread house .
out,FALSE,FALSE,MOT: (.) a gingerbread house ?
out,FALSE,FALSE,CHI: uhhuh .
out,FALSE,FALSE,MOT: you did the whole thing today ?
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,MOT: how did you do it ?
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,MOT: no how !
out,FALSE,FALSE,MOT: tell me how [!] you did it .
in,TRUE,FALSE,CHI: we &-um +...
in,FALSE,TRUE,"CHI: +, took some +..."
