in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,CHI: they came home from school .
out,FALSE,FALSE,INV: <mhm> [>] .
in,FALSE,FALSE,CHI: <and> [<] their mom said that they were gonna go out to eat .
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,CHI: and she said where do you wanna go ?
in,FALSE,FALSE,CHI: and <they> [/?] Lisa and Raymond shouted out Mcdonalds .
out,FALSE,FALSE,INV: uhhuh .
in,FALSE,FALSE,CHI: and then their mom <drove to Mcdonalds and> [/?] drove to Mcdonalds .
in,FALSE,FALSE,CHI: and then they got inside .
out,FALSE,FALSE,INV: <mhm> [>] .
in,FALSE,FALSE,CHI: <and> [<] they were walking inside .
in,FALSE,FALSE,CHI: and then they got inside .
in,FALSE,FALSE,CHI: Raymond knew what he wanted to eat .
in,FALSE,FALSE,CHI: and his mom <know what he wanted> [/?] knew what she wanted to eat .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: and then +...
in,FALSE,FALSE,CHI: <and> [/?] but Lisa didn't know what to order .
out,FALSE,FALSE,INV: okay [>] .
in,FALSE,FALSE,CHI: <she> [<] thought and thought about it .
in,FALSE,FALSE,CHI: and then she ordered <a happy meal> [/?] &*INV:mhm a happy meal <a chocolate cone> [/?] a chocolate icecream &*INV:mhm and a chocolate milkshake <um &~th> [/?] and a happy meal .
out,FALSE,FALSE,INV: okay .
in,FALSE,FALSE,CHI: and the clerk said it would be twelve fifty .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: and &-um (7.) +...
out,FALSE,FALSE,INV: do you remember anything else ?
in,FALSE,FALSE,CHI: and then she reached down to her purse .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: and she couldn't find it .
in,FALSE,FALSE,CHI: and then she realized she left it at home on the counter .
out,FALSE,FALSE,INV: okay .
in,FALSE,TRUE,CHI: this guy's name is gonna be Ron .
out,FALSE,FALSE,INV: okay [>] .
out,FALSE,FALSE,CHI: <sorry> [<] .
out,FALSE,FALSE,INV: okay .
in,TRUE,FALSE,CHI: Ron &*INV:mhm woke up one morning .
out,FALSE,FALSE,INV: mhm .
out,FALSE,FALSE,CHI: at +...
in,FALSE,FALSE,CHI: Ron was asleep um xxx xxx .
out,FALSE,FALSE,INV: no that's okay .
out,FALSE,FALSE,INV: look at the pictures and see what he's doing .
in,FALSE,FALSE,CHI: Ron woke up .
in,FALSE,FALSE,CHI: and he figured out that he overslept when his alarm went .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: next he went downstairs and poured his cereal .
in,FALSE,FALSE,CHI: but he wasn't looking at his thing when he was doing the cereal .
in,FALSE,FALSE,CHI: he looked at the clock .
in,FALSE,FALSE,CHI: <then he then he then he um> [/?] then he spilled <all> [/?] almost all of the milk that he had poured in the bowl .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: and then he hadta clean it up .
in,FALSE,TRUE,CHI: next he went upstairs and got dressed .
in,TRUE,FALSE,CHI: <and> [>] then <&~h> [/?] he started to tie his shoe .
out,FALSE,FALSE,INV: <mhm> [<] .
in,FALSE,FALSE,CHI: <he &~w> [/?] he was tying his shoe when all of a sudden the string broke .
in,FALSE,FALSE,CHI: and then <he like> [/?] he hadta tie it with a little tiny weeny string .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: and then he was all ready to go .
in,FALSE,TRUE,CHI: and then he missed the bus .
in,TRUE,FALSE,CHI: so he hadta walk all the way to school .
in,FALSE,FALSE,CHI: and then when he gotta school he saw his teacher outside .
in,FALSE,FALSE,CHI: and he was tardy .
in,FALSE,TRUE,CHI: so Ron was really having a bad day .
out,FALSE,FALSE,INV: you looking at the picture ?
in,TRUE,FALSE,CHI: the boy's name is gonna be David .
out,FALSE,FALSE,INV: mhm .
in,FALSE,TRUE,CHI: the girl's name is gonna be lily .
out,FALSE,FALSE,INV: okay .
out,FALSE,FALSE,CHI: lily not xxx .
in,TRUE,FALSE,CHI: <David and xxx xxx lily> [/?] David and lily were walking in the park .
in,FALSE,TRUE,CHI: and they saw a big saucer coming .
out,FALSE,FALSE,CHI: um I forgot his name already .
in,TRUE,FALSE,CHI: <David> [/?] &*INV:mhm David said look at that saucer .
out,FALSE,FALSE,INV: <mhm> [<] .
in,FALSE,FALSE,CHI: <so &~l> [/?] so lily look at that saucer .
in,FALSE,TRUE,CHI: they thought it could be <like> [/?] a big meteorite instead .
in,TRUE,FALSE,CHI: it started slowing down when it came to the earth .
out,FALSE,FALSE,INV: mhm .
in,FALSE,FALSE,CHI: then it came down <and landed> [/] and landed on the earth .
