in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: where you gonna put it ?
out,FALSE,FALSE,CHI: oh
out,FALSE,FALSE,INV: well
in,TRUE,FALSE,INV: and it'll look like it's going to be chopping up some wood .
out,FALSE,FALSE,INV: that man could hold it .
out,FALSE,FALSE,CHI: I know .
in,FALSE,TRUE,CHI: I was gonna make him hold it .
in,TRUE,FALSE,CHI: but it'll hafta go that way with the top sticking that way .
out,FALSE,FALSE,INV: oh wait a minute .
out,FALSE,FALSE,INV: maybe we can find another man .
out,FALSE,FALSE,INV: you're right .
out,FALSE,FALSE,CHI: &=laughs .
out,FALSE,FALSE,INV: it's not very good â€ž is it .
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: let's put him somewhere else .
out,FALSE,FALSE,CHI: we can put him +...
out,FALSE,FALSE,CHI: can't fit him .
out,FALSE,FALSE,INV: yeah
out,FALSE,FALSE,CHI: can't fit him .
out,FALSE,FALSE,CHI: oh
out,FALSE,FALSE,INV: I know what you're gonna do .
out,FALSE,FALSE,CHI: what ?
in,FALSE,TRUE,INV: you're gonna put the tractor on so it looks like he's sitting on
in,TRUE,FALSE,CHI: that's what I [=? I'll] do .
out,FALSE,FALSE,INV: <that's better> [>] .
out,FALSE,FALSE,CHI: xxx [<] .
out,FALSE,FALSE,INV: it's really good .
out,FALSE,FALSE,INV: where do you think he's going with his tractor ?
in,FALSE,TRUE,CHI: he's just parked it there .
out,FALSE,FALSE,INV: oh I see .
out,FALSE,FALSE,INV: d(o) you want this other pig ?
in,TRUE,FALSE,CHI: I know â€ž pretend I move this a bit over where they are not allowed
out,FALSE,FALSE,INV: where ?
out,FALSE,FALSE,CHI: xxx .
in,FALSE,TRUE,CHI: so_that they don't go near the &-um things that the farmers have .
out,FALSE,FALSE,INV: oh I see .
in,TRUE,FALSE,CHI: and put them xxx .
out,FALSE,FALSE,INV: okay
out,FALSE,FALSE,CHI: what else have the farmers got ?
out,FALSE,FALSE,CHI: the &s [//] farmers have got xxx .
out,FALSE,FALSE,INV: have you ever ridden a horse ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: would you like to ?
out,FALSE,FALSE,CHI: I don't know yet .
out,FALSE,FALSE,INV: they're nice horses .
in,FALSE,TRUE,CHI: my sister wants to go to the barn [?] â€ž you see .
in,TRUE,FALSE,CHI: she wants to go to the boys' part .
out,FALSE,FALSE,INV: oh dear
out,FALSE,FALSE,CHI: no .
in,FALSE,TRUE,CHI: <they're not ol> [//] she's not old enough anyway .
out,FALSE,FALSE,INV: how old do you hafta be ?
in,TRUE,FALSE,CHI: seven .
in,FALSE,FALSE,INV: she's probably nearly seven .
in,FALSE,FALSE,CHI: seven in April .
in,FALSE,FALSE,INV: so you're seven in April as_well .
out,FALSE,FALSE,CHI: yeah
in,FALSE,TRUE,CHI: but we both got the same birthdays on the same day .
out,FALSE,FALSE,INV: really ?
in,TRUE,FALSE,CHI: I'm seven minutes older than Nia .
in,FALSE,FALSE,INV: that's not a_lot but it's still older than her .
in,FALSE,FALSE,CHI: I [/] I was born in seven minutes .
in,FALSE,FALSE,CHI: then Nia was born .
out,FALSE,FALSE,INV: d(o) you know what you're going to do on your birthday ?
in,FALSE,TRUE,CHI: we're not having a party though .
out,FALSE,FALSE,INV: why ?
in,TRUE,FALSE,CHI: (be)cause we had one last year .
in,FALSE,TRUE,CHI: and noone ate the food ?
out,FALSE,FALSE,INV: why not ?
out,FALSE,FALSE,INV: did you eat it ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: was it nice ?
out,FALSE,FALSE,INV: what did you have ?
out,FALSE,FALSE,INV: birthday cake ?
in,TRUE,FALSE,CHI: we had a hamburger .
out,FALSE,FALSE,INV: lovely .
in,FALSE,TRUE,CHI: and peas and chicken .
out,FALSE,FALSE,INV: oh I don't know why they didn't eat it .
in,TRUE,FALSE,INV: your mummie must have been upset .
