in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: &=intro .
out,FALSE,FALSE,INV: have you been to a farm ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: what kind of animals do you think you find on a farm ?
out,FALSE,FALSE,"CHI: &-um , cows ."
out,FALSE,FALSE,INV: yeah .
out,FALSE,FALSE,CHI: and ducks .
out,FALSE,FALSE,INV: and horses .
out,FALSE,FALSE,CHI: and horses .
out,FALSE,FALSE,INV: what do you think he's doing ?
out,FALSE,FALSE,CHI: milking the cow .
out,FALSE,FALSE,INV: whoops .
out,FALSE,FALSE,CHI: came off .
out,FALSE,FALSE,INV: what are you doing in the hall today ?
in,TRUE,FALSE,CHI: practising for our play .
out,FALSE,FALSE,INV: what's your play ?
in,FALSE,FALSE,CHI: Pinochio .
out,FALSE,FALSE,INV: are you in it ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what do you hafta do ?
in,FALSE,FALSE,CHI: I'm the talking cricket .
out,FALSE,FALSE,INV: what's that ?
in,FALSE,FALSE,CHI: it's this cricket who [/] who talks all the time .
out,FALSE,FALSE,INV: what does he say ?
out,FALSE,FALSE,INV: who does he talk to ?
in,FALSE,FALSE,CHI: Pinochio .
out,FALSE,FALSE,INV: is he Jiminy Cricket ?
out,FALSE,FALSE,CHI: yes .
out,FALSE,FALSE,INV: is that barn ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,CHI: put some cows in the barn .
out,FALSE,FALSE,INV: good idea .
out,FALSE,FALSE,INV: who's going to come and see the play ?
in,FALSE,FALSE,CHI: our mums and dads .
out,FALSE,FALSE,INV: have you finished practising ?
out,FALSE,FALSE,CHI: yeah .
in,FALSE,FALSE,CHI: got two weeks .
in,FALSE,FALSE,CHI: and then we do it .
out,FALSE,FALSE,INV: is it difficult being a cricket ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: is it difficult ?
in,FALSE,FALSE,"CHI: yeah , sometimes it is ."
out,FALSE,FALSE,INV: do you remember what you hafta say ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: did you have a christmas tree like that at home ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what do you think that one is ?
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,INV: probably a milk churn „ isn't it .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: how many are there ?
in,FALSE,FALSE,CHI: one in the barn .
in,FALSE,TRUE,INV: what do you think that lady's going to do ?
in,TRUE,FALSE,CHI: feeding the cow .
out,FALSE,FALSE,INV: &-um .
in,FALSE,FALSE,CHI: she gonna feed the cow .
out,FALSE,FALSE,INV: what do cows eat ?
out,FALSE,FALSE,INV: do they eat hay or something ?
in,FALSE,FALSE,CHI: they eat hay .
out,FALSE,FALSE,INV: what's that ?
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,INV: that's nice .
out,FALSE,FALSE,INV: where are we gonna put her ?
in,FALSE,TRUE,CHI: could try and fit her in there .
in,TRUE,FALSE,INV: if we move this .
