in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: what happened when you went to the bird sanctuary ?
out,FALSE,FALSE,CHI: what ?
out,FALSE,FALSE,MOT: how was the (.) bird sanctuary ?
out,FALSE,FALSE,CHI: oh that was fun .
out,FALSE,FALSE,MOT: whatcha [: what did you] do ?
out,FALSE,FALSE,CHI: well [//] we &-um +/.
in,TRUE,FALSE,MOT: I saw that your boots were disgusting [!] .
in,FALSE,FALSE,MOT: +^ they had mud all inside of (th)em .
out,FALSE,FALSE,CHI: I know .
out,FALSE,FALSE,MOT: I know .
out,FALSE,FALSE,CHI: <&=laughs > [>] .
out,FALSE,FALSE,MOT: <&=coughs > [<] .
out,FALSE,FALSE,MOT: whatcha [: what did you] do ?
in,FALSE,TRUE,CHI: well we [/] we looked at birds .
in,TRUE,FALSE,CHI: <you know what> [//] (.) there was a bird's nest ?
out,FALSE,FALSE,MOT: mhm .
in,FALSE,FALSE,CHI: <and but> [//] (.) we tried to get close to it .
in,FALSE,FALSE,CHI: but every time we got close to it the bird would fly away .
out,FALSE,FALSE,MOT: was it a baby bird or an adult bird ?
in,FALSE,FALSE,CHI: <it's an adult> [//] it was a mama bird .
in,FALSE,FALSE,CHI: <and if> [//] in a few weeks it's [/] (.) it's gonna have (.) I don't know how [!] many babies .
out,FALSE,FALSE,MOT: yeah ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: so how did the mud [!] get in your boots ?
out,FALSE,FALSE,MOT: &~th that's my question .
in,FALSE,TRUE,CHI: <you have (.) ow> [//] you hafta walk in this (.) like [/] (.) like (.) this quicksand stuff .
in,TRUE,FALSE,CHI: +^ but it's not quicksand .
in,FALSE,FALSE,CHI: it's muddy too .
out,FALSE,FALSE,MOT: yeah ?
in,FALSE,FALSE,CHI: it has water in it .
out,FALSE,FALSE,MOT: so <does the> [//] does Skip live [!] at the sanctuary ?
out,FALSE,FALSE,CHI: <I don't> [>] +/.
out,FALSE,FALSE,MOT: <or does his> [<] parents just run it ?
in,FALSE,TRUE,CHI: he lives [!] there .
out,FALSE,FALSE,MOT: oh .
out,FALSE,FALSE,MOT: well that's pretty neat .
in,TRUE,FALSE,CHI: and he also has a <&~hou in> [//] house in New(t)on <but he> [/] but he uses the one in Cape Cod .
out,FALSE,FALSE,MOT: <oh so they go there> [//] so that's where his parents work ?
out,FALSE,FALSE,CHI: <what do you mean> [>] ?
in,FALSE,TRUE,MOT: <they [/] they run> [<] [/] they run the bird sanctuary .
in,TRUE,FALSE,MOT: and they live there sometimes .
out,FALSE,FALSE,CHI: yeah .
in,FALSE,FALSE,MOT: and sometimes when I guess during the winter when the sanctuary doesn't needta be taken care of they live at [//] in Newton .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: oh okay .
out,FALSE,FALSE,MOT: I get it .
out,FALSE,FALSE,MOT: I thought they lived in Newton too but the address on the sanctuary was Cape Cod .
out,FALSE,FALSE,MOT: so what did you do ?
out,FALSE,FALSE,MOT: +^ how was the trip ?
out,FALSE,FALSE,CHI: it was fun .
out,FALSE,FALSE,MOT: yeah ?
out,FALSE,FALSE,CHI: yeah [>] .
out,FALSE,FALSE,MOT: <what did> [<] you do on the bus ride down ?
out,FALSE,FALSE,MOT: and was it long ?
out,FALSE,FALSE,CHI: pretty [!] long .
out,FALSE,FALSE,MOT: yeah ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: who did you sit with ?
in,FALSE,TRUE,CHI: <I &~s> [//] well I sat with two different people .
out,FALSE,FALSE,MOT: you sat with who ?
in,TRUE,FALSE,CHI: two different people .
out,FALSE,FALSE,MOT: who did you sit with on the way down ?
in,FALSE,FALSE,CHI: all the way down I sat with two different people .
out,FALSE,FALSE,MOT: who ?
in,FALSE,FALSE,CHI: Jennifer (.) and Elizabeth .
out,FALSE,FALSE,MOT: who's Jennifer ?
in,FALSE,TRUE,CHI: a girl in my class .
out,FALSE,FALSE,MOT: which one ?
out,FALSE,FALSE,CHI: what do you mean ?
out,FALSE,FALSE,MOT: which girl is she ?
in,TRUE,FALSE,MOT: <I mean I (.) I> [//] when I go in I say hi@q to all these kids and they don't say hi to me .
out,FALSE,FALSE,MOT: +^ I [/] <I don't know> [>] [?] .
in,FALSE,TRUE,CHI: <she has> [<] brown hair (.) short .
in,TRUE,FALSE,CHI: her mother has brown hair .
out,FALSE,FALSE,MOT: kind of blondish brown ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,MOT: +^ she has like kind of brownish light eyes ?
out,FALSE,FALSE,CHI: no [>] .
out,FALSE,FALSE,MOT: like [<] her <eyes and> [>] her hair are kind of the same color ?
out,FALSE,FALSE,CHI: <no she> [<] +/.
