in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
out,FALSE,FALSE,FALSE,FALSE,NAN: I want you to tell me what happens when you go to McDonalds (.) the firs thing you hafta do and the next thing you hafta do and the next thing you hafta do (.) everything you hafta do until you're done at McDonalds .,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,FALSE,FALSE,CHI: at McDonalds (.) first I go to the bathroom (.) second I go the bathroom (.) third I go the bathroom (.) fourth I go to the bathroom (.) <fifth I go to the bathroom> [>] .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: and then what happens ?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: and then I sit down and eat .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: I'm done in a second .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: <so then I hafta > [//] so then I hafta go again .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: then we leave or they leave without me .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: what happens from the time you go [/] go in to the bathroom and wash your hands and stuff and you eat your food ?,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: how do you get your food ?,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: you get it up at the register .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CHI: why ?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CHI: have you ever been there ?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: I want you to tell me about it though .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: at our McDonalds <(.)> [>] they have these trays .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: uhhuh [>] .,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: uhhuh .,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: <and then if you> [/] <if you don't use the trays> [//] some people don't use the trays .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: some people dump their food on the floor and say they are done .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: that (i)s not very good .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,NAN: so there are trays .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,NAN: so you said you go the register and they have trays .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: and what else happens ?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: how do you get your food ?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: you order it .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,NAN: oh you order it .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: and then what happens ?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: you like up there .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: you see the food .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: if you could read what the sentence says you could go like lalalalala@o .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: uhhuh .,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: like what <the sentence say> [*] .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: uhhuh .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: you hafta pick the food you want .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: you can have as much food as you want .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: okay .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,TRUE,TRUE,CHI: but you can't have more than seventeen food .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: okay (.) here (i)s my part of the story (.) alright ?,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,FALSE,FALSE,NAN: once upon a time there was a jungle with all kinds of animals in it .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,NAN: giraffes (.) and elephants (.) lions .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: you know what happened one day ?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CHI: what ?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,"NAN: one of the baby elephants came over and to the hippopotamus and said +""/.",TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,"NAN: +"" mister hippopotamus you are big and you are green and you look just like a big green grape .",TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: oh_no (.) now what (i)s gonna happen ?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: you finish the story .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: then +...,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,NAN: he (i)s the hippopotamus .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,NAN: you can give him a name .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: scary .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,"CHI: one day the little baby elephant went over to scary (.) said +""/.",TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,"CHI: +"" you look like a big pig .",TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,"CHI: +"" I wanna fight with you .",TRUE,TRUE,TRUE,TRUE
