in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: have you been to a farm before ?
out,FALSE,FALSE,CHI: yeah .
in,TRUE,FALSE,CHI: there's one round by ours [=? our house] .
out,FALSE,FALSE,INV: is there ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what's on it ?
out,FALSE,FALSE,INV: lots_of animals ?
in,FALSE,TRUE,CHI: like there's only horses .
in,TRUE,FALSE,CHI: there useta be pigs and all that .
in,FALSE,FALSE,CHI: <but they've> [//] but they [=? they're] gone .
out,FALSE,FALSE,INV: where have they gone ?
out,FALSE,FALSE,CHI: I don't know .
in,FALSE,FALSE,CHI: they [=? they've] probably gone to another farm .
out,FALSE,FALSE,INV: have you ever ridden a horse on that farm ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: I'd love to ride a horse „ wouldn't you ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: do you think this is a house or a barn ?
out,FALSE,FALSE,CHI: a house .
out,FALSE,FALSE,INV: what are you missing while we're playing these games ?
in,FALSE,TRUE,CHI: (be)cause like we're having a play call [=? called] Pinochio and Jepeso so we gotta get all the stuff set up .
out,FALSE,FALSE,INV: I see .
in,TRUE,FALSE,CHI: (be)cause [/] (be)cause we're having it for Easter .
out,FALSE,FALSE,INV: are you in the play ?
in,FALSE,TRUE,"CHI: yeah , I'm Jepeso ."
out,FALSE,FALSE,INV: are you ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: have you learned all your lines ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: isn't it a bit scary being in a play ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: what's it about .
in,TRUE,FALSE,CHI: it's like I [=? I'm] a puppet .
in,FALSE,TRUE,CHI: and it runs away from me .
in,TRUE,FALSE,CHI: and like I'm searching for it in the sea .
in,FALSE,FALSE,CHI: and then (.) <the big> [//] a big shark comes .
in,FALSE,TRUE,CHI: and then it gets me w [//] and with Pinochio .
out,FALSE,FALSE,INV: does it eat the puppy ?
in,TRUE,FALSE,CHI: puppet .
out,FALSE,FALSE,INV: does it eat it ?
in,FALSE,FALSE,"CHI: no , <we d> [//] it's like +/."
out,FALSE,FALSE,INV: what does the shark do ?
in,FALSE,TRUE,CHI: nobody's a shark .
in,TRUE,FALSE,CHI: it's just like a big hula hoop .
in,FALSE,FALSE,"CHI: I think it's gonna be all other hula hoops , like you know „ making a tunnel so we gotta crawl through there ."
out,FALSE,FALSE,INV: so who's gonna come and see this play ?
out,FALSE,FALSE,CHI: <my mum> [//] all our mums and dads .
out,FALSE,FALSE,INV: have you finished practising for it ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: have you ever done a play before ?
out,FALSE,FALSE,CHI: yes .
in,FALSE,TRUE,CHI: we're doing like Three Kings .
in,TRUE,FALSE,CHI: but <when I> [//] when we [=? we're] doing it our school got broken into so we couldn't do it .
out,FALSE,FALSE,INV: what got broken ?
in,FALSE,FALSE,"CHI: well , you know where <we we> [//] we're in , the hall ."
out,FALSE,FALSE,INV: yeah .
in,FALSE,FALSE,CHI: they made a big hole through .
in,FALSE,TRUE,CHI: and then they got off .
in,TRUE,FALSE,CHI: then they threw all fire in it .
out,FALSE,FALSE,INV: is that that hole in ceiling ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what happened there ?
out,FALSE,FALSE,CHI: I don't know .
out,FALSE,FALSE,INV: was that during the holidays ?
in,FALSE,FALSE,"CHI: yeah , when we were off ."
out,FALSE,FALSE,INV: have they been repainting the school ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: where are we gonna put the cart ?
out,FALSE,FALSE,CHI: it can go there .
out,FALSE,FALSE,INV: yeah .
out,FALSE,FALSE,INV: what's your favorite lesson ?
out,FALSE,FALSE,CHI: I don't know .
out,FALSE,FALSE,INV: what are you good at ?
in,FALSE,TRUE,CHI: I'm good at football .
out,FALSE,FALSE,INV: that's not a lesson .
out,FALSE,FALSE,CHI: I'm good at sums .
out,FALSE,FALSE,INV: who teaches you sums ?
out,FALSE,FALSE,CHI: our teachers .
out,FALSE,FALSE,INV: you play football at playtime „ do you .
in,TRUE,FALSE,"CHI: no , when you're in the juniors' , we play football ."
out,FALSE,FALSE,INV: have you got a football team ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: a school team or a proper team ?
in,FALSE,FALSE,CHI: a proper team .
out,FALSE,FALSE,INV: which one ?
in,FALSE,FALSE,CHI: Everton .
out,FALSE,FALSE,INV: didn't they have a game the other night ?
in,FALSE,FALSE,CHI: Everton won some [//] a team but it three nil .
in,FALSE,FALSE,INV: three nil .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what are you thinking ?
out,FALSE,FALSE,CHI: I'm wondering where this &~c [//] will go .
out,FALSE,FALSE,"INV: yeah , like that ."
out,FALSE,FALSE,CHI: can put the bucket underneath there .
out,FALSE,FALSE,INV: like that .
out,FALSE,FALSE,INV: did you have a christmas tree like that at christmas ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what did you get for christmas ?
in,FALSE,TRUE,CHI: a computer .
out,FALSE,FALSE,INV: brilliant .
out,FALSE,FALSE,INV: what kind ?
in,TRUE,FALSE,CHI: a Sinclair Spectrum .
out,FALSE,FALSE,INV: do you know how to use it ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what games do you play on it ?
in,FALSE,TRUE,"CHI: I play Daley Thomson , Decathlon , Worms ."
in,TRUE,FALSE,CHI: I've got millions of games .
out,FALSE,FALSE,CHI: but I can't think of them .
out,FALSE,FALSE,INV: have you got any brothers and sisters ?
out,FALSE,FALSE,CHI: I've got a sister .
out,FALSE,FALSE,INV: does she play with it ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: is she younger than you ?
out,FALSE,FALSE,CHI: older .
out,FALSE,FALSE,INV: who bought it for you then ?
out,FALSE,FALSE,CHI: I don't +...
out,FALSE,FALSE,INV: did it come with Father Christmas ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,"INV: what_about that tractor , or isn't there room for it ?"
out,FALSE,FALSE,"CHI: yeah , there's room ."
out,FALSE,FALSE,CHI: but <I don> [/] I don't know [?] where it can go .
out,FALSE,FALSE,INV: over here .
out,FALSE,FALSE,INV: he's gotta be on the horse or on the tractor .
out,FALSE,FALSE,"INV: which one , do you reckon ?"
out,FALSE,FALSE,"CHI: well , the tractor can be outside the doorway so +..."
