in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,CHI: I hadta go to the laundromat though Wednesday night .
out,FALSE,FALSE,INV: oh tell me about it .
out,FALSE,FALSE,CHI: let's see
in,FALSE,TRUE,CHI: when we went to get the ice cream so I didn't want ice cream so I took the slush .
in,TRUE,FALSE,CHI: and then by the time I got done with that we (i)s [* m:a] halfway to the laundromat .
in,FALSE,FALSE,CHI: I went in there and I [//] my head started getting cold oh: froze .
out,FALSE,FALSE,INV: it froze ?
in,FALSE,TRUE,CHI: uhhuh .
in,TRUE,FALSE,CHI: I felt like I was going to +//.
in,FALSE,FALSE,CHI: I [//] &=imit:wind_blowing it was cold there .
out,FALSE,FALSE,CHI: about
out,FALSE,FALSE,INV: two thirty ?
in,FALSE,TRUE,CHI: with a bellyache .
out,FALSE,FALSE,INV: really ?
in,TRUE,FALSE,CHI: I don't think I done very good that night because I didn't eat a_lot .
out,FALSE,FALSE,INV: oh: .
out,FALSE,FALSE,CHI: I betcha I know what happened
out,FALSE,FALSE,INV: what ?
in,FALSE,FALSE,CHI: when I didn't eat enough my stomach got upset .
in,FALSE,TRUE,CHI: and <then I> [//] then we watched &-uh Walt_Disney last night .
in,TRUE,FALSE,CHI: then our friend came over just before it started and so they started talking and we couldn't hear nothing .
in,FALSE,TRUE,CHI: so <we had> [//] they had [//] left and I was glad of that .
in,TRUE,FALSE,CHI: right after Walt_Disney was over so I went in then we watched Mcmillan_And_Wife .
out,FALSE,FALSE,INV: what kind of games do you play ?
in,FALSE,TRUE,CHI: we's having fun the other night .
in,TRUE,FALSE,CHI: we's playing baseball last night at our cousin's .
in,FALSE,FALSE,CHI: my cousin came over ?
out,FALSE,FALSE,INV: yeah ?
in,FALSE,FALSE,CHI: so we had our next door neighbor play with us .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,FALSE,CHI: and he started to get ready .
in,FALSE,FALSE,CHI: he's started throwing a ball fast .
in,FALSE,FALSE,CHI: so I was waiting for one of them fast balls and I knocked it [//] &~nnn the ball right out_of the [//] &-uh my front yard .
in,FALSE,FALSE,CHI: we's just playing .
in,FALSE,FALSE,CHI: then he thought I couldn't hit it because I kept on striking and then I finally hit it and his got as big as a tomato .
out,FALSE,FALSE,INV: big as a tomato ?
out,FALSE,FALSE,CHI: I think that was cool .
in,FALSE,TRUE,CHI: he went oh &=imit:puffing .
in,TRUE,FALSE,CHI: he laughed .
in,FALSE,FALSE,CHI: he thought that I wouldn't hit it and when I did hit it
out,FALSE,FALSE,CHI: I don't know .
in,FALSE,FALSE,CHI: he fell .
in,FALSE,FALSE,CHI: it must have hit him in the head because he fell .
out,FALSE,FALSE,INV: he fell ?
in,FALSE,FALSE,CHI: yeah .
in,FALSE,TRUE,CHI: it hit my cousin right in the head
out,FALSE,FALSE,INV: knocked him right out ?
in,TRUE,FALSE,CHI: knocked him right out cold .
in,FALSE,FALSE,CHI: (be)cause I must ha(ve) not +//.
in,FALSE,FALSE,CHI: I can't hit so well so when I got mad at people for throwing fast balls at me I just (..) pop them .
out,FALSE,FALSE,INV: you just pop them huh ?
in,FALSE,FALSE,CHI: uhhuh .
in,FALSE,TRUE,CHI: so Frankie got mad at me when I was throwing him fast balls .
in,TRUE,FALSE,CHI: and [/] and I had just threw a fast ball and he had hit it and it almost hit me in the head .
in,FALSE,TRUE,CHI: I ducked and here it come after my cousin John so he got hit in the head again .
out,FALSE,FALSE,INV: he got hit in the head again ?
in,TRUE,FALSE,CHI: twice in a row .
in,FALSE,TRUE,CHI: I was hit five times .
in,TRUE,FALSE,CHI: I was &~uhh catcher and I raised up a +//.
