in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: okay
out,FALSE,FALSE,CHI: mm .
out,FALSE,FALSE,MOT: <this is> [//] let's look at the cover first .
out,FALSE,FALSE,"MOT: it says +""."
out,FALSE,FALSE,"MOT: +"" who can ."
out,FALSE,FALSE,MOT: we hafta talk loud
out,FALSE,FALSE,CHI: yup .
out,FALSE,FALSE,MOT: okay
out,FALSE,FALSE,"MOT: +"" who can chop wood ?"
out,FALSE,FALSE,MOT: who can chop wood ?
out,FALSE,FALSE,CHI: &-uh .
out,FALSE,FALSE,MOT: who can chop wood ?
out,FALSE,FALSE,MOT: who is that ?
out,FALSE,FALSE,CHI: I don't know .
out,FALSE,FALSE,MOT: well
out,FALSE,FALSE,CHI: a woman !
out,FALSE,FALSE,MOT: a woman ?
out,FALSE,FALSE,CHI: yup .
out,FALSE,FALSE,MOT: is it an older woman or a younger woman ?
out,FALSE,FALSE,CHI: younger woman !
out,FALSE,FALSE,MOT: why do you think it's a younger woman ?
out,FALSE,FALSE,CHI: heh
out,FALSE,FALSE,MOT: would an old woman be able to pick up the ax ?
out,FALSE,FALSE,CHI: nope .
out,FALSE,FALSE,MOT: no ?
out,FALSE,FALSE,MOT: an older woman wouldn't be able to pick up the ax ?
out,FALSE,FALSE,CHI: nn@i no .
out,FALSE,FALSE,MOT: would would a real young woman be able to pick up the ax ?
out,FALSE,FALSE,CHI: nope
out,FALSE,FALSE,MOT: only grown up ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: why is that ?
out,FALSE,FALSE,CHI: because they're strong .
out,FALSE,FALSE,MOT: because they're what ?
out,FALSE,FALSE,CHI: strong .
out,FALSE,FALSE,MOT: strong .
out,FALSE,FALSE,MOT: and would it be only a safe thing for an adult to do to pick up an
out,FALSE,FALSE,CHI: uhhuh [= yes] .
out,FALSE,FALSE,MOT: a child shouldn't pick up an ax .
out,FALSE,FALSE,CHI: nope .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,MOT: what's this one ?
out,FALSE,FALSE,"MOT: +"" 0 ."
out,FALSE,FALSE,"MOT: +"" who can fix a bike ?"
out,FALSE,FALSE,CHI: a a grown up .
out,FALSE,FALSE,MOT: a grown up ?
out,FALSE,FALSE,MOT: does this look like a grown up ?
out,FALSE,FALSE,CHI: &-um
out,FALSE,FALSE,MOT: no ?
