in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: have you ever seen a game like this before ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: what have you been doing in your classroom ?
in,TRUE,FALSE,CHI: maki [//] I've been (.) drawing pictures .
out,FALSE,FALSE,INV: do you like drawing pictures ?
out,FALSE,FALSE,CHI: &=nods .
out,FALSE,FALSE,INV: will you show me your picture after ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what did you draw ?
in,FALSE,TRUE,"CHI: &-um , I made a little lass ."
in,TRUE,FALSE,INV: <a little lass> [>] .
out,FALSE,FALSE,CHI: xxx [<] .
out,FALSE,FALSE,INV: and what ?
in,FALSE,TRUE,CHI: with bubbles in .
out,FALSE,FALSE,INV: is that your favorite drawing ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: &=intro .
out,FALSE,FALSE,INV: do you wanna help me finish it ?
out,FALSE,FALSE,INV: what shall we put on ?
out,FALSE,FALSE,INV: what_about that television ?
out,FALSE,FALSE,INV: can you find a television ?
out,FALSE,FALSE,CHI: on there .
out,FALSE,FALSE,INV: there .
out,FALSE,FALSE,INV: where do you think it should go ?
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,INV: is there room for it ?
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,INV: will it fit there ?
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,INV: what shall we do with the chair ?
out,FALSE,FALSE,CHI: put it there .
out,FALSE,FALSE,INV: like that .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: right you decide what we're gonna put on next .
out,FALSE,FALSE,CHI: &-um .
out,FALSE,FALSE,CHI: sofa .
out,FALSE,FALSE,INV: uhhuh .
out,FALSE,FALSE,CHI: there .
out,FALSE,FALSE,INV: it's your birthday soon „ isn't it .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: when's your birthday ?
in,TRUE,FALSE,CHI: fifth of July .
in,FALSE,TRUE,INV: that's my birthday as_well .
out,FALSE,FALSE,INV: do you know what your getting for your birthday ?
in,TRUE,FALSE,CHI: my mum might +...
in,FALSE,TRUE,INV: my mum said she's gonna buy me a bike .
out,FALSE,FALSE,INV: would you like a bike ?
out,FALSE,FALSE,CHI: &=nods .
out,FALSE,FALSE,INV: what kind of bike would you like ?
in,TRUE,FALSE,"CHI: &-um , I'd like two [//] a big one ."
in,FALSE,FALSE,CHI: and it's got two li [//] wheelers .
in,FALSE,FALSE,CHI: and I can ride two wheeler .
out,FALSE,FALSE,INV: have you practised that before ?
out,FALSE,FALSE,CHI: &=nods .
out,FALSE,FALSE,INV: really .
out,FALSE,FALSE,INV: do you fall off sometimes ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: I do .
out,FALSE,FALSE,INV: what else are you going to get ?
out,FALSE,FALSE,CHI: 0 .
out,FALSE,FALSE,INV: what do you think you'll get for your birthday ?
in,FALSE,FALSE,CHI: I think I'll get &-um +...
in,FALSE,TRUE,INV: my aunt said she's +...
in,TRUE,FALSE,INV: and my aunty Christine said she +...
in,FALSE,FALSE,"INV: my aunty Christine „ right „ my aunty Christine , she said she [/] she's buyed [: bought] me this book ."
in,FALSE,FALSE,INV: and it's called fro [//] the Frog Prince .
in,FALSE,TRUE,INV: the footprints .
in,TRUE,FALSE,CHI: the Frog Prince .
in,FALSE,FALSE,INV: the Frog Prince .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: do you know what that's about ?
in,FALSE,FALSE,"CHI: it's about , well this princess and the frog ."
in,FALSE,TRUE,CHI: and the frog changes into a princess .
out,FALSE,FALSE,INV: really ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what a funny frog .
in,TRUE,FALSE,CHI: it's at home and [//] in the bedroom .
in,FALSE,TRUE,INV: you're not allowed to read it yet „ are you .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: can you read ?
out,FALSE,FALSE,CHI: &=nods .
out,FALSE,FALSE,INV: can you ?
out,FALSE,FALSE,INV: what kind of books do you like ?
out,FALSE,FALSE,CHI: &-um (.) reading books and ordinary books .
out,FALSE,FALSE,INV: and ordinary books .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: where do you think this xxx should go .
out,FALSE,FALSE,CHI: I know where .
out,FALSE,FALSE,INV: where ?
out,FALSE,FALSE,CHI: in &~g &~ki +/.
out,FALSE,FALSE,INV: I know .
out,FALSE,FALSE,INV: that's the kitchen .
out,FALSE,FALSE,CHI: put it there .
out,FALSE,FALSE,INV: put it there .
out,FALSE,FALSE,CHI: there .
out,FALSE,FALSE,INV: does it fit ?
out,FALSE,FALSE,INV: what can we put on the bed ?
out,FALSE,FALSE,INV: could put some cushions on .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: you get it off .
out,FALSE,FALSE,"CHI: hey , we could put &-um that bed +..."
out,FALSE,FALSE,INV: yeah .
out,FALSE,FALSE,"CHI: +, there ."
out,FALSE,FALSE,CHI: <I think> [/] I think there .
out,FALSE,FALSE,INV: okay .
in,TRUE,FALSE,INV: somebody comes in and might hit the bed .
out,FALSE,FALSE,"CHI: no , I know where ."
out,FALSE,FALSE,INV: might be alright .
out,FALSE,FALSE,CHI: there .
out,FALSE,FALSE,INV: right .
out,FALSE,FALSE,INV: what shall we do with that picture ?
out,FALSE,FALSE,CHI: put it on &~g wall .
out,FALSE,FALSE,INV: there .
out,FALSE,FALSE,INV: now what ?
out,FALSE,FALSE,CHI: the chair .
out,FALSE,FALSE,INV: I think it should go on the other side of the table .
out,FALSE,FALSE,INV: behind like that .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: it's upside down .
out,FALSE,FALSE,INV: is that right ?
out,FALSE,FALSE,INV: or is that the wrong way round ?
out,FALSE,FALSE,CHI: it's right .
out,FALSE,FALSE,INV: have you got flowers in your garden ?
out,FALSE,FALSE,CHI: yeah .
in,FALSE,TRUE,INV: there's a baby there .
out,FALSE,FALSE,INV: where do you think he should go ?
out,FALSE,FALSE,CHI: I know where .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,INV: is he sleeping or crawling or what ?
in,TRUE,FALSE,CHI: he nearly falling [=? fallen] out_of bed .
in,FALSE,TRUE,INV: and his mum will come in .
in,TRUE,FALSE,CHI: there's his mum .
out,FALSE,FALSE,INV: what's she gonna do ?
out,FALSE,FALSE,CHI: xxx .
in,FALSE,FALSE,CHI: going to go +...
in,FALSE,TRUE,CHI: sit on &~g sofa .
out,FALSE,FALSE,INV: do you think he's watching tellie ?
in,TRUE,FALSE,"CHI: yeah , I think someone's at the door ."
in,FALSE,FALSE,CHI: <and he> [//] and the [//] he's coming in .
in,FALSE,TRUE,CHI: and he's turned away from &~g tellie .
out,FALSE,FALSE,INV: I see .
out,FALSE,FALSE,INV: do you like tellie ?
out,FALSE,FALSE,CHI: &=nods .
