in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,CHI: <&-um a boy is> [//] in the night a boy is &-um sitting next_to his bed .
in,FALSE,TRUE,CHI: <and he's &-um> [//] and he has a little frog .
in,TRUE,FALSE,CHI: and that night the frog <crept out> [/] crept out_of the jar that he had him in .
in,FALSE,TRUE,"CHI: and the next day he woke up and he said +""/."
in,TRUE,FALSE,"CHI: +"" uhoh [!] there's no frog there !"
in,FALSE,FALSE,CHI: and he looked all over his room .
in,FALSE,TRUE,CHI: and the dog got his head stuck in the jar .
in,TRUE,FALSE,"CHI: and then he started calling +""/."
in,FALSE,TRUE,"CHI: +"" frog where are you ?"
out,FALSE,FALSE,CHI: at least on the front page that was what it said .
in,TRUE,FALSE,CHI: and then he still had the jar stuck on his head here .
in,FALSE,TRUE,CHI: and then the dog falls out_of the window .
in,TRUE,FALSE,CHI: <and then he's angry> [//] and then the little boy's angry at the dog .
in,FALSE,TRUE,"CHI: and he's calling +""/."
in,TRUE,FALSE,"CHI: +"" frog where are you ?"
in,FALSE,FALSE,CHI: again .
in,FALSE,TRUE,CHI: and &-um &-um in this picture he's seeing if he's in a gopher hole .
in,TRUE,FALSE,CHI: and &-um the dog's jumping up <at a> [/] at a &-um beehive .
in,FALSE,TRUE,CHI: on the next one a gopher comes out and bites him it looks like .
in,TRUE,FALSE,CHI: and he's still trying to get the bee hive .
in,FALSE,FALSE,CHI: and then he knocks down the bee hive .
in,FALSE,TRUE,CHI: <and the little boy> [//] while the little boy is looking in the tree .
in,TRUE,FALSE,CHI: the little boy gets down because the bees a flying straight towards the dog !
in,FALSE,TRUE,CHI: and then &-um a crow flies .
out,FALSE,FALSE,CHI: I think that's what it is +...
in,TRUE,FALSE,CHI: a crow flies right over .
in,FALSE,TRUE,CHI: and he sees his frog .
in,TRUE,FALSE,CHI: and he thinks these are branches .
in,FALSE,TRUE,"CHI: and he holds on to them calling +""/."
in,TRUE,FALSE,"CHI: +"" frog where are you ?"
in,FALSE,TRUE,CHI: but it is really a reindeer .
in,TRUE,FALSE,CHI: and he's running and running and running .
in,FALSE,TRUE,CHI: and they go over into a pond I think .
in,TRUE,FALSE,"CHI: and they go +""/."
in,FALSE,TRUE,"CHI: +"" aah !"
in,TRUE,FALSE,CHI: splat .
in,FALSE,TRUE,CHI: and he gets stuck in the pond .
in,TRUE,FALSE,CHI: and then <there's the> [/] there's the dog .
in,FALSE,FALSE,CHI: then the dog's stuck on top of his head .
in,FALSE,TRUE,"CHI: and he said +""/."
in,TRUE,FALSE,"CHI: +"" ssh ."
in,FALSE,TRUE,CHI: to the dog .
in,TRUE,FALSE,CHI: and he looks over .
in,FALSE,TRUE,CHI: and there are <two frogs> [/] two frogs .
in,TRUE,FALSE,CHI: and one of them is his frog .
in,FALSE,TRUE,"CHI: and he says +""/."
in,TRUE,FALSE,"CHI: +"" there are all the little frog babies !"
in,FALSE,FALSE,CHI: and I think he found another one .
out,FALSE,FALSE,CHI: at least that is what it looks like .
in,FALSE,FALSE,CHI: the end .
out,FALSE,FALSE,JOA: www .
in,FALSE,TRUE,CHI: the boy's calling frog where are you ?
in,TRUE,FALSE,CHI: <and the dog> [//] it looks like the dog is probably scared because he doesn't wanna fall off the log .
in,FALSE,TRUE,CHI: and &-um there's the frog .
out,FALSE,FALSE,JOA: www +/.
in,TRUE,FALSE,CHI: oh [!] and the reason that he's calling for the frog is because &-um <he's> [//] <because what do you call it> [//] because he lost his frog .
out,FALSE,FALSE,JOA: www .
out,FALSE,FALSE,JOA: www .
out,FALSE,FALSE,CHI: first page .
in,FALSE,TRUE,CHI: one night a little boy was sitting on a stool next_to his bed .
in,TRUE,FALSE,CHI: and then there's a dog that was feeling +...
in,FALSE,FALSE,CHI: &-um I wonder what the dog was feeling +...
in,FALSE,FALSE,CHI: I think he wanted to eat the frog .
out,FALSE,FALSE,JOA: he was feeling like he wanted to eat the frog ?
out,FALSE,FALSE,CHI: it looks that way .
in,FALSE,TRUE,CHI: and the little boy was happy .
in,TRUE,FALSE,CHI: and so was the frog .
in,FALSE,FALSE,CHI: and the frog <crept out_of the> [/] crept out_of the jar .
in,FALSE,TRUE,CHI: I think he was feeling happy .
