in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,CHI: Mama look_it telephone !
out,FALSE,FALSE,MOT: telephone you gonna call somebody ?
out,FALSE,FALSE,MOT: (.) yeah .
out,FALSE,FALSE,MOT: I like the animal xxx .
out,FALSE,FALSE,MOT: who you gonna call ?
out,FALSE,FALSE,CHI: I don't know but this phone don't work .
out,FALSE,FALSE,CHI: can you get it to +/.
out,FALSE,FALSE,MOT: oh [!] there you go .
out,FALSE,FALSE,MOT: gotta use your muscles .
out,FALSE,FALSE,CHI: well (.) I have two telephones see ?
out,FALSE,FALSE,GRF: two telephones ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,CHI: two telephones <for xxx [=? nickname for herself]> [>] .
out,FALSE,FALSE,GRF: <oh_boy> [<] you're rich .
out,FALSE,FALSE,GRF: you got two cars .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,CHI: no I don't !
out,FALSE,FALSE,CHI: I have no cars .
out,FALSE,FALSE,CHI: Mom !
out,FALSE,FALSE,MOT: I'm sorry .
out,FALSE,FALSE,MOT: I'm <doing it backwards (.) I'm sorry> [>] .
out,FALSE,FALSE,GRF: <my turn though after you> [<] .
out,FALSE,FALSE,MOT: whoo !
out,FALSE,FALSE,CHI: no she's playing with me .
out,FALSE,FALSE,GRF: oh she's playin(g) with you ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: look at the monkey .
out,FALSE,FALSE,CHI: that goes +...
out,FALSE,FALSE,CHI: +
out,FALSE,FALSE,MOT: what's this ?
out,FALSE,FALSE,CHI: kangaroo .
out,FALSE,FALSE,MOT: kangaroo .
out,FALSE,FALSE,MOT: mm I would say xxx zoo over here .
out,FALSE,FALSE,CHI: (.) gimme [: give me] that thing [>] .
out,FALSE,FALSE,MOT: please [<] .
out,FALSE,FALSE,CHI: roar !
out,FALSE,FALSE,CHI: roar roar roar !
out,FALSE,FALSE,CHI: they're fightin(g) !
out,FALSE,FALSE,MOT: apparently so !
out,FALSE,FALSE,CHI: www .
out,FALSE,FALSE,CHI: here (.) I +...
out,FALSE,FALSE,CHI: what is that [= dinosaur egg] ?
out,FALSE,FALSE,MOT: looks like a shell .
out,FALSE,FALSE,CHI: looks like a nut .
