in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: did you ever spill anything ?
out,FALSE,FALSE,INV: you did ?
out,FALSE,FALSE,INV: what ?
out,FALSE,FALSE,CHI: hm: .
out,FALSE,FALSE,INV: hm: ?
in,TRUE,FALSE,"CHI: sometimes I had a paint set of my own <and my brother kept> [//] and my brother , he spills a_lot_of things ."
in,FALSE,FALSE,CHI: he's only three .
in,FALSE,FALSE,CHI: he got some bubbles and he spilt my bubbles and he spilt his .
in,FALSE,TRUE,CHI: we hadta put some of his up .
in,TRUE,FALSE,CHI: he kept &-um filling his thing back up when [//] because he's had some .
in,FALSE,FALSE,CHI: and he kept putting water in it and he kept spilling it out .
in,FALSE,FALSE,"CHI: and so one time he spilled it and I says +""/."
in,FALSE,TRUE,"CHI: +"" I'm not going to (.) make you no more ."
in,TRUE,FALSE,CHI: and so he starts crying and so he spills mine .
out,FALSE,FALSE,INV: have you ever been down south ?
in,FALSE,TRUE,CHI: I've been in Kentucky .
in,TRUE,FALSE,CHI: that's where my grandma lives .
out,FALSE,FALSE,INV: oh really ?
out,FALSE,FALSE,INV: what'd you do in Kentucky ?
in,FALSE,FALSE,CHI: we went there on Easter vacation and <we sort_of> [//] (.) we had a party and all the relatives down there came to my grandma's house so we could see everybody .
in,FALSE,TRUE,CHI: she moved and the +//.
in,TRUE,FALSE,CHI: well Gina and Marie are my cousins and &-um they +//.
out,FALSE,FALSE,CHI: how do you +..?
out,FALSE,FALSE,INV: the glue ?
out,FALSE,FALSE,INV: they're your cousins and they +..?
in,FALSE,FALSE,CHI: and they useta live in this house that my grandma now lives in .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,FALSE,CHI: but now they live in a real(ly) neat <apartment house> [//] apartment complex .
in,FALSE,FALSE,CHI: it's real(ly) pretty .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,FALSE,CHI: and &-um they (.) have a_lot_of stuff in there .
in,FALSE,FALSE,CHI: and my grandma useta &-uh live in a house with a upstairs and downstairs but now she lives in one part .
in,FALSE,FALSE,CHI: the same but only it's bigger .
in,FALSE,FALSE,CHI: and &-um that's where &-uh &-um my cousins useta live .
in,FALSE,FALSE,CHI: and so she moved into the house .
out,FALSE,FALSE,CHI: this is a +...
in,FALSE,TRUE,CHI: to Kentucky .
in,TRUE,FALSE,CHI: one time we [//] it was a Saturday .
in,FALSE,FALSE,CHI: I think it must have been summer .
in,FALSE,TRUE,"CHI: and it was about in the middle of the night , twelve o'clock ."
in,TRUE,FALSE,CHI: and Mom and Dad woke up .
in,FALSE,FALSE,CHI: you_know that's the usual time Dad goes to work .
in,FALSE,FALSE,CHI: they woke us kids up .
out,FALSE,FALSE,CHI: what's the paint for ?
out,FALSE,FALSE,INV: you're sposta paint in the background with as many kinds of paint as you want .
out,FALSE,FALSE,INV: they woke you kids up ?
out,FALSE,FALSE,CHI: and &-um we &-uh +//.
out,FALSE,FALSE,CHI: oh I pasted these .
out,FALSE,FALSE,"INV: that's okay , you can put them in around them ."
in,FALSE,FALSE,CHI: and (.) we ate breakfast .
in,FALSE,TRUE,CHI: every time we go down to Bella's we [/] we call her Bella .
in,TRUE,FALSE,CHI: her real name's Anne .
in,FALSE,FALSE,CHI: but we're not allowed to call her Anne .
in,FALSE,TRUE,CHI: and every time we go down to her house we stop at the Red_Barn to eat .
in,TRUE,FALSE,"CHI: so we ate breakfast , we got dressed , packed our suitcases , and by the time the sun was coming up we were already <about &-um to> [//] out_of our drive probably ."
in,FALSE,FALSE,CHI: and (.) so we went and we got there .
in,FALSE,FALSE,"CHI: well when we got there my &-um aunt Sarah , she's retarded ."
out,FALSE,FALSE,INV: oh .
in,FALSE,FALSE,CHI: she hadta go to this special home in Kentucky .
in,FALSE,FALSE,"CHI: so the only ones that live there now is my grandpa , Tom , and Mike ."
in,FALSE,TRUE,CHI: and Mike was at this party at Claire's .
in,TRUE,FALSE,"CHI: and she didn't know we were coming , see ."
in,FALSE,TRUE,CHI: we called Tom <for surprise> [=! whispered] .
out,FALSE,FALSE,INV: oh .
in,TRUE,FALSE,"CHI: and so we went there and Tom told us where she was , at Claire's , at the party ."
in,FALSE,FALSE,CHI: Tom didn't wanna go .
in,FALSE,TRUE,"CHI: see , he's lazy ."
in,TRUE,FALSE,CHI: he flunked a_lot_of times .
in,FALSE,TRUE,CHI: he just graduated .
out,FALSE,FALSE,INV: oh .
in,TRUE,FALSE,CHI: and so (.) we went over to Claire's and knocked on the door .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,FALSE,"CHI: and (.) we went in and opened the door and said +""/."
in,FALSE,FALSE,"CHI: +"" surprise , Mike !"
in,FALSE,TRUE,"CHI: and she goes +""/."
in,TRUE,FALSE,"CHI: +"" oh: !"
in,FALSE,TRUE,CHI: so they had this game (.) for the little kids and we played it .
in,TRUE,FALSE,CHI: me and Gina did and Dianne .
out,FALSE,FALSE,CHI: I like Dianne .
in,FALSE,TRUE,CHI: she gots [: got] [* m:+es] real long hair and got some pink shirts .
out,FALSE,FALSE,"INV: I live in Oberlin, not far from here ."
out,FALSE,FALSE,INV: have you ever been there or Cleveland ?
out,FALSE,FALSE,CHI: yeah .
in,TRUE,FALSE,"CHI: I been, I'm allergic to frozen orange juice, you know what I do when I eat frozen orange juice ?"
out,FALSE,FALSE,INV: what happens ?
in,FALSE,FALSE,"CHI: then, I get si:ck, my hands are stiff like this ."
in,FALSE,TRUE,CHI: I can't walk because my feet are stiff .
in,TRUE,FALSE,CHI: I hafta crawl on my hands and knees .
out,FALSE,FALSE,INV: really ?
in,FALSE,TRUE,"CHI: because I [/] I only had frozen orange juice once, at my grandma's ."
in,TRUE,FALSE,"CHI: and after that I got this terrible cold like that, and I hadta go to, &-um the Oberlin Hospital ."
out,FALSE,FALSE,INV: oh you were in the hospital ?
out,FALSE,FALSE,INV: were you ever there for anything else ?
in,FALSE,FALSE,CHI: that's where I got my tonsils out .
out,FALSE,FALSE,CHI: have you ever been to that big hospital ?
out,FALSE,FALSE,INV: no uhhuh ?
in,FALSE,FALSE,CHI: well that's where I got my tonsils out .
out,FALSE,FALSE,INV: oh really ?
out,FALSE,FALSE,INV: what happened ?
in,FALSE,TRUE,CHI: well (.) I hadta be in this big baby crib like .
in,TRUE,FALSE,CHI: because all the other beds were tooken [: taken] [* m] .
in,FALSE,TRUE,CHI: and this man (.) he was very nice (.) and (.) he walked with me and we talked as we walked down the hall .
in,TRUE,FALSE,CHI: and <one night> [//] one time I was asleep .
in,FALSE,FALSE,CHI: and &-um (.) when I woke up <my throat hurt> [//] my throat hurted [: hurt] [* m:=ed] .
out,FALSE,FALSE,CHI: and &-um so +...
out,FALSE,FALSE,INV: so this man was walking with you ?
in,FALSE,TRUE,CHI: yeah and one time I was asleep and +//.
out,FALSE,FALSE,CHI: what comes down here ?
out,FALSE,FALSE,INV: anything you want .
out,FALSE,FALSE,INV: you can paint .
out,FALSE,FALSE,INV: just paint a_lot_of things in the background .
out,FALSE,FALSE,INV: so anyway this man came with you ?
in,TRUE,FALSE,CHI: yeah and xxx and (.) one time I was sleeping .
out,FALSE,FALSE,CHI: you know what happened ?
out,FALSE,FALSE,INV: what ?
in,FALSE,FALSE,CHI: I &-uh went to the operating room when I was asleep .
in,FALSE,FALSE,CHI: and when I wo:ke up I was out and back into the room .
in,FALSE,FALSE,"CHI: and my &-um throat hurted [: hurt] [* m:=ed] like a sore throat and I said +""/."
in,FALSE,FALSE,"CHI: +"" Mom is my tonsils out ?"
in,FALSE,FALSE,"CHI: <and she> [/] and she says +""/."
in,FALSE,FALSE,"CHI: +"" yes ."
in,FALSE,TRUE,"CHI: and I says +""/."
in,TRUE,FALSE,CHI: boy it doesn't even hu:rt that much .
out,FALSE,FALSE,INV: &=laughs .
in,FALSE,TRUE,CHI: and I hadta stay in there <one more time> [//] one more day and the next day Natalie was over at our house .
out,FALSE,FALSE,INV: Natalie was over at your house ?
out,FALSE,FALSE,CHI: yeah .
in,TRUE,FALSE,CHI: and Nick .
in,FALSE,TRUE,CHI: that's my brother .
in,TRUE,FALSE,CHI: she's his fiancé .
out,FALSE,FALSE,CHI: and +...
out,FALSE,FALSE,INV: and +..?
in,FALSE,FALSE,CHI: they took me home .
out,FALSE,FALSE,INV: well you_know &-um let me see &-um +...
ambiguous,FALSE,FALSE,CHI: I hadta Nick always xxx .
out,FALSE,FALSE,INV: have you ever seen a nurse at work ?
in,FALSE,FALSE,CHI: Paula .
in,FALSE,FALSE,CHI: she goes to our church and she's a nurse .
