in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,FRED: Yeah.
out,FALSE,FALSE,FRED: I tell you man that factory's the pits ma⌈n.
out,FALSE,FALSE,RICH: What's new.
in,TRUE,FALSE,FRED: last night ⌉ I got into a hassle with James Boyd.
in,FALSE,FALSE,FRED: I'm in the cafeteria.
out,FALSE,FALSE,RICH: Yeah.
in,FALSE,FALSE,FRED: and I took a: break that was just a little bit too long man.
out,FALSE,FALSE,FRED: You know.
out,FALSE,FALSE,RICH: ⌈ Yeah.
out,FALSE,FALSE,FRED: ⌊.
out,FALSE,FALSE,RICH: I can imagine ⌉.
in,FALSE,FALSE,FRED: ha⌋:lf hou:r brea:k.
in,FALSE,FALSE,RICH: You stretched a fifteen minute break into a half hour break.
in,FALSE,FALSE,FRED: to a half hour.
in,FALSE,FALSE,FRED: And then he comes into the cafeteria.
in,FALSE,FALSE,FRED: And I thought he was coming in to chase everybody away.
in,FALSE,FALSE,RICH: He was after you.
in,FALSE,FALSE,FRED: But he's coming after me.
in,FALSE,FALSE,FRED: And he calls me.
in,FALSE,FALSE,FRED: And I'm walking % laugh out the door.
out,FALSE,FALSE,FRED: Right as he's walking in the other one?
out,FALSE,FALSE,RICH: Unhu:nh?
in,FALSE,FALSE,FRED: And he goes Fred I wanna talk to you come here.
in,FALSE,FALSE,FRED: And % laugh I go oh: man what is this about.
in,FALSE,FALSE,FRED: And on my production card.
out,FALSE,FALSE,FRED: Let's see.
in,FALSE,FALSE,FRED: The day before yesterday.
in,FALSE,FALSE,FRED: I did ice cream.
out,FALSE,FALSE,FRED: Right Balian?
out,FALSE,FALSE,RICH: Unhunh.
in,FALSE,FALSE,FRED: And you gotta pack those in cases.
out,FALSE,FALSE,FRED: And.
out,FALSE,FALSE,RICH: Right.
in,FALSE,FALSE,FRED: so like I didn't put that down on my production card.
out,FALSE,FALSE,RICH: How many cases you packed.
out,FALSE,FALSE,FRED: I don't know man.
in,FALSE,FALSE,FRED: I packed two pallets.
in,FALSE,FALSE,FRED: You know I don't know how many cases that is.
out,FALSE,FALSE,RICH: Unhunh.
in,FALSE,FALSE,FRED: but you know that that shit was heavy man.
in,FALSE,FALSE,FRED: And like and like I put down on the card you know no cases.
in,FALSE,FALSE,FRED: Because it was lost time.
out,FALSE,FALSE,FRED: You know you know we.
out,FALSE,FALSE,RICH: Right.
in,FALSE,FALSE,FRED: we stripped the sides and everything.
out,FALSE,FALSE,RICH: ⌊ Right.
out,FALSE,FALSE,RICH: Yeah ⌋.
out,FALSE,FALSE,FRED: and l⌈ike.
out,FALSE,FALSE,RICH: Y- y- you were teaming up with somebody.
out,FALSE,FALSE,FRED: there were no cases ⌉.
out,FALSE,FALSE,RICH: or working alone.
out,FALSE,FALSE,FRED: ʔuh: I w
in,FALSE,FALSE,FRED: uh: ʔuh Gutierrez was doing the same job.
in,FALSE,FALSE,FRED: But we weren't working together.
in,FALSE,FALSE,RICH: Oh you're working alone.
in,FALSE,FALSE,FRED: yeah and so he comes and says well he goes I don't know if you've if you've packed this or not.
out,FALSE,FALSE,FRED: You know.
in,FALSE,FALSE,FRED: On your production card all it says you know is that you did three thousand sheets but you did
in,FALSE,FALSE,RICH: Two loads.
out,FALSE,FALSE,FRED: Yeah.
