in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,SHER: Apricot m:ustard sauce.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: Liver and onions mm:.
out,FALSE,FALSE,SHER: You should get a Philad:elphia cheese steak Beth how about if I pick for you and you pick for me.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,SHER: It's easier that way % laugh.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: What in the world is a Philadelphia s
in,TRUE,FALSE,SHER: It's r:oast beef with.
out,FALSE,FALSE,ROSE: .
in,FALSE,FALSE,SHER: melted cheese and sauteed onion⌈s.
out,FALSE,FALSE,ROSE: ⌊ Mm.
in,FALSE,FALSE,ROSE: That does sound good ⌋.
in,FALSE,TRUE,SHER: On a hoagie roll ⌉.
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,SHER: ʔAah.
out,FALSE,FALSE,ROSE: What are you gonna have Sherry?
out,FALSE,FALSE,SHER: I don't know ask Beth.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: Oh % laugh.
in,TRUE,FALSE,ROSE: Sherry's gonna have the classic chef salad.
out,FALSE,FALSE,SHER: Oh:.
in,FALSE,FALSE,BETH: No: that's boring.
in,FALSE,FALSE,ROSE: Or how about the pasta salad.
out,FALSE,FALSE,SHER: Oh:.
in,FALSE,TRUE,BETH: Well that's a bit better.
out,FALSE,FALSE,BETH: How about pasta and steak kebabs.
out,FALSE,FALSE,SHER: M:ore b:etter.
out,FALSE,FALSE,SHER: Pasta and
out,FALSE,FALSE,SHER: Where's that?
out,FALSE,FALSE,BETH: Steak specialties?
out,FALSE,FALSE,BETH: First one?
in,TRUE,FALSE,SHER: Oh that sounds nice.
in,FALSE,FALSE,ROSE: Oh that does s- g- sound good.
out,FALSE,FALSE,SHER: Yeah:.
in,FALSE,FALSE,SHER: That sounds pretty good.
out,FALSE,FALSE,SHER: Okay.
in,FALSE,FALSE,SHER: I'll buy.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ENV: .
in,FALSE,TRUE,BETH: Can even get it as a complete meal.
out,FALSE,FALSE,SHER: As long as
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,SHER: ⌊ Yeah:.
out,FALSE,FALSE,SHER: Everything ⌋.
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,SHER: Oh also available as that.
in,TRUE,FALSE,SHER: Well what else is there.
in,FALSE,FALSE,SHER: Besides % laugh all the things they already said.
in,FALSE,FALSE,BETH: Salad and potato.
out,FALSE,FALSE,BETH: Oh I guess yeah.
in,FALSE,FALSE,SHER: Oh it has pasta hm.
in,FALSE,TRUE,SHER: Yeah salad it must be.
out,FALSE,FALSE,BETH: Salad.
out,FALSE,FALSE,BETH: What are you having.
out,FALSE,FALSE,SHER: Mo:m?
out,FALSE,FALSE,ROSE: Oh.
in,TRUE,FALSE,ROSE: I'm having a BLT croissant.
in,FALSE,FALSE,ROSE: And ice tea with no lemon.
in,FALSE,TRUE,SHER: Tastes very special.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: What it says.
out,FALSE,FALSE,BETH: What % laugh?
out,FALSE,FALSE,SHER: The BLT tastes very special % laugh?
in,TRUE,TRUE,ROSE: I don't wanna have roast beef sandwich cause I had one of those for breakfast.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: Where does it say taste
out,FALSE,FALSE,SHER: ʔuh.
out,FALSE,FALSE,BETH: Oh.
in,TRUE,FALSE,BETH: It's xxx taste
in,FALSE,FALSE,SHER: Under the BLT.
in,FALSE,TRUE,SHER: Tastes very % laugh special.
out,FALSE,FALSE,BETH: And it's X ⌈ X?
out,FALSE,FALSE,ROSE: ʔuh.
out,FALSE,FALSE,BETH: Otherwise it doesn't % laugh ⌉.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: I guess
out,FALSE,FALSE,ROSE: Are you we ready finally?
out,FALSE,FALSE,ROSE: Do you know what you wanna dr:ink.
out,FALSE,FALSE,BETH: She:
out,FALSE,FALSE,SHER: ⌊ Did
out,FALSE,FALSE,SHER: D⌋id you know?
out,FALSE,FALSE,BETH: unh.
out,FALSE,FALSE,SHER: Did you decide what to eat?
out,FALSE,FALSE,SHER: Beth?
out,FALSE,FALSE,BETH: m.
out,FALSE,FALSE,ROSE: Come on Be:th.
in,TRUE,FALSE,SHER: Beth didn't decide.
out,FALSE,FALSE,BETH: .
in,FALSE,FALSE,ROSE: You % laugh look % laugh just like Sarah when you do that.
out,FALSE,FALSE,ROSE: .
in,FALSE,FALSE,BETH: Now % laugh you know where she gets it.
in,FALSE,TRUE,ROSE: Yep ʔuh I knew all along where she got it.
out,FALSE,FALSE,ROSE: Y
out,FALSE,FALSE,BETH: I know I know.
out,FALSE,FALSE,ROSE: I see your mouth is finally healing up after two weeks hunh?
in,TRUE,FALSE,BETH: No it's just been a week.
out,FALSE,FALSE,SHER: Who was it that hit you?
in,FALSE,FALSE,ROSE: m you had it went we went to Whidbey.
out,FALSE,FALSE,BETH: Bill.
out,FALSE,FALSE,SHER: Oh.
in,FALSE,FALSE,BETH: I had just got it though that d-.
in,FALSE,FALSE,ROSE: That was two weeks ago.
out,FALSE,FALSE,BETH: Oh well.
out,FALSE,FALSE,BETH: Not ⌈ quite.
out,FALSE,FALSE,ROSE: ⌊ No: ʔuh.
in,FALSE,FALSE,BETH: this is only Wednesday ⌉.
in,FALSE,FALSE,ROSE: one and a half ⌋.
in,FALSE,FALSE,BETH: Tuesday one and a half.
out,FALSE,FALSE,ROSE: Yeah.
out,FALSE,FALSE,ROSE: You're right.
out,FALSE,FALSE,ROSE: You're right.
out,FALSE,FALSE,ROSE: I'm wrong I'm wrong.
in,FALSE,FALSE,BETH: Well I was wrong too cause I said one.
in,FALSE,TRUE,BETH: About one and a half.
in,TRUE,FALSE,SHER: Ooh this is what I want.
in,FALSE,FALSE,SHER: A m:ud pie.
out,FALSE,FALSE,SHER: Can I have that for an appetizer?
out,FALSE,FALSE,ROSE: ʔuh:
out,FALSE,FALSE,ROSE: No but you can have it for dessert ʔuh % laugh.
in,FALSE,FALSE,SHER: Mom I can have it for an appetizer.
in,FALSE,TRUE,ROSE: If you want.
out,FALSE,FALSE,SHER: That's right.
out,FALSE,FALSE,SHER: Looks good.
in,TRUE,FALSE,BETH: I was gonna have the pasta but we can't all have the same thing.
out,FALSE,FALSE,ROSE: Why no:t.
out,FALSE,FALSE,SHER: You have the pasta s-.
out,FALSE,FALSE,ROSE: Go ahead.
out,FALSE,FALSE,BETH: XXX
in,FALSE,FALSE,SHER: I'm gonna have this cause I'm gonna have that too so I have to have something smaller.
in,FALSE,FALSE,BETH: Oh God you don't have
in,FALSE,FALSE,SHER: So I have room for tha:t.
out,FALSE,FALSE,ROSE: Oh k
out,FALSE,FALSE,BETH: Oh I see.
in,FALSE,FALSE,SHER: No so I have room.
in,FALSE,TRUE,ROSE: We:'re all gonna have that.
out,FALSE,FALSE,SHER: It's not
out,FALSE,FALSE,BETH: Oh:.
out,FALSE,FALSE,ROSE: So have what you wa:nt:.
out,FALSE,FALSE,SHER: We're all gonna have
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,ROSE: I want
out,FALSE,FALSE,JAMI: Forget the desserts.
in,TRUE,FALSE,SHER: Okay she's ready.
in,FALSE,FALSE,SHER: She wants pasta.
in,FALSE,FALSE,JAMI: I think the pasta's
out,FALSE,FALSE,ROSE: I wanna ʔb- BLT croissant.
in,FALSE,TRUE,JAMI: Pasta salad's really good.
out,FALSE,FALSE,BETH: No not the pasta salad.
in,TRUE,FALSE,SHER: No she wants the pasta and steak kebab.
out,FALSE,FALSE,JAMI: Okay.
out,FALSE,FALSE,BETH: Yeah.
in,FALSE,FALSE,ROSE: I thought you wanted this this one.
in,FALSE,FALSE,BETH: Well ʔI: couldn't dec⌈ide.
out,FALSE,FALSE,SHER: No.
in,FALSE,TRUE,SHER: That was my choice.
out,FALSE,FALSE,BETH: but ⌉.
out,FALSE,FALSE,ROSE: Which one are you having.
out,FALSE,FALSE,SHER: That was her
in,TRUE,FALSE,SHER: I'm having this.
out,FALSE,FALSE,ROSE: Oh.
out,FALSE,FALSE,ROSE: .
in,FALSE,FALSE,BETH: But I wanna salad with it.
out,FALSE,FALSE,JAMI: What type of dressing?
out,FALSE,FALSE,BETH: I don't know:.
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,SHER: .
in,FALSE,TRUE,BETH: I'll have a Caesar salad.
out,FALSE,FALSE,JAMI: Caesar's.
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,JAMI: And what did you want ma'am?
out,FALSE,FALSE,ROSE: A BLT croissant.
out,FALSE,FALSE,ROSE: A:nd ice tea with no lemon.
out,FALSE,FALSE,JAMI: Kay: with
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,JAMI: Kay a:nd what type of salad soup or fries.
out,FALSE,FALSE,ROSE: S:- Can I have clam chowder for my soup?
out,FALSE,FALSE,JAMI: Mhm.
out,FALSE,FALSE,ROSE: Okay.
out,FALSE,FALSE,ROSE: Soup.
out,FALSE,FALSE,BETH: Oh no f:air.
out,FALSE,FALSE,JAMI: And you wanted the ke
out,FALSE,FALSE,JAMI: The kebab here steak and pasta kebab?
out,FALSE,FALSE,BETH: That's what I wanted yeah.
out,FALSE,FALSE,ROSE: And what are you having Sherry?
out,FALSE,FALSE,SHER: Actually it's ʔuh
in,TRUE,FALSE,SHER: I wonder if I can get salad and half a sandwich instead of soup and half a sandwich.
out,FALSE,FALSE,BETH: .
in,FALSE,FALSE,SHER: Salad and
out,FALSE,FALSE,JAMI: Sure.
out,FALSE,FALSE,SHER: Can I just get salad like green salad or whatever.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,JAMI: White whole wheat sourdough or rye?
out,FALSE,FALSE,SHER: Um whole wheat.
out,FALSE,FALSE,JAMI: A:nd did you want um what type of dressing on your salad.
out,FALSE,FALSE,SHER: Um do you have ranch?
out,FALSE,FALSE,JAMI: Mhm.
out,FALSE,FALSE,SHER: Okay.
out,FALSE,FALSE,ROSE: What kind of sandwich are you getting.
in,FALSE,FALSE,SHER: I'll take that.
out,FALSE,FALSE,ROSE: Oh.
in,FALSE,TRUE,BETH: Nutty chicken.
out,FALSE,FALSE,SHER: Nutty chicken.
out,FALSE,FALSE,ROSE: Nutty chicken.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,JAMI: Real good.
out,FALSE,FALSE,JAMI: O:kay:.
in,TRUE,FALSE,JAMI: My name's Jamie.
out,FALSE,FALSE,ROSE: .
in,FALSE,TRUE,JAMI: I'll be your waitress you need anything let me know okay?
out,FALSE,FALSE,ROSE: Do you guys want anything to drink.
out,FALSE,FALSE,SHER: Okay.
out,FALSE,FALSE,SHER: No I'll take water.
out,FALSE,FALSE,JAMI: Any drinks?
out,FALSE,FALSE,ROSE: Beth?
out,FALSE,FALSE,BETH: No uh Actually can I have some tea?
out,FALSE,FALSE,BETH: Hot tea.
out,FALSE,FALSE,JAMI: Hot tea?
out,FALSE,FALSE,SHER: Come on Beth.
out,FALSE,FALSE,SHER: Dang it.
in,TRUE,FALSE,ROSE: W:ell it's good for winter's icy blast I already said I wanted ice tea with no lemon.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,JAMI: Okay.
in,FALSE,FALSE,SHER: She was just asking us.
in,FALSE,FALSE,ROSE: Yeah I was asking them.
in,FALSE,FALSE,JAMI: Okay I'll run get those my name's Jamie like I said.
out,FALSE,FALSE,BETH: Great.
in,FALSE,TRUE,JAMI: you need anything you let me know.
out,FALSE,FALSE,JAMI: Okay?
out,FALSE,FALSE,ROSE: Thank you Jamie.
out,FALSE,FALSE,SHER: Jamie.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: Shoot.
out,FALSE,FALSE,JAMI: Yeah here I am.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,JAMI: here I am.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,JAMI: Mm.
out,FALSE,FALSE,SHER: Just ⌈ kidding.
out,FALSE,FALSE,ROSE: ⌈.
out,FALSE,FALSE,SHER: ⌉.
out,FALSE,FALSE,JAMI: No problem.
out,FALSE,FALSE,ROSE: ⌉.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,SHER: ⌈.
out,FALSE,FALSE,ROSE: ʔuh.
in,TRUE,FALSE,SHER: She's pretty ⌉ ⌈ nice.
in,FALSE,FALSE,BETH: They say the gushier they are.
out,FALSE,FALSE,SHER: isn't she % laugh ⌉.
in,FALSE,TRUE,BETH: the bigger the tip they get.
out,FALSE,FALSE,BETH: Hi Billy.
out,FALSE,FALSE,SHER: .
out,FALSE,FALSE,ROSE: Billy who.
out,FALSE,FALSE,SHER: Was that Billy:.
in,TRUE,FALSE,BETH: Billy Wilson.
out,FALSE,FALSE,SHER: Billy Wil
in,FALSE,FALSE,SHER: Your old fla::me.
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,SHER: oh::.
in,FALSE,TRUE,BETH: Well we've become good frien
out,FALSE,FALSE,SHER: Really?
out,FALSE,FALSE,BETH: Sherry.
out,FALSE,FALSE,SHER: Serious?
out,FALSE,FALSE,ROSE: Even after he b:eat up our car?
out,FALSE,FALSE,BETH: Yeah.
out,FALSE,FALSE,SHER: I didn't know that.
out,FALSE,FALSE,BETH: Oh:.
in,TRUE,FALSE,SHER: Well that was a lo:ng.
in,FALSE,FALSE,BETH: He apologized though you know so it was alright.
out,FALSE,FALSE,ROSE: ʔuh Did he?
out,FALSE,FALSE,SHER: So y
out,FALSE,FALSE,SHER: You really have become good friends?
in,FALSE,FALSE,ROSE: When did he do that.
in,FALSE,FALSE,BETH: Dad called him and told him he had to.
in,FALSE,FALSE,BETH: So he called back and apologized.
in,FALSE,FALSE,SHER: He called back.
out,FALSE,FALSE,SHER: Why don't you just do it on the same phone call % laugh.
out,FALSE,FALSE,SHER: .
in,FALSE,FALSE,BETH: Well he apologized to me.
in,FALSE,TRUE,BETH: Not to Dad.
out,FALSE,FALSE,SHER: ho oh he said he had to do that hunh?
out,FALSE,FALSE,BETH: Mhm.
out,FALSE,FALSE,SHER: Oh.
in,TRUE,FALSE,SHER: I didn't know you'd become friends with him.
in,FALSE,FALSE,ROSE: Was he the one that you were up all night with that night I came up and turned the lights on and.
in,FALSE,FALSE,BETH: No: that was M:ark Taylor.
out,FALSE,FALSE,SHER: Oh: G:o:⌈d:.
out,FALSE,FALSE,ROSE: Mark % laugh who % laugh?
out,FALSE,FALSE,BETH: T:ay:lor:.
out,FALSE,FALSE,SHER: wh:at a g⌉ee:k.
out,FALSE,FALSE,BETH: He was.
in,FALSE,FALSE,SHER: Well ʔuh you've really become f- good friends with.
in,FALSE,FALSE,BETH: Y- him and his wife's yeah.
out,FALSE,FALSE,ROSE: What's his wife's name.
out,FALSE,FALSE,SHER: Hm.
out,FALSE,FALSE,BETH: Kathy?
out,FALSE,FALSE,SHER: Where'd she come from.
out,FALSE,FALSE,ROSE: Kathy who.
out,FALSE,FALSE,BETH: Lewiston?
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,ROSE: Hm.
out,FALSE,FALSE,BETH: I don't know % laugh.
in,FALSE,FALSE,BETH: Kathy Wilso:n.
in,FALSE,FALSE,SHER: Kathy Lewiston.
out,FALSE,FALSE,BETH: I don't know:.
in,FALSE,FALSE,SHER: Now that's her name.
out,FALSE,FALSE,SHER: Kathy Wilson.
in,FALSE,FALSE,BETH: She's from Lewiston.
out,FALSE,FALSE,BETH: I don't know.
in,FALSE,FALSE,BETH: I didn't know her until after they were married.
out,FALSE,FALSE,SHER: Mm.
in,FALSE,FALSE,BETH: I think I'd met her once before that though.
out,FALSE,FALSE,BETH: .
in,FALSE,TRUE,SHER: Well it's nice you reconciled the past.
in,TRUE,TRUE,BETH: Mm: they came over after Laura was born right away.
out,FALSE,FALSE,SHER: Oh really?
out,FALSE,FALSE,SHER: Right away?
out,FALSE,FALSE,BETH: Yeah.
out,FALSE,FALSE,ROSE: Do they have any kids?
out,FALSE,FALSE,BETH: m.
out,FALSE,FALSE,SHER: Have they been married a long time?
in,TRUE,FALSE,BETH: I don't think Kathy can have kids she's got a bad ba:ck % laugh.
in,FALSE,FALSE,BETH: She couldn't
out,FALSE,FALSE,BETH: She couldn't
in,FALSE,FALSE,SHER: It sounds bad to me.
out,FALSE,FALSE,BETH: carry Laura.
out,FALSE,FALSE,BETH: She had to be ʔuh
out,FALSE,FALSE,BETH: Laura
in,FALSE,FALSE,BETH: ʔuh She could hold her.
in,FALSE,TRUE,BETH: As long as she didn't get up.
out,FALSE,FALSE,SHER: Really?
out,FALSE,FALSE,BETH: Yeah % laugh sh- % laugh
in,TRUE,FALSE,BETH: She weighed all of ten pounds you know.
in,FALSE,FALSE,BETH: She's all heavy.
in,FALSE,FALSE,BETH: She could
in,FALSE,FALSE,SHER: Well maybe she does have quite a problem.
out,FALSE,FALSE,BETH: mm::.
in,FALSE,FALSE,SHER: Some people d- could.
out,FALSE,FALSE,BETH: I suppo:se.
in,FALSE,FALSE,SHER: I mean it's not impossible.
out,FALSE,FALSE,BETH: Yeah.
out,FALSE,FALSE,SHER: But.
out,FALSE,FALSE,ROSE: .
in,FALSE,FALSE,BETH: Tend to belie⌈ve it's.
in,FALSE,TRUE,SHER: how long have they been married.
out,FALSE,FALSE,BETH: not as bad ⌉ as sh- th
out,FALSE,FALSE,ROSE: .
out,FALSE,FALSE,BETH: U:m Year and a half?
out,FALSE,FALSE,BETH: I think a:nd two years in November.
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,SHER: Mm.
out,FALSE,FALSE,ROSE: What's Bill doing now.
out,FALSE,FALSE,BETH: Hm.
out,FALSE,FALSE,ROSE: What are we in the process of.
out,FALSE,FALSE,ROSE: ʔuh Your Bill.
out,FALSE,FALSE,BETH: .
out,FALSE,FALSE,ROSE: Not Bill Wilson.
out,FALSE,FALSE,BETH: My Bill?
in,TRUE,FALSE,BETH: ʔuh U:m: Yesterday he: was a carpenter.
