in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,REBE: Okay.
out,FALSE,FALSE,REBE: U:m.
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,REBE: The
in,TRUE,FALSE,REBE: The way that your testimony is coming in I don't know if I explained this to you on the phone.
out,FALSE,FALSE,RICK: m.
in,FALSE,FALSE,REBE: is when a person is charged with multiple crimes a:nd u:m there are other incidences where he: acted in the same way?
out,FALSE,FALSE,RICK: Mhm.
in,FALSE,FALSE,REBE: When we have to prove in this case we have to prove specific intent.
out,FALSE,FALSE,ENV: to: expose himself to a person for sexual arousal.
out,FALSE,FALSE,ENV: .
out,FALSE,FALSE,RICK: Mm.
in,FALSE,FALSE,REBE: U:m when we have to prove something like specific intent um or we have to prove identity.
in,FALSE,FALSE,REBE: Because he's disputing identity in a coup
in,FALSE,FALSE,REBE: in at least one of the cases.
out,FALSE,FALSE,RICK: Hm.
in,FALSE,FALSE,REBE: U:m then w:e are allowed to bring in prior similar conduct.
in,FALSE,FALSE,REBE: U:m where he acted in a an identical way or where the victims were in a similar situation.
out,FALSE,FALSE,RICK: Okay.
in,FALSE,FALSE,REBE: Things like that That's why we're able to have you come in and testify.
out,FALSE,FALSE,RICK: Okay.
in,FALSE,FALSE,REBE: Okay U:m the cases that we have already are um one happened back in October of nineteen ninety.
out,FALSE,FALSE,RICK: Alright.
in,FALSE,FALSE,REBE: and it happened on BART and it's almost a carbon copy of your case.
out,FALSE,FALSE,RICK: Well I've made two one a year from almost a year from the uh police report.
out,FALSE,FALSE,REBE: I saw that in your report.
out,FALSE,FALSE,REBE: I haven't seen the other report.
in,FALSE,FALSE,RICK: Yeah I made that one through: matter of fact it was just over the phone and they never called me back or anything and a year later it happened again.
out,FALSE,FALSE,REBE: Okay.
in,FALSE,FALSE,RICK: a:nd then that's when they made the report and said they were gonna do something about it.
out,FALSE,FALSE,REBE: Okay.
in,FALSE,TRUE,RICK: S:o it hap⌈pened around
out,FALSE,FALSE,REBE: So you can testify to two of em.
out,FALSE,FALSE,RICK: ʔuh ⌉
out,FALSE,FALSE,RICK: Yeah:.
out,FALSE,FALSE,REBE: That's why I had you come up because:.
out,FALSE,FALSE,RICK: Yeah.
out,FALSE,FALSE,REBE: u:m that's great.
out,FALSE,FALSE,RICK: Yeah.
out,FALSE,FALSE,REBE: Um I mean not for you % laugh.
out,FALSE,FALSE,RICK: .
out,FALSE,FALSE,REBE: but.
out,FALSE,FALSE,ARNO: .
out,FALSE,FALSE,RICK: Mhm.
out,FALSE,FALSE,REBE: for us.
out,FALSE,FALSE,ALL: .
in,TRUE,FALSE,REBE: U:m i
in,FALSE,FALSE,REBE: in our first case Amelia Gonzalez um that uh that happened back in ninety.
in,FALSE,FALSE,REBE: And she was seated aʔ- in the rear of the train.
out,FALSE,FALSE,RICK: Yeah.
in,FALSE,FALSE,REBE: which you were.
out,FALSE,FALSE,RICK: Mhm.
in,FALSE,FALSE,REBE: u:m nobody else was around and he: sort of walked up and down the train.
out,FALSE,FALSE,RICK: Down the aisle Mhm.
in,FALSE,FALSE,REBE: checked everything out.
out,FALSE,FALSE,RICK: Yeah.
in,FALSE,FALSE,REBE: and then sat down.
out,FALSE,FALSE,RICK: Mhm.
in,FALSE,FALSE,REBE: put the newspaper on his lap.
out,FALSE,FALSE,RICK: Yeah.
in,FALSE,FALSE,REBE: masturbated and then lifted the paper up.
out,FALSE,FALSE,RICK: Yeah:.
in,FALSE,FALSE,REBE: for her to see.
in,FALSE,FALSE,REBE: And she saw it in the the re⌈flection.
out,FALSE,FALSE,RICK: ⌊ n- n
out,FALSE,FALSE,RICK: Oh the mirror ⌋.
in,FALSE,FALSE,REBE: cause she was ⌉ looking ⌈ out the window.
out,FALSE,FALSE,RICK: That's how I did it too.
in,FALSE,FALSE,REBE: saying I don't want ⌉ to see this.
in,FALSE,FALSE,RICK: Cause I didn't want to see him so I looked this way and you can see it.
out,FALSE,FALSE,REBE: Right.
out,FALSE,FALSE,RICK: You know.
in,FALSE,FALSE,REBE: Cause it turns into the mirror effect.
out,FALSE,FALSE,RICK: Yeah mhm.
in,FALSE,FALSE,REBE: And he was just sort of staring at her and lifting up the paper.
out,FALSE,FALSE,RICK: Yeah mhm.
out,FALSE,FALSE,REBE: U:m so anyway.
out,FALSE,FALSE,RICK: Exactly.
out,FALSE,FALSE,RICK: ʔuh.
out,FALSE,FALSE,REBE: it c
in,FALSE,FALSE,REBE: it's a carbon copy.
out,FALSE,FALSE,RICK: Yeah.
in,FALSE,TRUE,REBE: a:nd um in that case he's ʔuhʔuh he sits through all the testimony and he just sort of shakes his head and makes these big gasps like you know we're creating this whole thing against him.
out,FALSE,FALSE,RICK: Hm.
out,FALSE,FALSE,REBE: U:m.
out,FALSE,FALSE,ARNO: .
in,TRUE,FALSE,REBE: and then with June.
out,FALSE,FALSE,ARNO: .
in,FALSE,FALSE,REBE: um the woman that just walked ou:t.
out,FALSE,FALSE,RICK: Unhunh.
in,FALSE,FALSE,REBE: u:m she was riding on BART and he came and sat near her she moved he moved to get closer to her she moved again and he moved directly opposite her.
out,FALSE,FALSE,RICK: Mhm.
in,FALSE,FALSE,REBE: and then started masturbating.
out,FALSE,FALSE,REBE: .
out,FALSE,FALSE,RICK: Yeah.
out,FALSE,FALSE,REBE: So.
in,FALSE,FALSE,RICK: well see what it is it seems like he wants someone more scary: yʔʔ- I don't kno:w cause he would walk up and down the aisles there was women on the other side too but they'd look like you know you wouldn't mess with em but if you're sitting there you know trying to mind your own business or:.
out,FALSE,FALSE,REBE: Right.
in,FALSE,FALSE,RICK: look like you can intimidate someone you know.
out,FALSE,FALSE,REBE: Right.
out,FALSE,FALSE,RICK: I i
out,FALSE,FALSE,ARNO: X.
in,FALSE,FALSE,RICK: that's what it look like.
in,FALSE,FALSE,REBE: I think that's I think he he finds somebody that's isolated.
out,FALSE,FALSE,RICK: Mhm.
in,FALSE,FALSE,REBE: a:nd he: goes for a certain age group I think.
out,FALSE,FALSE,RICK: Yeah.
in,FALSE,TRUE,REBE: U:m a:nd you know like ʔuhʔuh for some reason I think he likes students or people who look like students:.
out,FALSE,FALSE,RICK: Unhunh.
out,FALSE,FALSE,RICK: Mhm.
out,FALSE,FALSE,REBE: So anyway okay u:m did you: as far as your um mileage goes.
out,FALSE,FALSE,REBE: What would did
