in/out/ambiguous,start,end,Transcript
in,TRUE,TRUE,TAMM: Well u:m I: wanted to say I'm really happy with the stuff: I got now.
out,FALSE,FALSE,BRAD: Good.
out,FALSE,FALSE,BRAD: Good.
in,TRUE,FALSE,TAMM: And I'm really basically I'm back for a tape deck.
out,FALSE,FALSE,BRAD: Oh okay.
in,FALSE,FALSE,TAMM: So: u:m one of my thoughts is: that u:m well I want a tape deck that's gonna sound about you know as good as it ca:n.
out,FALSE,FALSE,BRAD: Okay.
in,FALSE,FALSE,TAMM: and I think I want a tape deck with two:
in,FALSE,TRUE,TAMM: places for two tapes so I can copy.
out,FALSE,FALSE,BRAD: Okay.
in,TRUE,FALSE,TAMM: but I've never done this before.
in,FALSE,FALSE,TAMM: I don't know much about tapes.
out,FALSE,FALSE,TAMM: I mean I h
out,FALSE,FALSE,BRAD: Okay.
in,FALSE,TRUE,TAMM: I have a b:oombox you know ordinary sort of thing.
out,FALSE,FALSE,BRAD: Sure.
in,TRUE,FALSE,TAMM: So I wonder if you would suggest that this Luxman is the
in,FALSE,FALSE,TAMM: is w- one of the things you'd wanted me to think about.
out,FALSE,FALSE,BRAD: ʔuh U:m the uh:
out,FALSE,FALSE,BRAD: Would youʔ
out,FALSE,FALSE,BRAD: you would want the:
out,FALSE,FALSE,BRAD: the ability uh: of the double cassette deck just purely for: taping from one tape to the other?
out,FALSE,FALSE,TAMM: That's its main purpose.
in,FALSE,TRUE,TAMM: In fact I wouldn't know what other purpose it ʔuh_would ha:ve.
out,FALSE,FALSE,BRAD: Oh okay.
in,TRUE,FALSE,BRAD: The other benefit is: is if you can load up two tapes in it like let's say two ninety minute tapes of music.
out,FALSE,FALSE,TAMM: Unhunh I see.
in,FALSE,FALSE,BRAD: And you can set a switch on it.
out,FALSE,FALSE,TAMM: I see.
in,FALSE,FALSE,BRAD: where it will continually play.
out,FALSE,FALSE,TAMM: Okay.
out,FALSE,FALSE,TAMM: Okay.
in,FALSE,FALSE,BRAD: all four sides of two tapes.
out,FALSE,FALSE,TAMM: I see.
in,FALSE,TRUE,TAMM: That's probably not gonna hap⌈pen.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,TAMM: No ⌉.
in,TRUE,FALSE,TAMM: It's mainly for copying.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,TAMM: So.
out,FALSE,FALSE,BRAD: And the tapes you'd be copyi:ng uh: are they gonna be straight music?
out,FALSE,FALSE,TAMM: M:mostly.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,TAMM: Yeah.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,TAMM: Yeah.
in,FALSE,FALSE,BRAD: So you are gonna want or desire a pretty d:ecent: uh copy of your original tape.
out,FALSE,FALSE,TAMM: Mhm right.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,BRAD: U:m.
in,FALSE,TRUE,TAMM: And the originals will be from: music lovers you know who probably have pretty good systems.
out,FALSE,FALSE,TAMM: Not
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,TAMM: I'm
in,TRUE,TRUE,TAMM: we're not talking stratosphere.
out,FALSE,FALSE,BRAD: Sure.
out,FALSE,FALSE,TAMM: But
out,FALSE,FALSE,BRAD: Sure.
out,FALSE,FALSE,TAMM: Anyway.
out,FALSE,FALSE,BRAD: Okay.
out,FALSE,FALSE,TAMM: .
in,TRUE,FALSE,BRAD: U:m because on a: u:m a tape deck like that you realize that you're not gonna be able to get a copy that's: you know.
out,FALSE,FALSE,TAMM: Mhm.
in,FALSE,FALSE,BRAD: as perfect as.
out,FALSE,FALSE,TAMM: mhm.
in,FALSE,FALSE,BRAD: the original source was.
out,FALSE,FALSE,TAMM: mhm.
in,FALSE,FALSE,BRAD: or even as that tape was.
out,FALSE,FALSE,TAMM: mhm.
in,FALSE,FALSE,BRAD: There is gonna be some loss:.
out,FALSE,FALSE,TAMM: mhm.
in,FALSE,FALSE,BRAD: in the generation of: making that copy.
out,FALSE,FALSE,TAMM: mhm ⌈.
out,FALSE,FALSE,BRAD: And
out,FALSE,FALSE,TAMM: Is there ⌉ a way to avoid that loss:?
out,FALSE,FALSE,TAMM: I mean how
out,FALSE,FALSE,BRAD: .
out,FALSE,FALSE,TAMM: X
in,FALSE,FALSE,BRAD: Well you're you're gonna have that loss j:ust because of all the different things involved.
out,FALSE,FALSE,TAMM: Right.
in,FALSE,FALSE,BRAD: f:- from taking it from one tape and putting it on the other tape.
out,FALSE,FALSE,TAMM: Right.
out,FALSE,FALSE,TAMM: Right.
in,FALSE,FALSE,BRAD: There's a_lot_of things in the signal path there.
out,FALSE,FALSE,TAMM: Right.
out,FALSE,FALSE,BRAD: .
in,FALSE,FALSE,TAMM: So you're you're b:ound to lose something.
out,FALSE,FALSE,BRAD: Yeah.
in,FALSE,FALSE,BRAD: It's not huge.
out,FALSE,FALSE,TAMM: No matter what.
in,FALSE,FALSE,BRAD: you know it may be ten perc:e:nt.
out,FALSE,FALSE,TAMM: Okay.
in,FALSE,FALSE,BRAD: or: five perce:nt.
out,FALSE,FALSE,TAMM: Right.
out,FALSE,FALSE,BRAD: or something like that.
out,FALSE,FALSE,TAMM: Right.
out,FALSE,FALSE,TAMM: Right.
in,FALSE,FALSE,BRAD: Uh which is a small amount and: you'll st- still: be able to enjoy the
in,FALSE,TRUE,BRAD: the music and the message it's trying to bring across.
out,FALSE,FALSE,TAMM: Mhm mhm mhm okay.
out,FALSE,FALSE,BRAD: S:o.
out,FALSE,FALSE,TAMM: Okay.
out,FALSE,FALSE,BRAD: I don't see a problem in that.
