in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
out,FALSE,FALSE,FALSE,FALSE,ENV: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KARE: Hi sweetie.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Hey.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,SCOT: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KARE: Sweetie frumptions.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KARE: This is kinda open.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Yep.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,SCOT: How was work?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,ENV: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KARE: I'm so tired.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Ti:red.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KARE: It was ʔuh,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,FALSE,FALSE,KARE: It was okay I left my bag there.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: I left my bag and all my money and all my things:.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Now the ghosts'll get it.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KARE: They ca,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,TRUE,TRUE,KARE: Ghosts'll get it that's okay.,TRUE,TRUE,TRUE,TRUE
in,TRUE,TRUE,FALSE,FALSE,KARE: Um ten thirty there were probably thirty people in the store.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Good grief.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: We're like okay it's time to go out now.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: We're closed.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: We're closed.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: We are: closed no:w.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: Please leave % laugh.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Turn on the fire alarm?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KARE: Iʔ,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: Turn on the fire % laugh alarm % laugh that would do it.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: These kids were- came in and I was like w- we're closing ʔuh.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: In a few minutes they said well we'll,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: We'll wait until you kick us out.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: Cause they didn't really want to buy anything they just wanted to look.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: And I said oka:y we're closed.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: Out.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: And % laugh so I was moving them like making them go o⌈ut.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: an⌉d they were trying to be cute and say sweet things and,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: To stay in.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Yeah lots of student types.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: Yeah there are a lot but there are mostly families so in terms of being uh.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: umm and so: kids said well are there any othʔ,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: What time's it eleven?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: I said no it's ten thirty it's past our closing time actually.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: An:d they said well are there any other,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: That what are the other bookstores open in town.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: Now.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: I'm like come on.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: It's ten thirty.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: This is the latest thing open besides ice cream stores and bars.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: And some other guy came in I felt kinda bad but I guess I'm: glad I said what I said there's some guy came in who,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: N: he looked like a student sort of a student type but ver- nicely kept.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: Friendly looking.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: And basically needed a place to stay % laugh because he ended up in town with twenty dollars.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: And I mean couldn't get to Amherst cause of no car and no buses and no hotels that were open and.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: You mean buses weren't running then?,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: etcetera.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Hmm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: and he wanted to know if I knew anyone who % laugh would % laugh put him up.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: And I referred him down to Paul.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: Cause I just and then I felt like oh I wanted to.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: .,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: but at the same time I thought well that's a better thing and should we talk to John about?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: And I also just wasn't quite comfortable?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: But at the same time I would have been comfortable I think.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: So: I don't know.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: Je ne sais pas.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KARE: Oh the other thing I found out I h- was returning the book on uh housing?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Uhuh.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,KARE: And um Pau:l?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: An:d well first Paul said oh I have this friend named Sarah in Hart- in Hartford and she has this place that deals with op what's it op initiatives?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,SCOT: Mhm.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,KARE: A:nd um they s:,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KARE: Oo:.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KARE: I'm sore.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KARE: Oo.,TRUE,TRUE,TRUE,TRUE
