in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
out,FALSE,FALSE,FALSE,FALSE,FRED: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,FRED: I tell you man that factory's the pits ma⌈n.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,RICH: What's new.,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,FALSE,FALSE,FRED: last night ⌉ I got into a hassle with James Boyd.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: I'm in the cafeteria.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Yeah.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: and I took a: break that was just a little bit too long man.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: You know.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: ⌈ Yeah.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: ⌊.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: I can imagine ⌉.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: ha⌋:lf hou:r brea:k.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,RICH: You stretched a fifteen minute break into a half hour break.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: to a half hour.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: And then he comes into the cafeteria.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: And I thought he was coming in to chase everybody away.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,RICH: He was after you.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: But he's coming after me.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: And he calls me.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: And I'm walking % laugh out the door.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: Right as he's walking in the other one?,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Unhu:nh?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: And he goes Fred I wanna talk to you come here.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: And % laugh I go oh: man what is this about.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: And on my production card.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: Let's see.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: The day before yesterday.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: I did ice cream.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: Right Balian?,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Unhunh.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: And you gotta pack those in cases.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: And.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Right.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: so like I didn't put that down on my production card.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: How many cases you packed.,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: I don't know man.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: I packed two pallets.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: You know I don't know how many cases that is.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Unhunh.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: but you know that that shit was heavy man.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: And like and like I put down on the card you know no cases.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: Because it was lost time.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: You know you know we.,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Right.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: we stripped the sides and everything.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: ⌊ Right.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Yeah ⌋.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: and l⌈ike.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Y- y- you were teaming up with somebody.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: there were no cases ⌉.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: or working alone.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: ʔuh: I w,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: uh: ʔuh Gutierrez was doing the same job.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: But we weren't working together.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,RICH: Oh you're working alone.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: yeah and so he comes and says well he goes I don't know if you've if you've packed this or not.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: You know.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: On your production card all it says you know is that you did three thousand sheets but you did,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,RICH: Two loads.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: Yeah.,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: But you didn't pack it.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: So I go yeah I go look man there they are.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: You could see there's my name ʔuh: stamped right on there.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: I just didn't put it down.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: Oh well I gotta figure it out.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: And he goes and what are you doing in the cafeteria so late.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,FRED: I'm just going aw man this is the pits man.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,FRED: This is at the bottom of the,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,TRUE,FALSE,RICH: That's the last thing you wanted to hear.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: Yeah really.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: ʔuh This fucking mayate.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: You know getting on my case.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,RICH: Yeah.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: .,FALSE,TRUE,FALSE,TRUE
in,TRUE,FALSE,FALSE,FALSE,RICH: Well that's nothing new.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,FRED: It's nothing ⌈ new.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,RICH: It's always been like that.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: it's,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,TRUE,TRUE,FRED: It's p⌉ar for the course man.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,FRED: Right?,FALSE,FALSE,FALSE,FALSE
