in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
out,FALSE,FALSE,FALSE,FALSE,CAM: Oh: my God I think they're all nuts.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JO: So she ⌈ had to have it.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,CAM: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,JO: She ⌉ had to have the extra one.,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,TRUE,FALSE,JO: So I got Dad had made this other little thing it's just like a little house so I put mine out there.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,WESS: Yeah maybe you Neil:.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: Isn't she forty?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: three.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: My goodness.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: But I m,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: See?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: I knew:.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: I said to Wess.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,WESS: What'd I do with my hearing aid now.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: I knew there'd be trouble because.,FALSE,TRUE,FALSE,TRUE
in,TRUE,FALSE,TRUE,TRUE,WESS: Well that was Neil on the phone.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: they.,FALSE,FALSE,FALSE,FALSE
in,FALSE,TRUE,FALSE,FALSE,WESS: to say well you d,FALSE,TRUE,FALSE,TRUE
in,TRUE,FALSE,FALSE,TRUE,WESS: the Packers got their merry Christmas.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: Oh did they?,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: Oh did they wi:n?,TRUE,FALSE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: Did they win?,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,WESS: Well yeah: because uh the t- the Steelers were on the one yard line.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: Unhunh?,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,WESS: for four downs.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,WESS: And they didn't get in.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: Wow:.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,WESS: And then they were on the ten yard line with fourth down to go and they had inches to go the guy didn't even get up to the line of scrimmage that was had the ball.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: Nice.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,WESS: But he must've pushed it up there or something I don't know how he got it up there.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,TRUE,FALSE,WESS: But they gave it to them then then that'd give em another four down- ʔuh four downs on the one yard line.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: So it's over with.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,WESS: So it's over with.,FALSE,TRUE,FALSE,TRUE
out,TRUE,FALSE,FALSE,FALSE,CAM: They won.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,WESS: Green Bay won four to nineteen.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,TRUE,FALSE,CAM: So now we can have a merry Christmas % laugh.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: oh.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,JO: ⌊ Yes.,FALSE,TRUE,FALSE,TRUE
in,TRUE,FALSE,FALSE,TRUE,JO: That's what Patty said- ⌋ Oh I'm praying Mom that they win because ⌈ she said.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CAM: .,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,TRUE,FALSE,JO: other⌉wise everybody'll be mad.,TRUE,TRUE,TRUE,TRUE
