in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
out,FALSE,FALSE,FALSE,FALSE,LISA: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: He's teething.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: You should have heard him the night we took him to the emergency room.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: He sounded worse.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: I % laugh pr- if- ʔuh,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: I know I would probably've been totally freaked out.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: That's sca:ry.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: Maybe it's good he didn't stay with me I'd ve been like Michael.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: .,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: Yeah he was,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Scary.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: He was: um:.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: I'd be like Mom uh what should we do with this child.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: Well his temperature was a hundred and four point five.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: That is so high.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: He's lucky that he didn't,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: How long was he there.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,LISA: That high.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: How long do you know?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: Uh his fever?,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Yeah.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,MARI: I don't know.,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: That's da:ngerouʔ,FALSE,FALSE,FALSE,FALSE
out,FALSE,FALSE,FALSE,FALSE,KEVI: I mean it's xxx,FALSE,FALSE,FALSE,FALSE
in,TRUE,TRUE,FALSE,FALSE,MARI: The doctor said.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Cause he could have brain damage:.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,MARI: The doctor said that th- um his pediatrician cause I asked him about it and he said that they don't hospitalize until they go up to like a hundred and seven.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,MARI: And that's where it's fatal.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,MARI: And I was like well you know.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,LISA: What about brain damage.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,LISA: That doesn't matter or.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: M:m:m:.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,LISA: Excuse me brain damage is important to me.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,MARI: He said actually f:evers ʔuh:are,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,MARI: How did he explain it he said something like fethers : fevers *,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,MARI: Fevers are like um good for babies like when they're i- b- getting sick because they help the immune system fight harder.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,MARI: Somehow.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,LISA: Well that's what the,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: I don't know.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,LISA: I mean that's what,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,TRUE,FALSE,LISA: The reason the body gets that hot is like to kill the germs or whatever I think.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Isn't that part of it?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: Yes doctor Kevin tell us.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: ⌊ No I'm pretty,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: I'm ⌋ pretty sure I'm pretty sure that's part of it but ʔuh:uh it's just that you have to watch out cause then if it gets too hot it's bad for the brain.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: It's like a car it overheats.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: ⌈.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: ⌊.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: And stalls out: ⌉.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: M:ay ⌋ be I don't,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: I ʔuh,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Are you gonna stall out jito.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: I'm not su::re.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Don't stall out on us.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Who's all the babinos.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: I know the one in the lower right.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Which one?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: This one is mine.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: I recognize him alr-.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: I:ssac.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: That's the one that's ten days older than him that's Michael's,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: ʔuh Those are Michael's nephews.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Jose.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: that's Jose:.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Jose and then.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: and then Gino's the one in the middle.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Gino is in the middle.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: That's his sister.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Aw: he's a bit older.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Right?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: Yeah he's three.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: He doesn't look that,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: He's o,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: He's three.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Is he talking any more?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Is he talking good now?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: You can't understan,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: He,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: You ca:n but then you can't.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: Sometimes some of the things he says.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Does he talk big long things but you just can't understand em?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: No he's okay then.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: A gestalt kid.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: He's a gestalt child.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: No there's two different wa,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: Yeah psychotherapist Lisa.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: No no no ⌈ no no no n- no: no: n- no:.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: ⌉ It's just two different ways.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Like kids can either like they'll say one word but they'll say it really like pretty clear and that's the way they're th,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: They'll have like twenty words or whatever and they'll just ask for one thing.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: And then there's other ki:ds who go da?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: And there'll be a word in there somewhere?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: And there's a,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,BABY: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Oh::.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: Don't freak out.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Are you okay?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Cause I tickled his feet.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: It's all my fault.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Give him a drink.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: It's he drinks too fast.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: It just went down the wrong pipe.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,BABY: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: You need to burp?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,BABY: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: ⌈ It wasn't that bad.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Oh: really sorry.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: ⌉.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: But um anyways.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: So it's just a d- like a different style.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: X a_lot_of air.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: I sorry.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: They're allowed to do it either way.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: They're allow⌈:ed.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: No no no no: ⌉.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: Which way you gonna do it.,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Is he a righ,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: Are you a righty?,FALSE,TRUE,FALSE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: You're a righty.,FALSE,TRUE,FALSE,TRUE
in,TRUE,FALSE,FALSE,TRUE,MARI: It's funny cause h- he'll be like he'll get up in the morning he'll sit in front of the TV with his bottle in one hand just watching TV % laugh.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,MARI: like half asleep ⌈ you know.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,MARI: he's % laugh a % laugh ⌉ and I'm like Go:-.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,MARI: While ago he was sitting here.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: If you lay,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,MARI: and he was watching the football game.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,LISA: Like his grandpa.,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,MARI: he was watching the football game.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,MARI: .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,LISA: ⌈.,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,KEVI: That's low: Issac,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,LISA: Bottle in ⌉ one hand half asleep⌈:.,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,KEVI: .,TRUE,TRUE,TRUE,TRUE
