in/out/ambiguous,start,end,Transcript
in,TRUE,TRUE,MOT: soon as you're old enough <you can have that one> [=! laughing] .
out,FALSE,FALSE,FAT: &=laughs .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,CHI: xxx .
in,TRUE,FALSE,MOT: (.) Veteran's Day dinner or an early Thanksgiving .
out,FALSE,FALSE,CHI: yeah .
in,FALSE,FALSE,MOT: with chicken and stuffed turkey .
in,FALSE,FALSE,CHI: chicken's spicy .
out,FALSE,FALSE,FAT: good .
in,FALSE,FALSE,MOT: you made it .
out,FALSE,FALSE,CHI: I know .
out,FALSE,FALSE,FAT: (.) and [=? can] I have xxx ?
out,FALSE,FALSE,CHI: no .
in,FALSE,TRUE,FAT: then you put it on my plate .
out,FALSE,FALSE,MOT: okay [?] .
out,FALSE,FALSE,MOT: (.) xxx .
out,FALSE,FALSE,MOT: xxx .
out,FALSE,FALSE,FAT: xxx understand xxx ?
out,FALSE,FALSE,CHI: &=whistles .
out,FALSE,FALSE,CHI: xxx dinner time .
out,FALSE,FALSE,MOT: yeah and some xxx .
out,FALSE,FALSE,CHI: oh whoopie@c doo@c .
out,FALSE,FALSE,FAT: xxx ?
out,FALSE,FALSE,MOT: no .
out,FALSE,FALSE,MOT: <why make> [>] more if me and you <ain't> [//] are not going to eat any ?
out,FALSE,FALSE,CHI: <it's alright> [<] ?
out,FALSE,FALSE,CHI: so +//.
out,FALSE,FALSE,FAT: (.) I guess .
out,FALSE,FALSE,MOT: mm .
out,FALSE,FALSE,FAT: hm: ?
out,FALSE,FALSE,FAT: mm .
out,FALSE,FALSE,CHI: mm .
out,FALSE,FALSE,MOT: mm .
out,FALSE,FALSE,FAT: still want a [/] (.) a lunch made up for tomorrow ?
out,FALSE,FALSE,MOT: hm: .
in,TRUE,FALSE,FAT: I'm xxx tomorrow (.) morning (.) when we get home .
out,FALSE,FALSE,MOT: mhm .
in,FALSE,TRUE,FAT: I can't I'm interviewing .
in,TRUE,FALSE,MOT: (.) xxx Chi's selling something again .
in,FALSE,FALSE,CHI: wrapping paper .
in,FALSE,FALSE,MOT: so she can win her &-um (.) phone clock radio .
out,FALSE,FALSE,CHI: yep .
out,FALSE,FALSE,CHI: every little +...
in,FALSE,FALSE,MOT: in_order_to get it you hafta make &-uh (.) two more dollars .
in,FALSE,FALSE,CHI: free limo@wp lunch .
in,FALSE,FALSE,MOT: yeah she gets a limo@wp with the principal (.) to McDonalds .
out,FALSE,FALSE,FAT: mm [>] ?
in,FALSE,TRUE,CHI: ten [<] people .
out,FALSE,FALSE,MOT: mhm [>] .
out,FALSE,FALSE,CHI: good [?] [<] .
out,FALSE,FALSE,CHI: uhhuh .
in,TRUE,FALSE,MOT: (.) it's on our bed .
in,FALSE,FALSE,MOT: (be)cause &-uh (.) there's a couple of papers we gotta sign .
