in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: do you have any brothers or sisters ?
out,FALSE,FALSE,CHI: I only have [^ ic] two sisters .
out,FALSE,FALSE,INV: can you tell me their names ?
out,FALSE,FALSE,CHI: tala and nissa .
out,FALSE,FALSE,INV: how old are they ?
out,FALSE,FALSE,CHI: tala is [^ ic] nine .
out,FALSE,FALSE,CHI: and nissa is [^ ic] five .
out,FALSE,FALSE,INV: do you have any pets at home .
out,FALSE,FALSE,CHI: I have [^ ic] a dog .
out,FALSE,FALSE,INV: can you tell me about your pet ?
out,FALSE,FALSE,CHI: she is [^ ic] very hyper .
out,FALSE,FALSE,INV: do you and your sisters like to play with your dog ?
out,FALSE,FALSE,CHI: uhuh .
out,FALSE,FALSE,INV: can you tell me anymore about your sisters .
in,TRUE,FALSE,CHI: nissa is [^ ic] about kindergarten .
in,FALSE,FALSE,CHI: and tala is [^ ic] in third grade .
in,FALSE,FALSE,CHI: and we are going [^ ic] to go on a trip for three months .
out,FALSE,FALSE,INV: are you looking forward to that ?
out,FALSE,FALSE,CHI: uhuh .
out,FALSE,FALSE,INV: you are going to go to school there ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: you are going to be home schooled .
in,FALSE,TRUE,CHI: we leave [^ ic] on march fifteenth .
out,FALSE,FALSE,INV: do you have a favorite tv show ?
out,FALSE,FALSE,CHI: cyber chase .
out,FALSE,FALSE,INV: can you tell me about it ?
out,FALSE,FALSE,CHI: I can not think [^ ic] of anything to tell .
out,FALSE,FALSE,INV: who are the main characters in cyberchase ?
out,FALSE,FALSE,CHI: jackie
out,FALSE,FALSE,INV: do you like to read book or magazines ?
out,FALSE,FALSE,CHI: yeah
out,FALSE,FALSE,INV: what books do you like ?
out,FALSE,FALSE,INV: what book are you reading now ?
out,FALSE,FALSE,CHI: goosebumps .
out,FALSE,FALSE,INV: that is a series ?
out,FALSE,FALSE,CHI: uhuh .
out,FALSE,FALSE,INV: why do you like that series .
out,FALSE,FALSE,CHI: because they are [^ ic] spooky .
in,TRUE,FALSE,INV: I have read goosebumps too .
in,FALSE,TRUE,INV: they are pretty interesting .
out,FALSE,FALSE,INV: now do you want to ask me anything .
out,FALSE,FALSE,CHI: nothing really .
out,FALSE,FALSE,INV: how long have you played chess ?
out,FALSE,FALSE,CHI: for about one year .
