in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHI: xxx real meatheads [?] .
out,FALSE,FALSE,CHI: (.) www &=sings .
out,FALSE,FALSE,CHI: did you hear me ?
out,FALSE,FALSE,CHI: (.) yeah I know .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHI: do you wanna hear me ?
out,FALSE,FALSE,CHI: listen .
out,FALSE,FALSE,CHI: www &=noise .
out,FALSE,FALSE,CHI: xxx Chi's taperecorder diary here .
out,FALSE,FALSE,CHI: so speak up [!] Valerie .
out,FALSE,FALSE,CHI: time to hit the boys .
out,FALSE,FALSE,CHI: okay your life story please .
out,FALSE,FALSE,CHI: nice and loud like this <hi okay one two three now> [=! said in deep voice] !
in,TRUE,FALSE,FRI: hi I'm doing this report (.) xxx xxx .
in,FALSE,FALSE,FRI: we're gonna have a report typed [?] .
in,FALSE,TRUE,FRI: and that's my life .
out,FALSE,FALSE,CHI: is that all you have about your life ?
out,FALSE,FALSE,CHI: who do you like ?
out,FALSE,FALSE,CHI: please ?
out,FALSE,FALSE,FRI: xxx is purple .
out,FALSE,FALSE,CHI: who do [!] you like ?
out,FALSE,FALSE,CHI: not who [//] what color do you like ?
out,FALSE,FALSE,CHI: what [//] who do you like ?
out,FALSE,FALSE,CHI: I promise .
out,FALSE,FALSE,CHI: I know how to keep secrets !
out,FALSE,FALSE,FRI: I don't like anyone .
out,FALSE,FALSE,CHI: not even Zack on Saved By The Bell .
out,FALSE,FALSE,CHI: any movie stars hm: ?
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: who do you like now ?
out,FALSE,FALSE,FRI: xxx xxx .
out,FALSE,FALSE,CHI: oh Mark Paul Goosler [?] right ?
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: that's his name (.) Mark Paul Goosler .
out,FALSE,FALSE,CHI: do you like any other in particular movie stars ?
out,FALSE,FALSE,CHI: (..) are you done talking ?
out,FALSE,FALSE,CHI: oh .
out,FALSE,FALSE,CHI: oh good .
out,FALSE,FALSE,CHI: now (.) I would like you to do something for me .
out,FALSE,FALSE,CHI: now I would like you to do something for me .
out,FALSE,FALSE,CHI: I would like you to tell me [!] (.) what your favorite color is .
out,FALSE,FALSE,FRI: what my favorite color is ?
out,FALSE,FALSE,CHI: yes .
out,FALSE,FALSE,FRI: purple !
out,FALSE,FALSE,CHI: what is your favorite food ?
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: what's your favorite food ?
out,FALSE,FALSE,CHI: speak up !
out,FALSE,FALSE,CHI: speak in the microphone !
out,FALSE,FALSE,FRI: macaroni and cheese .
out,FALSE,FALSE,CHI: okay .
out,FALSE,FALSE,CHI: what's your favorite movie star ?
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: no singer !
out,FALSE,FALSE,FRI: my favorite what ?
out,FALSE,FALSE,CHI: &~sing (.) singer !
out,FALSE,FALSE,CHI: like oh I will always love you &=singing .
out,FALSE,FALSE,CHI: now &~s +//.
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: www [=! disgusted sound] hi .
in,TRUE,FALSE,CHI: I'm gonna show you guys an impression of me (.) Whitney Houston .
in,FALSE,FALSE,CHI: <and I I I will always bug you (.) and I will &~a> [=! singing] +//.
out,FALSE,FALSE,CHI: hm: .
in,FALSE,FALSE,CHI: okay we'll just take that song here .
out,FALSE,FALSE,CHI: okay our life story's over .
out,FALSE,FALSE,CHI: would you like to hear it ?
in,FALSE,FALSE,CHI: (..) hi [/] hi this is the lifestyle of Fri Burke .
in,FALSE,FALSE,CHI: and she will tell you who she likes her favorite singer her favorite color her favorite food what she likes to wear .
in,FALSE,FALSE,CHI: and who she likes of movie stars or kids in our class .
in,FALSE,TRUE,CHI: now (.) speak up because we're getting ready for the show of her life !
out,FALSE,FALSE,CHI: one two three .
out,FALSE,FALSE,CHI: hit it !
out,FALSE,FALSE,CHI: <what is your favorite> [/] (.) what is your favorite color ?
out,FALSE,FALSE,FRI: my favorite color ?
out,FALSE,FALSE,CHI: yes .
out,FALSE,FALSE,FRI: xxx my favorite color one of them is black xxx xxx .
out,FALSE,FALSE,CHI: I think you needta speak louder !
out,FALSE,FALSE,FRI: xxx xxx .
out,FALSE,FALSE,CHI: is that all ?
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: now your favorite food !
out,FALSE,FALSE,FRI: my favorite food .
out,FALSE,FALSE,FRI: xxx xxx I have one favorite food .
out,FALSE,FALSE,FRI: one of them is pizza .
out,FALSE,FALSE,CHI: okay .
out,FALSE,FALSE,FRI: xxx .
out,FALSE,FALSE,CHI: excuse me ?
out,FALSE,FALSE,CHI: (.) hello ?
out,FALSE,FALSE,CHI: now .
out,FALSE,FALSE,CHI: of a movie star ?
out,FALSE,FALSE,FRI: xxx xxx .
out,FALSE,FALSE,CHI: <and I will always love you (.) and I will always love you > [=! singing] .
out,FALSE,FALSE,CHI: could you hear me ?
out,FALSE,FALSE,CHI: Fri ?
out,FALSE,FALSE,CHI: could you hear me ?
out,FALSE,FALSE,CHI: speak as loud as you can .
out,FALSE,FALSE,CHI: one two three .
out,FALSE,FALSE,CHI: wait stop !
out,FALSE,FALSE,CHI: stop .
out,FALSE,FALSE,CHI: his name is Mark Paul Goosler .
out,FALSE,FALSE,CHI: say that (.) okay ?
out,FALSE,FALSE,CHI: one two three go !
out,FALSE,FALSE,FRI: I like Mark Paul Goosler xxx .
out,FALSE,FALSE,CHI: Saved By The Bell .
out,FALSE,FALSE,FRI: from Saved By The Bell .
out,FALSE,FALSE,CHI: now you +//.
out,FALSE,FALSE,CHI: (..) you bunch of bozos .
in,TRUE,FALSE,CHI: <whatcha [: what are you] doin(g) I'm sittin(g) here xxx and watchin(g) the snow (.) fall on down (.) on the ground> [=! singing] .
in,FALSE,TRUE,CHI: <hey whatcha [: what are you] doin(g) xxx> [=! singing] no www &=raspberry .
out,FALSE,FALSE,MOT: (.) you off the phone yet ?
out,FALSE,FALSE,COU: <is xxx comin(g) here> [>] .
out,FALSE,FALSE,MOT: <what did I say> [<] to you ?
out,FALSE,FALSE,COU: is xxx coming here ?
in,TRUE,FALSE,MOT: (..) xxx need a headband you're gonna need gloves (be)cause it's cold out .
in,FALSE,TRUE,MOT: for your ears !
out,FALSE,FALSE,MOT: (.) where's the purse xxx .
out,FALSE,FALSE,CHI: (..) www &=groans .
out,FALSE,FALSE,CHI: (..) Grandma .
out,FALSE,FALSE,CHI: why can't I talk to my mom ?
in,TRUE,FALSE,MOT: you cannot stay on the phone with your mother .
in,FALSE,FALSE,MOT: your mother is at work .
out,FALSE,FALSE,MOT: you want her to get in trouble and lose her job ?
in,FALSE,FALSE,CHI: she said I could talk to her .
out,FALSE,FALSE,MOT: hey !
in,FALSE,FALSE,MOT: I just asked if you were still on the phone !
in,FALSE,FALSE,MOT: I did not yell [!] at you !
in,FALSE,FALSE,CHI: yes <you are> [>] !
in,FALSE,FALSE,MOT: <if I yelled at you> [<] you'd know it .
in,FALSE,FALSE,CHI: you're really yelling at me .
in,FALSE,FALSE,MOT: oh fine I yelled at you .
in,FALSE,FALSE,MOT: xxx sorry [?] I yelled at you .
out,FALSE,FALSE,MOT: (.) xxx .
in,FALSE,FALSE,CHI: I was [!] being angry [?] .
in,FALSE,FALSE,MOT: anyway I told you earlier today .
in,FALSE,FALSE,MOT: every day somebody is not [!] coming over .
out,FALSE,FALSE,MOT: and <I'm xxx> [>] +/.
in,FALSE,FALSE,CHI: <I just> [<] asked !
in,FALSE,FALSE,MOT: and I had told you probably today my head is still sore !
in,FALSE,FALSE,MOT: my head feels like it's gonna explode [>] !
out,FALSE,FALSE,CHI: I [<] didn't know that !
out,FALSE,FALSE,MOT: yes you do .
in,FALSE,FALSE,MOT: +^ I haven't felt good all week !
in,FALSE,FALSE,MOT: <&~Dav David> [/] David [= two year old cousin] doesn't feel good .
in,FALSE,FALSE,MOT: +^ he's sick .
in,FALSE,FALSE,MOT: he has got the stomach thing was goin(g) around .
in,FALSE,TRUE,MOT: he has been throwing up and diarrhea .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,MOT: go out and play with Cou xxx .
out,FALSE,FALSE,CHI: (..) xxx .
out,FALSE,FALSE,CHI: I love you very much .
out,FALSE,FALSE,CHI: &-um (.) I don't know why I couldn't sleep over tonight .
out,FALSE,FALSE,CHI: I love you .
out,FALSE,FALSE,CHI: bye [=! sing-song] .
out,FALSE,FALSE,CHI: (.) sleep tight www &=kisses .
out,FALSE,FALSE,CHI: love you !
out,FALSE,FALSE,CHI: get me xxx (.) very early .
out,FALSE,FALSE,CHI: and no kissing Kenny !
out,FALSE,FALSE,CHI: thank you .
out,FALSE,FALSE,CHI: bye .
