in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: did you ever do anything like that ?
in,TRUE,TRUE,CHI: well I spilt milk sometimes .
out,FALSE,FALSE,INV: tell me about it .
in,TRUE,FALSE,CHI: my brother spilt something once .
out,FALSE,FALSE,INV: oh really ?
out,FALSE,FALSE,INV: what happened ?
in,FALSE,FALSE,CHI: well I had like a sore throat too and I was laying on the couch and we were playing +//.
in,FALSE,FALSE,CHI: my brother wiggled +//.
in,FALSE,FALSE,CHI: the water was up on the ironing board .
out,FALSE,FALSE,INV: the water was up on the ironing board ?
in,FALSE,FALSE,CHI: and my brother wiggled it and the water fell and spread all over .
out,FALSE,FALSE,INV: your brother wiggled it and it fell and spread all over ?
out,FALSE,FALSE,INV: ah: (.) then ?
in,FALSE,TRUE,CHI: we just waited until it dried .
out,FALSE,FALSE,INV: made home made ice cream ?
out,FALSE,FALSE,INV: oh: .
out,FALSE,FALSE,INV: what else happened ?
out,FALSE,FALSE,CHI: oh: .
in,TRUE,FALSE,CHI: we rode on their motorcycle once .
out,FALSE,FALSE,INV: went on a motorcycle ?
out,FALSE,FALSE,INV: tell me about it .
in,FALSE,FALSE,"CHI: well it's like a, I think, a trail bike ."
out,FALSE,FALSE,INV: a trail bike ?
in,FALSE,FALSE,"CHI: I rode it up to one end of the road, all the way back to their house ."
out,FALSE,FALSE,INV: all the way back to their house and ?
in,FALSE,FALSE,CHI: it wasn't very long .
out,FALSE,FALSE,INV: it wasn't very long ?
in,FALSE,FALSE,CHI: I rode with both girls .
out,FALSE,FALSE,INV: you rode with both girls ?
out,FALSE,FALSE,INV: oh .
in,FALSE,FALSE,"CHI: I rode with the oldest one, the oldest one's name is Denise, I think ."
out,FALSE,FALSE,INV: Denise ?
in,FALSE,TRUE,CHI: and then I forgot what the other one's name is .
out,FALSE,FALSE,INV: tell me about what happened on your trip when you went to visit your cousin .
in,TRUE,FALSE,"CHI: well I think I was four or five, now I'm six ."
out,FALSE,FALSE,INV: you were four or five then huh ?
in,FALSE,FALSE,CHI: and one of my cousins were pulling me in the wagon .
out,FALSE,FALSE,INV: they were pulling you in the wagon ?
in,FALSE,FALSE,CHI: and when I got out I kind of tripped and I fell on my knee .
out,FALSE,FALSE,INV: you fell on your knee ?
in,FALSE,FALSE,CHI: it hurt .
out,FALSE,FALSE,INV: it hurt ?
in,FALSE,TRUE,CHI: hurt .
in,TRUE,FALSE,CHI: it was a very nice house .
out,FALSE,FALSE,INV: they have a very nice house ?
in,FALSE,FALSE,"CHI: and I liked the outside in the back, very nice I like it a_lot ."
out,FALSE,FALSE,INV: you do ?
out,FALSE,FALSE,INV: oh: .
in,FALSE,TRUE,CHI: lots of nice play places .
out,FALSE,FALSE,CHI: you know what I do outside ?
out,FALSE,FALSE,INV: what ?
in,TRUE,FALSE,CHI: there is a dirt pile out in back of our barn .
out,FALSE,FALSE,INV: you do ?
in,FALSE,FALSE,CHI: yeah a big dirt pile .
in,FALSE,FALSE,CHI: me and my brother Michael play on it .
in,FALSE,FALSE,CHI: some day my dad Saturday my dad took a big chunk out of it .
out,FALSE,FALSE,INV: chunk out of it ?
in,FALSE,FALSE,CHI: yeah because there is a water hole by the hog barn .
out,FALSE,FALSE,INV: yeah ?
in,FALSE,FALSE,CHI: he wanted to fill it up so it wouldn't be so messy .
out,FALSE,FALSE,INV: so it wouldn't be so messy ?
in,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,FALSE,CHI: he took one big load full .
in,FALSE,FALSE,CHI: he has a front end loader .
out,FALSE,FALSE,INV: he has a front end loader ?
in,FALSE,FALSE,"CHI: he took it full, took it over there and dumped it out ."
out,FALSE,FALSE,INV: dumped it out .
in,FALSE,FALSE,CHI: yeah and he took all the rocks out of it and threw them out .
out,FALSE,FALSE,INV: took all the rock out and threw them out huh ?
in,FALSE,FALSE,CHI: and flattened it out .
out,FALSE,FALSE,INV: and flattened it out ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: oh .
in,FALSE,TRUE,CHI: I like it a_lot out on the farm .
out,FALSE,FALSE,INV: have you ever been in a car wreck like that ?
in,TRUE,FALSE,CHI: we've had flat tires but we didn't get into a wreck .
out,FALSE,FALSE,INV: tell me about it .
in,FALSE,FALSE,CHI: well <we were coming> [//] we were going someplace and <a we> [//] just as we were turning off this one road .
out,FALSE,FALSE,INV: uhhuh ?
out,FALSE,FALSE,INV: just as you were turning off this one road ?
in,FALSE,FALSE,CHI: we just heard psssst@o and we rode a little bit and it was a flat tire .
out,FALSE,FALSE,INV: you rode a little bit and it was a flat tire ?
in,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,TRUE,CHI: yeah and my dad hadta change it .
in,TRUE,FALSE,CHI: yeah I know once when my mom was taking us to nursery school .
out,FALSE,FALSE,INV: when you mom was taking you to nursery school ?
out,FALSE,FALSE,INV: yeah ?
in,FALSE,FALSE,CHI: and the steering came out .
out,FALSE,FALSE,INV: the steering came out ?
in,FALSE,FALSE,CHI: and she was just turning off that way .
out,FALSE,FALSE,INV: and she was just turning off that way ?
in,FALSE,FALSE,CHI: she was just turning that way and the steering came out and she couldn't turn it back and we went into the ditch .
out,FALSE,FALSE,INV: you went into the ditch ?
in,FALSE,FALSE,CHI: it kind of bent some rods up but my dad fixed it .
out,FALSE,FALSE,INV: kind of bent some rods up and your dad fixed it ?
in,FALSE,TRUE,CHI: we still got the same car we wrecked with .
out,FALSE,FALSE,INV: did that ever happen to you ?
