in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: (..) so howdya [: how do you] like (.) &-uh vegetarian chili (.) with rice ?
out,FALSE,FALSE,CHI: hm: good .
in,TRUE,FALSE,CHI: see I just (.) eat my way around it and then I start (.) to the middle .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,FAT: you have very interesting eating habits Chi .
in,FALSE,TRUE,CHI: see you sort of (.) pat it up like a castle .
out,FALSE,FALSE,CHI: I don't like rice .
in,TRUE,FALSE,FAT: (.) I useta do things like that when I went to summer camp .
out,FALSE,FALSE,CHI: &=chuckles .
out,FALSE,FALSE,CHI: Dad look .
out,FALSE,FALSE,MOT: xxx [>] .
in,FALSE,FALSE,FAT: <no I> [<] use to make like little landscapes out_of my food .
in,FALSE,FALSE,FAT: +^ especially the mashed potatoes .
in,FALSE,FALSE,FAT: mashed potatoes was [>] great for making like mountains and things with [>] .
out,FALSE,FALSE,CHI: mm [<] .
out,FALSE,FALSE,CHI: yeah [<] .
in,FALSE,FALSE,MOT: make [?] [>] some peas like in the middle .
out,FALSE,FALSE,CHI: it [?] [<] +/.
out,FALSE,FALSE,CHI: yeah [>] .
out,FALSE,FALSE,FAT: oh [<] yeah !
in,FALSE,FALSE,FAT: +^ especially (.) if you got peas you can sorta [: sort of] like roll them down the side .
in,FALSE,TRUE,MOT: like a little landslide down the [>] side .
out,FALSE,FALSE,FAT: yeah [<] .
out,FALSE,FALSE,FAT: oh they're great .
in,TRUE,FALSE,CHI: I wanna make a fort .
in,FALSE,FALSE,CHI: and those little peas can be people .
in,FALSE,FALSE,FAT: it's hard to make a fort with mashed potatoes .
in,FALSE,FALSE,CHI: (.) well [=! slightly annoyed] (..) what I useta do +/.
in,FALSE,FALSE,FAT: you can do it maybe with french fries .
in,FALSE,FALSE,FAT: +^ make like a little log [/] log cabin design .
out,FALSE,FALSE,CHI: +
out,FALSE,FALSE,FAT: what mashed potatoes ?
out,FALSE,FALSE,CHI: yeah .
in,FALSE,FALSE,CHI: +^ when we had a (.) big clump of (.) mashed potatoes &-uh xxx home .
in,FALSE,TRUE,CHI: I useta roll [!] (th)em up and make a big fort like this big .
out,FALSE,FALSE,MOT: xxx are you telling tales again ?
in,FALSE,FALSE,FAT: (.) I never had mashed potatoes there .
out,FALSE,FALSE,FAT: your mother xxx actually making from fresh potatoes ?
in,FALSE,FALSE,MOT: I always did .
out,FALSE,FALSE,FAT: oh you did ?
in,FALSE,FALSE,MOT: I always did up until I moved here .
in,FALSE,FALSE,MOT: and now (.) <the only time I do is> [//] (..) like the only time I don't [!] use real potatoes is when I make potato pie because you can't .
in,FALSE,FALSE,MOT: <it's just it's not> [//] you can't use [!] it with that .
in,FALSE,FALSE,FAT: it's not necessary to make mashed potatoes from fresh potatoes .
out,FALSE,FALSE,MOT: xxx .
in,FALSE,FALSE,FAT: it's nice and all but it's much harder .
out,FALSE,FALSE,CHI: yeah .
in,FALSE,FALSE,MOT: (..) well I have potato pie in the freezer .
out,FALSE,FALSE,FAT: freezer ?
out,FALSE,FALSE,MOT: mhm .
in,FALSE,FALSE,FAT: yeah (be)cause [>] I just threw one out that was in the fridge .
out,FALSE,FALSE,MOT: yeah [<] .
out,FALSE,FALSE,MOT: mhm .
in,FALSE,FALSE,CHI: belongs [?] in the fridge .
in,FALSE,FALSE,MOT: well <it was like> [//] it xxx I made it .
in,FALSE,FALSE,MOT: but it's in the freezer and (.) you just throw it in the oven (.) about a half an hour or so to brown it .
in,FALSE,TRUE,CHI: and you're all set .
out,FALSE,FALSE,FAT: (.) yep .
out,FALSE,FALSE,MOT: xxx leave the ketchup thing [?] on (.) I dunno [: don't know] whatever .
out,FALSE,FALSE,FAT: on mashed potatoes ?
out,FALSE,FALSE,FAT: (.) butter .
in,TRUE,FALSE,CHI: &-um when you worked at &-uh (.) the hotel .
in,FALSE,TRUE,CHI: &-uh when you had days off we would have a (.) meal together .
out,FALSE,FALSE,MOT: Chi you (re)member that ?
out,FALSE,FALSE,MOT: &-um answer my question .
out,FALSE,FALSE,MOT: are you telling a tale ?
out,FALSE,FALSE,FAT: &=chuckles .
out,FALSE,FALSE,CHI: why ?
out,FALSE,FALSE,MOT: (be)cause I [/] I'm not interested (.) with your (.) making up a story .
out,FALSE,FALSE,CHI: well not in East Boston but +...
out,FALSE,FALSE,MOT: but ?
out,FALSE,FALSE,FAT: but ?
out,FALSE,FALSE,MOT: but what ?
out,FALSE,FALSE,CHI: &-uh <I just> [//] I was just asking you .
out,FALSE,FALSE,CHI: I did !
out,FALSE,FALSE,FAT: call the publisher .
out,FALSE,FALSE,MOT: no .
out,FALSE,FALSE,MOT: it's okay to tell stories but please (.) tell us you're telling me a story .
out,FALSE,FALSE,MOT: okay [?] ?
out,FALSE,FALSE,CHI: why ?
out,FALSE,FALSE,FAT: it's good to have an imagination Chi .
out,FALSE,FALSE,FAT: people needta know whether you're telling the truth or not .
out,FALSE,FALSE,MOT: so_that people don't think you're gonna be lying all the time .
out,FALSE,FALSE,CHI: big squirm [?] .
out,FALSE,FALSE,FAT: you know the one about the boy who cried wolf don't you ?
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,FAT: (.) what's it about ?
out,FALSE,FALSE,FAT: oh it's about a boy who cried wolf .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,MOT: I use to do stuff like that in school .
in,TRUE,FALSE,FAT: no this morning no kidding .
in,FALSE,FALSE,FAT: I told him turn off the tv and go get a book .
in,FALSE,FALSE,FAT: he comes out here with a book .
in,FALSE,FALSE,FAT: flips through it .
in,FALSE,FALSE,FAT: and he says okay I'm done now what ?
in,FALSE,FALSE,FAT: I say Chi what's the book about ?
in,FALSE,FALSE,FAT: he says it's about a boy and a tree .
in,FALSE,FALSE,FAT: you know The Giving Tree .
in,FALSE,FALSE,MOT: that's because I read it to him about a million times !
in,FALSE,FALSE,FAT: he says it's about a boy and a tree .
in,FALSE,FALSE,FAT: +^ and I said Chi (..) you needta think .
in,FALSE,FALSE,FAT: the book is designed to provoke you to think .
in,FALSE,FALSE,FAT: +^ it is not [!] about a boy and a tree .
in,FALSE,FALSE,CHI: it's about friendship .
