in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,GRF: (..) I asked him what the guy asked and Don [?] says I don't know that was a half an hour ago .
out,FALSE,FALSE,MOT: &=laughs .
in,FALSE,FALSE,MOT: yeah well (.) they went in the bedroom and sat on the floor .
in,FALSE,FALSE,CHI: I [!] did .
out,FALSE,FALSE,GRM: oh .
out,FALSE,FALSE,GRM: where did you sit ?
in,FALSE,FALSE,CHI: xxx on the bed xxx .
out,FALSE,FALSE,GRM: oh .
in,FALSE,TRUE,CHI: I sat on the floor sometimes .
out,FALSE,FALSE,MOT: I don't remember them interviewing us separately before .
out,FALSE,FALSE,GRM: no they didn't .
out,FALSE,FALSE,MOT: &-um .
out,FALSE,FALSE,CHI: never .
out,FALSE,FALSE,MOT: so they did (.) me in the kitchen (.) and Chi and Rafael [= examiner] .
out,FALSE,FALSE,MOT: (.) how do you like that name ?
out,FALSE,FALSE,CHI: good .
out,FALSE,FALSE,MOT: yeah .
out,FALSE,FALSE,MOT: <Chi xxx> [>] .
out,FALSE,FALSE,CHI: <oh_man I should've> [<] wrote a note to him to bring me a pair of xxx .
out,FALSE,FALSE,MOT: mhm .
out,FALSE,FALSE,GRM: did you tell him that that was one of the Ninja Turtles's names ?
out,FALSE,FALSE,CHI: he knew it .
out,FALSE,FALSE,MOT: &=laughs .
out,FALSE,FALSE,MOT: he's probably a hit with all the kids huh ?
out,FALSE,FALSE,MOT: don't you think ?
out,FALSE,FALSE,GRM: mm .
out,FALSE,FALSE,GRM: (..) was it a young man and a young gal ?
out,FALSE,FALSE,GRF: yeah .
out,FALSE,FALSE,MOT: yep .
out,FALSE,FALSE,CHI: ah .
out,FALSE,FALSE,GRM: now how much longer are they going to be (.) interviewing ?
out,FALSE,FALSE,MOT: as <long as they have funds> [>] .
out,FALSE,FALSE,GRF: <couple years> [<] .
out,FALSE,FALSE,MOT: well once the funds run out then they willn't [?] +...
out,FALSE,FALSE,GRM: mhm .
out,FALSE,FALSE,MOT: +
out,FALSE,FALSE,CHI: <what do you> [<] mean funds@q ?
out,FALSE,FALSE,MOT: well people (.) donate [>] +/.
out,FALSE,FALSE,CHI: <people donate> [<] money ?
out,FALSE,FALSE,MOT: +
out,FALSE,FALSE,GRM: mhm [<] .
out,FALSE,FALSE,CHI: (.) how much do <xxx they need> [>] ?
