in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: have you ever been in a car wreck ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: you have ?
out,FALSE,FALSE,INV: what happened ?
in,TRUE,FALSE,CHI: we got hit by a truck .
out,FALSE,FALSE,INV: what [//] &~hap <how'd did> [//] how did the car wreck ?
in,FALSE,FALSE,"CHI: a lady drove out in front of us , turned around and we didn't see her ."
out,FALSE,FALSE,INV: a lady drove out in front of you ?
out,FALSE,FALSE,CHI: uhhuh ?
in,FALSE,TRUE,CHI: and the keys were out .
out,FALSE,FALSE,INV: have you ever been to a birthday party ?
out,FALSE,FALSE,INV: or a halloween party or anything like that ?
in,TRUE,FALSE,CHI: &~un: yeah a birthday party at my friend's .
out,FALSE,FALSE,INV: you were ?
out,FALSE,FALSE,INV: what happened ?
in,FALSE,FALSE,CHI: I never won .
in,FALSE,TRUE,CHI: only once .
out,FALSE,FALSE,INV: did anything like that ever happen to you ?
out,FALSE,FALSE,CHI: no .
in,TRUE,FALSE,CHI: but I fell out_of a tree at home .
in,FALSE,FALSE,CHI: my whole pant [: pants] leg ripped all the way from the bottom up to here .
out,FALSE,FALSE,INV: your whole pant [: pants] leg ?
out,FALSE,FALSE,CHI: uhhuh .
out,FALSE,FALSE,INV: how'd that happen ?
in,FALSE,FALSE,CHI: I fell and I hit a brick <and I> [//] and it ripped it and then I fell down after .
in,FALSE,TRUE,CHI: I missed it with my head and it went phhhhh@o .
out,FALSE,FALSE,INV: did anything like that ever happen with you ?
in,TRUE,FALSE,CHI: uhhuh (.) one time we went to this one place .
out,FALSE,FALSE,INV: uhhuh ?
in,FALSE,FALSE,CHI: we &-uh went on a ride and I came back home and a kid threw a rock and hit me in the head .
out,FALSE,FALSE,INV: you [//] the kid threw a rock and hit you in the head ?
out,FALSE,FALSE,CHI: uhhuh .
out,FALSE,FALSE,INV: oh: (.) what happened ?
in,FALSE,FALSE,CHI: so I threw a rock at him .
out,FALSE,FALSE,INV: oh: .
in,FALSE,TRUE,CHI: it was down at Findley .
out,FALSE,FALSE,INV: what do you do there ?
out,FALSE,FALSE,INV: what did you do ?
in,TRUE,FALSE,CHI: and Bobby my fishing pole and some had come in the deep end .
in,FALSE,FALSE,CHI: it's not very deep when you go way out there .
out,FALSE,FALSE,INV: oh it isn't ?
in,FALSE,FALSE,CHI: they got little fish and I was trying to catch them with my little thing .
in,FALSE,FALSE,CHI: I missed all of them .
out,FALSE,FALSE,INV: &=laughs .
in,FALSE,FALSE,CHI: and they go way out in the deep when I couldn't find them .
in,FALSE,FALSE,CHI: and then I waited for about a hour and then they come back in .
out,FALSE,FALSE,INV: &=laughs .
in,FALSE,FALSE,CHI: you_know only about that close to the shore and they +...
in,FALSE,FALSE,CHI: shh: I miss all of them .
out,FALSE,FALSE,INV: &=laughs (.) you missed all of them ?
out,FALSE,FALSE,CHI: uhhuh .
in,FALSE,TRUE,CHI: I hit one here and tap one like this &=laughs and the other one zoom .
out,FALSE,FALSE,INV: have you ever been in the hospital ?
out,FALSE,FALSE,CHI: uhhuh .
out,FALSE,FALSE,INV: you have ?
in,TRUE,FALSE,CHI: for the same thing .
out,FALSE,FALSE,INV: really ?
out,FALSE,FALSE,INV: (.) what happened ?
in,FALSE,FALSE,CHI: I got my tonsils out .
in,FALSE,FALSE,CHI: I hadta get a whole bunch of shots .
in,FALSE,FALSE,CHI: they hurt .
in,FALSE,TRUE,CHI: they got tempers .
in,TRUE,FALSE,CHI: he was puking up white foam .
out,FALSE,FALSE,INV: oh really ?
out,FALSE,FALSE,INV: he has white foam ?
in,FALSE,FALSE,CHI: yeah he was puking it up .
out,FALSE,FALSE,INV: he was puking it out ?
in,FALSE,FALSE,CHI: he had rabies or something .
out,FALSE,FALSE,INV: yeah .
in,FALSE,FALSE,"CHI: my brother, he took him back in the woods, he hadta shoot him ."
