in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: have you ever ridden a horse ?
in,TRUE,FALSE,CHI: I haven't rid an [=? ridden] horse .
in,FALSE,FALSE,CHI: but I've ridden a donkey .
out,FALSE,FALSE,INV: have you ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,"INV: what's that like , riding donkeys ?"
in,FALSE,FALSE,CHI: it's good .
in,FALSE,FALSE,CHI: I liked it when I was on a donkey .
in,FALSE,TRUE,CHI: <when we> [/] when we went on holiday we [//] I did a donkey xxx .
in,TRUE,FALSE,CHI: (be)cause I got three brothers .
out,FALSE,FALSE,"INV: golly , are they all bigger than you ?"
in,FALSE,FALSE,"CHI: yeah , I'm the littlest one ."
out,FALSE,FALSE,INV: that's really awful .
in,FALSE,FALSE,CHI: one's eleven .
out,FALSE,FALSE,INV: &-um .
in,FALSE,FALSE,CHI: one's thirteen .
in,FALSE,FALSE,CHI: and one's fourteen .
in,FALSE,FALSE,CHI: that's the oldest .
in,FALSE,FALSE,INV: I thought you said he was fifteen .
in,FALSE,TRUE,"CHI: oh yeah , fifteen ."
out,FALSE,FALSE,INV: do they all hit you and fight with you ?
in,TRUE,FALSE,CHI: that's only games .
in,FALSE,FALSE,"CHI: but my brother , he real fights ."
in,FALSE,TRUE,CHI: but sometimes he only plays games .
in,TRUE,TRUE,"CHI: oh , he can go over there ."
out,FALSE,FALSE,INV: it must be nice having so many brothers .
out,FALSE,FALSE,CHI: uhhuh .
out,FALSE,FALSE,INV: (be)cause you can play with all their toys can't you ?
in,TRUE,FALSE,"CHI: yeah , only sometimes (be)cause they hate me ."
out,FALSE,FALSE,INV: (be)cause they hate you ?
in,FALSE,FALSE,"CHI: yeah , hate them as_well ."
out,FALSE,FALSE,INV: all the time ?
in,FALSE,FALSE,CHI: yeah .
in,FALSE,FALSE,"CHI: well , not all the time (be)cause they play games with me ."
in,FALSE,FALSE,CHI: but sometimes I hate them .
out,FALSE,FALSE,INV: why ?
in,FALSE,FALSE,CHI: (be)cause they keep playing .
in,FALSE,FALSE,CHI: and they keep fighting with me .
in,FALSE,TRUE,INV: brothers always fight „ don't they .
out,FALSE,FALSE,CHI: &-um .
in,TRUE,FALSE,CHI: I'm glad we ain't got no sisters .
in,FALSE,TRUE,INV: I've got a sister and she's horrible .
out,FALSE,FALSE,INV: what's that you reckon ?
out,FALSE,FALSE,CHI: that's +...
out,FALSE,FALSE,INV: a toilet or something ?
out,FALSE,FALSE,"CHI: yeah , looks like it ."
out,FALSE,FALSE,CHI: (be)cause it's one of xxx ones .
out,FALSE,FALSE,INV: what ?
out,FALSE,FALSE,CHI: of little ones .
out,FALSE,FALSE,INV: yeah .
out,FALSE,FALSE,CHI: can go +...
out,FALSE,FALSE,INV: that's not bad though .
