in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,INV: before we talk about chess
in,FALSE,FALSE,INV: I'm going to ask you a few general questions .
in,FALSE,TRUE,INV: then you can ask me some questions
out,FALSE,FALSE,INV: do you have have any brothers or sisters ?
out,FALSE,FALSE,CHI: one sister .
out,FALSE,FALSE,INV: what's [^ ic] her name ?
out,FALSE,FALSE,CHI: molly .
out,FALSE,FALSE,INV: how old is molly ?
out,FALSE,FALSE,CHI: uhm ten .
out,FALSE,FALSE,INV: what else can you tell me about molly ?
out,FALSE,FALSE,CHI: her birthday is [^ ic] january seven
out,FALSE,FALSE,CHI: that is [^ ic] it .
out,FALSE,FALSE,INV: do you have any pets at home ?
out,FALSE,FALSE,CHI: uhm molly has [^ ic] one goldfish .
out,FALSE,FALSE,INV: do you have a favorite tv show or movie ?
out,FALSE,FALSE,CHI: uhm not really .
out,FALSE,FALSE,INV: do you like to read books or magazines ?
out,FALSE,FALSE,CHI: uhm sometimes .
out,FALSE,FALSE,INV: which ones ?
out,FALSE,FALSE,CHI: uhm I do not [^ ic] really have a favorite .
out,FALSE,FALSE,INV: now do you want to ask me anything ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: now I'd like to ask you about chess .
out,FALSE,FALSE,INV: how long have you played chess ?
out,FALSE,FALSE,CHI: uhm nine months or a year .
out,FALSE,FALSE,INV: how old were you when you first started to play ?
out,FALSE,FALSE,CHI: six .
out,FALSE,FALSE,INV: who taught you how to play chess ?
out,FALSE,FALSE,CHI: uhm my dad I think [^ ic] .
out,FALSE,FALSE,INV: do you have a chess rating ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: what's your rating ?
out,FALSE,FALSE,CHI: seven+hundred+forty .
out,FALSE,FALSE,INV: is that pretty good ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: do you have a chess coach or teacher ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: is it a male or female ?
