in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,MOT: what does that say ?
out,FALSE,FALSE,"CHI: +"" 0 ."
out,FALSE,FALSE,"CHI: +"" who can take out the trash ?"
out,FALSE,FALSE,"MOT: +"" 0 ."
out,FALSE,FALSE,"MOT: +"" who can chop wood ?"
out,FALSE,FALSE,CHI: the boy a boy .
out,FALSE,FALSE,MOT: a boy ?
out,FALSE,FALSE,MOT: who takes it out at our house ?
out,FALSE,FALSE,CHI: you .
out,FALSE,FALSE,MOT: mm [= yes] .
out,FALSE,FALSE,MOT: am I a boy ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,MOT: so women can take out the trash too
out,FALSE,FALSE,CHI: mhm .
out,FALSE,FALSE,MOT: how about kids ?
out,FALSE,FALSE,CHI: yup .
out,FALSE,FALSE,MOT: yeah ?
out,FALSE,FALSE,"CHI: +"" 0 ."
out,FALSE,FALSE,"CHI: +"" who can catch frogs ?"
out,FALSE,FALSE,CHI: anybody .
out,FALSE,FALSE,MOT: anybody .
out,FALSE,FALSE,MOT: who's catching it in this picture ?
out,FALSE,FALSE,CHI: a girl .
out,FALSE,FALSE,MOT: girl ?
out,FALSE,FALSE,CHI: a little girl .
out,FALSE,FALSE,MOT: little girl ?
out,FALSE,FALSE,MOT: how old do you think she is ?
out,FALSE,FALSE,CHI: mm
out,FALSE,FALSE,MOT: do you think so ?
out,FALSE,FALSE,MOT: do you think she's bigger than you ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: I was thinking she was about four .
out,FALSE,FALSE,CHI: no
out,FALSE,FALSE,MOT: she looks like she's throwing the frog instead of catching it .
out,FALSE,FALSE,CHI: mm no .
out,FALSE,FALSE,CHI: let's go .
out,FALSE,FALSE,MOT: you're anxious to get to the next page ?
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,MOT: okay .
out,FALSE,FALSE,"CHI: +"" 0 ."
out,FALSE,FALSE,"CHI: +"" who can do &+ar +..."
out,FALSE,FALSE,"MOT: +"" 0 ."
out,FALSE,FALSE,"MOT: +"" aerobics ."
out,FALSE,FALSE,CHI: yeah
