in/out/ambiguous,start,end,Transcript
out,FALSE,FALSE,INV: before we talk about chess
out,FALSE,FALSE,INV: I'm going to ask you a few general questions
out,FALSE,FALSE,INV: okay ?
out,FALSE,FALSE,INV: do you have any brothers or sisters ?
out,FALSE,FALSE,CHI: I have [^ ic] two sisters .
out,FALSE,FALSE,INV: are you older than your sisters ?
out,FALSE,FALSE,CHI: &-um hum .
out,FALSE,FALSE,INV: what are their names ?
out,FALSE,FALSE,CHI: abby and anna .
out,FALSE,FALSE,INV: how old are they ?
out,FALSE,FALSE,CHI: two and four .
out,FALSE,FALSE,INV: which one is two ?
out,FALSE,FALSE,CHI: anna .
out,FALSE,FALSE,INV: and then abby is four ?
out,FALSE,FALSE,CHI: &-um hum .
out,FALSE,FALSE,INV: what else can you tell me about them ?
out,FALSE,FALSE,CHI: they like to play [^ ic] with their babies a lot .
out,FALSE,FALSE,INV: they like to play with their babies ?
out,FALSE,FALSE,INV: do you play games with them sometimes ?
out,FALSE,FALSE,CHI: &-um hum .
out,FALSE,FALSE,INV: what kinds of games do you play ?
out,FALSE,FALSE,CHI: we play like &-um I share [^ ic] my video games
out,FALSE,FALSE,INV: that's very nice of you .
out,FALSE,FALSE,INV: do you have any pets at home ?
out,FALSE,FALSE,CHI: &-um hum .
out,FALSE,FALSE,INV: tell me about your pets .
in,TRUE,FALSE,CHI: he is [^ ic] a dog .
in,FALSE,FALSE,CHI: and he is [^ ic] a boy .
in,FALSE,FALSE,CHI: and his name is [^ ic] thunder .
out,FALSE,FALSE,INV: what do you like to do with thunder ?
out,FALSE,FALSE,CHI: I like [^ ic] to play tug of war with him .
out,FALSE,FALSE,INV: does he play fetch ?
out,FALSE,FALSE,CHI: &-um hum .
in,FALSE,FALSE,CHI: and then when he gets it when he brings [^ avc] it back
in,FALSE,TRUE,CHI: he wants he wants [^ ic] to make you try to get it from him instead of just giving it to you .
out,FALSE,FALSE,INV: do you have a favorite tv show or movie ?
out,FALSE,FALSE,CHI: my favorite tv show is [^ ic] &-um cyber chase .
out,FALSE,FALSE,INV: I don't think I know a lot about cyber chase .
out,FALSE,FALSE,INV: can you tell me about it ?
out,FALSE,FALSE,CHI: it's [//] &-um <there is [^ ic] &-um> [//] there's three kids .
out,FALSE,FALSE,CHI: and &-um there is [^ ic] this little bird guy .
out,FALSE,FALSE,CHI: and he &-um and &-um there is [^ ic] this mean guy who is [^ rc] named the hacker .
out,FALSE,FALSE,CHI: and he wants [^ ic] to take over cyber space .
out,FALSE,FALSE,INV: oh
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: how about books ?
out,FALSE,FALSE,INV: do you have a favorite book ?
out,FALSE,FALSE,CHI: &-um classic cartoons .
out,FALSE,FALSE,INV: oh
out,FALSE,FALSE,CHI: like &-um the three little pigs and some other stories .
out,FALSE,FALSE,INV: oh yeah .
out,FALSE,FALSE,CHI: the book is [^ ic] like that big .
out,FALSE,FALSE,INV: really big ?
out,FALSE,FALSE,CHI: &-um hum .
out,FALSE,FALSE,INV: so which do you think is your favorite story in that book ?
out,FALSE,FALSE,CHI: three little pigs .
out,FALSE,FALSE,INV: that's [^ ic] a good story .
out,FALSE,FALSE,CHI: yeah .
out,FALSE,FALSE,INV: do you want to ask me anything ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: there's nothing you want to know about me ?
out,FALSE,FALSE,CHI: no .
out,FALSE,FALSE,INV: all right
out,FALSE,FALSE,INV: are you ready for some questions about chess ?
out,FALSE,FALSE,CHI: &-um hum .
out,FALSE,FALSE,INV: how long have you played chess ?
in,TRUE,FALSE,CHI: I started [^ ic] when I was [^ avc] three .
in,FALSE,TRUE,CHI: every time I played [^ avc] I got [^ ic] better .
out,FALSE,FALSE,INV: who taught you how to play chess ?
out,FALSE,FALSE,CHI: my dad .
out,FALSE,FALSE,INV: do you have a chess rating ?
out,FALSE,FALSE,CHI: do you mean [^ ic] like a chess board ?
out,FALSE,FALSE,INV: no
out,FALSE,FALSE,INV: that's okay .
out,FALSE,FALSE,INV: do you have a chess coach or a teacher that you play with ?
in,TRUE,FALSE,CHI: at school we have [^ ic] this little thing on wednesdays that we call [^ rc] chess club after school .
in,FALSE,FALSE,CHI: and we play [^ ic] chess .
in,FALSE,FALSE,CHI: and we get [^ ic] to play .
out,FALSE,FALSE,INV: that sounds [^ ic] like fun .
out,FALSE,FALSE,INV: so is there a teacher that runs the after school club for chess ?
out,FALSE,FALSE,CHI: yes .
out,FALSE,FALSE,INV: is it a him or a her ?
in,FALSE,FALSE,CHI: it is [^ ic] a he .
in,FALSE,FALSE,CHI: and &-um his name is [^ ic] dave and &-um .
in,FALSE,FALSE,CHI: he teaches [^ ic] us a lot about chess .
in,FALSE,FALSE,CHI: sometimes he lets [^ ic] us play .
in,FALSE,FALSE,CHI: and &-um sometimes he gives [^ ic] us a lesson .
out,FALSE,FALSE,INV: what types of things does he teach you when he gives you lessons ?
in,FALSE,FALSE,CHI: like &-um how to fork and how to pin .
out,FALSE,FALSE,INV: and how do you do that ?
in,FALSE,FALSE,CHI: like &-um if &-um if my rook is [^ avc] here and my king is [^ avc] here and your pawn is [^ avc] here and you want to attack [^ avc] a piece but you can't [^ ic] because this one is pinning [^ avc] to the king .
in,FALSE,FALSE,CHI: and it has to protect [^ ic] it so it can't move [^ avc] .
in,FALSE,FALSE,CHI: that is [^ ic] called pinning .
in,FALSE,FALSE,CHI: that is [^ ic] pinning because the rook is protecting [^ avc] the king .
in,FALSE,FALSE,CHI: and it can not move [^ ic] .
out,FALSE,FALSE,INV: and what was the other thing you said ?
in,FALSE,FALSE,CHI: forking .
