in/out/ambiguous,start,end,Transcript
in,TRUE,FALSE,JAC: I know what I'm gonna be (.) a pizzamaker .
in,FALSE,FALSE,JAC: now Jon the first step (.) to being a pizza maker (.) is to get a piece of dough and cut it like this .
in,FALSE,FALSE,JAC: then (.) you take this [!!] .
in,FALSE,FALSE,JAC: and you (.) squash it down here (.) for shape .
in,FALSE,FALSE,JAC: make it like this .
in,FALSE,FALSE,JAC: then you take it out .
in,FALSE,FALSE,JAC: you push it down here (.) with this [= roller] .
in,FALSE,FALSE,JAC: then you squeeze it out .
in,FALSE,FALSE,JAC: and so (.) that's the first step to make a pizza .
in,FALSE,FALSE,JAC: you start out with this .
in,FALSE,FALSE,JAC: then you roll it out (.) like this .
in,FALSE,FALSE,JAC: until you have your very own homemade pizza finger slice .
in,FALSE,FALSE,JAC: that's how our thing works .
in,FALSE,FALSE,JAC: you can use any kind of (.) &-um dough .
in,FALSE,TRUE,JAC: even green (.) for color .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,JAC: what .
out,FALSE,FALSE,CHI: xxx .
out,FALSE,FALSE,CHI: oh .
out,FALSE,FALSE,JAC: what ?
out,FALSE,FALSE,JAC: oh .
in,TRUE,FALSE,CHI: there's nobody out there .
in,FALSE,TRUE,JAC: yes there is John .
in,TRUE,FALSE,JAC: yes there is John .
out,FALSE,FALSE,INV: <you don't hafta whisper> [>] .
out,FALSE,FALSE,CHI: &~a:h !
out,FALSE,FALSE,JAC: &~aw cool !
out,FALSE,FALSE,JAC: oh what happened to my big xxx ?
out,FALSE,FALSE,JAC: now let's get all ready to build this .
out,FALSE,FALSE,JAC: right ?
out,FALSE,FALSE,JAC: right bud ?
out,FALSE,FALSE,"JAC: +"" so: do I get in we can start ."
out,FALSE,FALSE,JAC: vroom vroom@o .
out,FALSE,FALSE,CHI: we're building xxx .
out,FALSE,FALSE,INV: Jon can you speak up please ?
out,FALSE,FALSE,"JAC: +"" Bud are we all ready ?"
out,FALSE,FALSE,"JAC: +"" we just gotta get everyone here ."
out,FALSE,FALSE,"CHI: +"" yup ."
out,FALSE,FALSE,"JAC: +"" oh good ."
in,FALSE,TRUE,"JAC: we'll get everyone here and be +""/."
in,TRUE,FALSE,"JAC: +"" on our way ."
