in/out/ambiguous,start_human,start_llm,end_human,end_llm,Transcript,story_seg_human,story_seg_llm,intersection,union
in,TRUE,TRUE,FALSE,FALSE,CHI: <&-um a boy is> [//] in the night a boy is &-um sitting next_to his bed .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: <and he's &-um> [//] and he has a little frog .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: and that night the frog <crept out> [/] crept out_of the jar that he had him in .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,"CHI: and the next day he woke up and he said +""/.",TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,"CHI: +"" uhoh [!] there's no frog there !",TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: and he looked all over his room .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: and the dog got his head stuck in the jar .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,"CHI: and then he started calling +""/.",TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,"CHI: +"" frog where are you ?",TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CHI: at least on the front page that was what it said .,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: and then he still had the jar stuck on his head here .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: and then the dog falls out_of the window .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: <and then he's angry> [//] and then the little boy's angry at the dog .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,"CHI: and he's calling +""/.",TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,"CHI: +"" frog where are you ?",TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: again .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: and &-um &-um in this picture he's seeing if he's in a gopher hole .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: and &-um the dog's jumping up <at a> [/] at a &-um beehive .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: on the next one a gopher comes out and bites him it looks like .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: and he's still trying to get the bee hive .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,FALSE,CHI: and then he knocks down the bee hive .,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: <and the little boy> [//] while the little boy is looking in the tree .,TRUE,TRUE,TRUE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: the little boy gets down because the bees a flying straight towards the dog !,TRUE,TRUE,TRUE,TRUE
in,FALSE,FALSE,FALSE,TRUE,CHI: and then &-um a crow flies .,TRUE,TRUE,TRUE,TRUE
out,FALSE,FALSE,FALSE,FALSE,CHI: I think that's what it is +...,TRUE,FALSE,FALSE,TRUE
in,FALSE,TRUE,FALSE,FALSE,CHI: a crow flies right over .,TRUE,TRUE,TRUE,TRUE
